delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
LESIONES DOLOSAS,CELAYA,2021,MAYO,8,VALLE DEL REAL,CALLE VÍCTOR JOSÉ LIZARDI,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,9,SAN ANDRES,CALLE MARIANO VEYTIA,
OTROS DELITOS,CELAYA,2021,MAYO,10,DE LOS SANTOS,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2021,MAYO,8,EL DORADO,CALLE ZARAGOZA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2021,MAYO,9,QUINTA ARBOLEDAS,CALLE EJIDO SAN ELÍAS,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,10,CAMPO AZUL,CALLE CEREZA,
ROBOS DIVERSOS,CELAYA,2021,MAYO,9,SAN ANTONIO,CALLE GUANAJUATO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,9,SANTA ISABEL,CALLE SANTA CLARA,
LESIONES DOLOSAS,CELAYA,2021,MAYO,9,REVOLUCION,CAMINO A JOFRE,
LESIONES DOLOSAS,CELAYA,2021,MAYO,5,SAN JOSE DE LA PRESA,CALLE MELGARITO,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,3,LAS INSURGENTES,CALLE LUCÍA GARCÍA,
AMENAZAS,CELAYA,2021,MAYO,5,SAN JUANICO,CALLE AGUA MARINA,
DAÑOS,CELAYA,2021,MAYO,5,SAN JUANICO,CALLE AGUA MARINA,
ROBO A CASA HABITACIÓN,CELAYA,2021,MAYO,4,NO CATALOGADO,CALLE ROBLE,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2021,MAYO,3,EJIDAL,CALLE EJIDO SAN CAYETANO,
OTROS DELITOS,CELAYA,2021,MAYO,6,LAGOS,CALLE LAGO DE CAMÉCUARO,
HOMICIDIO DOLOSO,CELAYA,2021,ABRIL,17,FOVISSSTE,CALLE FRANSISCO LÓPEZ DE GOMARA,
LESIONES DOLOSAS,CELAYA,2021,MAYO,7,LOS LAURELES,AVENIDA EL SAUZ,
OTROS DELITOS,CELAYA,2021,MAYO,7,JARDINES DE CELAYA 1 RA SECC,CALLE NOGAL,
HOMICIDIO DOLOSO,CELAYA,2021,MAYO,24,NO CATALOGADO,CALLE JUAN B. CASTELAZO,
LESIONES DOLOSAS,CELAYA,2021,MAYO,23,MONTE BLANCO,CALLE EJIDO DEL MOLINO,
LESIONES DOLOSAS,CELAYA,2021,MAYO,10,LOS ARENALES,CALLE JUVENTINO ROSAS,
FRAUDE,CELAYA,2021,MAYO,24,SANTA LUCIA DOS,AVENIDA CONSTITUYENTES,
DAÑOS,CELAYA,2021,MAYO,10,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2021,MAYO,10,ALAMOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,
LESIONES DOLOSAS,CELAYA,2021,MAYO,23,ZONA CENTRO,CALLE ÁLVARO OBREGÓN,
HOMICIDIO DOLOSO,CELAYA,2021,MAYO,8,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,9,LA CALESA,CALLE CARRUAJE,
"ALLANAMIENTO DE MORADA, DE DOMICILIO DE PERSONAS JURIDICAS COLECTIVAS Y DE ESTABLECIMIENTOS ABIERTOS AL PUBLICO",CELAYA,2021,MAYO,9,LOS OLIVOS SEGUNDA SECCION,CIRCUITO ARAGÓN,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,9,LA CALESA,CALLE CARRUAJE,
OTROS DELITOS,CELAYA,2021,MAYO,9,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2021,MAYO,23,NO CATALOGADO,CAMINO A SAN JOSÉ DE GUANAJUATO,SIN VIOLENCIA
AMENAZAS,CELAYA,2021,MAYO,24,LAS INSURGENTES,CALLE MARÍA PONCIANA LIMA,
ROBOS DIVERSOS,CELAYA,2021,MAYO,24,DEL PARQUE,CALLE PARQUE CRISANTEMA,CON VIOLENCIA
AMENAZAS,CELAYA,2021,MAYO,24,CANTARRANAS,AVENIDA SALVADOR ORTEGA,
LESIONES DOLOSAS,CELAYA,2021,MAYO,24,CANTARRANAS,AVENIDA SALVADOR ORTEGA,
ROBOS DIVERSOS,CELAYA,2021,MAYO,24,LA JOYA,CALLE GENERAL MARIANO JIMÉNEZ,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2021,MAYO,23,LA HERRADURA,PROLONGACIÓN ANASTACIO BUSTAMANTE,
ROBO A NEGOCIO,CELAYA,2021,MAYO,24,MIGUEL ALEMAN,CALLE 10 DE MAYO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,24,TIERRA Y LIBERTAD,CALLE ALPUYECA,
LESIONES DOLOSAS,CELAYA,2021,MAYO,23,SAN MARTIN DE CAMARGO,CALLE ÁLVARO OBREGÓN,
OTROS DELITOS,CELAYA,2021,MAYO,23,LOS VEINTE,CALLE 20 DE NOVIEMBRE,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,24,REVOLUCION,PRIVADA MICHOACÁN,
ROBOS DIVERSOS,CELAYA,2021,MAYO,24,NO CATALOGADO,CALLE PABLO A. DE LA GARZA,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,24,RANCHO SECO,CALLE TAMAULIPAS,
OTROS DELITOS,CELAYA,2021,MAYO,5,LA CONCEPCION,CALLE HERMANOS SERDÁN,
OTROS DELITOS,CELAYA,2021,MAYO,6,LOS OLIVOS,AVENIDA MÉXICO - JAPÓN,
LESIONES DOLOSAS,CELAYA,2021,MAYO,6,NO CATALOGADO,PRIVADA SANTA MARGARITA,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,4,LOS OLIVOS,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2021,MAYO,4,VILLAS DE LA HACIENDA,CAMINO A PELAVACAS,SIN VIOLENCIA
DAÑOS,CELAYA,2021,ABRIL,18,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,
LESIONES DOLOSAS,CELAYA,2021,MAYO,7,LAS FLORES,CALLE HELIOTROPO,
AMENAZAS,CELAYA,2021,MAYO,4,LAS FLORES,CALLE AZUCENA,
OTROS DELITOS,CELAYA,2021,MAYO,23,MISION SANTA FE,AVENIDA MÉXICO-JAPÓN,
LESIONES DOLOSAS,CELAYA,2021,MAYO,23,ZONA CENTRO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,7,EMILIANO ZAPATA,ORIENTE 7,
OTROS DELITOS,CELAYA,2021,MAYO,22,VILLA LOS ARCOS,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2021,MAYO,23,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,24,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2021,MAYO,23,ALAMEDA,CALLE AGUSTÍN ARROYO CHAGOYÁN CHICO,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,23,HIDALGO,CALLE PEDRO MÁRQUEZ,
ROBO A CASA HABITACIÓN,CELAYA,2021,MAYO,23,MOCTEZUMA,CALLE TEPIC,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2021,MAYO,24,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2021,MAYO,22,LAS INSURGENTES,ANA V. BARA,
OTROS DELITOS,CELAYA,2021,MAYO,23,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2021,MAYO,23,SAN JUANICO,CALLE TURMALINA,
ROBOS DIVERSOS,CELAYA,2021,MAYO,23,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
DAÑOS,CELAYA,2021,MAYO,23,SAN RAFAEL,CALLE EUCALIPTO,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,24,ALAMEDA,CALLE GUADALUPE VICTORIA,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,24,TIERRA Y LIBERTAD,CALLE JOJUTLA,
ROBO DE VEHÍCULO,CELAYA,2021,MAYO,24,JARDINES DE CELAYA 2 DA SECC,CALLE PASEO DE CELAYA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2021,MAYO,24,SEGUNDA FRACCION DE CRESPO,CARRETERA IRAPUATO-QUERÉTARO,
LESIONES DOLOSAS,CELAYA,2021,MAYO,23,SEGUNDA FRACCION DE CRESPO,AVENIDA AEROPUERTO,
DAÑOS,CELAYA,2021,MAYO,23,SEGUNDA FRACCION DE CRESPO,AVENIDA AEROPUERTO,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,24,PRESA BLANCA,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2021,MAYO,24,DE SANTIAGUITO,CALLE HERMENEGILDO GALEANA,SIN VIOLENCIA
DAÑOS,CELAYA,2021,MAYO,24,PRESA BLANCA,CALLE FRANCISCO I. MADERO,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,24,VILLAS DEL ROCIO,CALLE SEBASTIÁN LERDO DE TEJADA,
LESIONES DOLOSAS,CELAYA,2021,MAYO,3,LOS VEINTE,CALLE 20 DE NOVIEMBRE,
EXTORSION,CELAYA,2021,MAYO,4,ZONA CENTRO,CALLE DEMOCRACIA,
AMENAZAS,CELAYA,2021,MAYO,4,DEL BOSQUE,CALLE ALBACAR,
ROBO A NEGOCIO,CELAYA,2021,MAYO,5,LAS ARBOLEDAS,CALLE SIERRA MORENA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2021,MAYO,4,VILLAS DE SAN GABRIEL,CALLE VILLA DEL PEDREGAL,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2021,MAYO,3,REVOLUCION,CALLE VILLA DEL SECRETO,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2021,MAYO,4,DEL SOL,CALLE HACIENDA DEL SOL,
ROBOS DIVERSOS,CELAYA,2021,MAYO,4,BOSQUES DEL SOL,CERRADA PASEO DE LA LLUVIA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2021,MAYO,4,DE TIERRAS NEGRAS,CALLE MARIANO ABASOLO,
OTROS DELITOS,CELAYA,2021,MAYO,4,PRIMERA FRACCION DE CRESPO,CALLE FELIPE ÁNGELES,
FRAUDE,CELAYA,2021,MAYO,4,LA CALESA,CALLE BERLINA,
ROBOS DIVERSOS,CELAYA,2021,ABRIL,10,LA SUIZA,CALLE MUTUALISMO,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2021,ABRIL,11,VILLAS DE ELGUERA,CALLE VILLA DE LOS ARBOLES,
LESIONES DOLOSAS,CELAYA,2021,ABRIL,12,VALLE HERMOSO,AVENIDA TECNOLÓGICO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2021,ABRIL,12,SAN ANTONIO,CALLE SINALOA,
LESIONES DOLOSAS,CELAYA,2021,ABRIL,19,GIRASOLES,CALLE RUBÉN M. CAMPOS,
VIOLENCIA FAMILIAR,CELAYA,2021,ABRIL,17,CAMPESTRE DE CELAYA,CALLE PASEO LA ISLA,
OTROS DELITOS,CELAYA,2021,MAYO,4,10 DE ABRIL,NO CATALOGADO,
AMENAZAS,CELAYA,2021,MAYO,24,VILLA LOS ARCOS,NO CATALOGADO,
OTROS DELITOS,CELAYA,2021,MAYO,24,SEGUNDA FRACCION DE CRESPO,AVENIDA ÁLVARO OBREGÓN,
DAÑOS,CELAYA,2021,MAYO,24,DE SANTO CRISTO,AVENIDA MIGUEL HIDALGO,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,24,DE SANTO CRISTO,PRIVADA PRIMERA DE HIDALGO,
AMENAZAS,CELAYA,2021,MAYO,23,NO CATALOGADO,NO CATALOGADO,
HOMICIDIO CULPOSO,CELAYA,2021,MAYO,23,DE LA RESURRECCION,AVENIDA DEL SOL,
OTROS DELITOS,CELAYA,2021,MAYO,23,SIENA,CALLE ESPIGA,
OTROS DELITOS,CELAYA,2021,MAYO,23,VILLAS DEL PARAISO,CALLE JUAN JOSÉ PRADO,
LESIONES DOLOSAS,CELAYA,2021,MAYO,24,JARDINES DE CELAYA 1 RA SECC,CALLE TABACHINES,
CONTRA LA SALUD,CELAYA,2021,MAYO,24,LAS FLORES,CALLE HELIOTROPO,
OTROS DELITOS SEXUALES,CELAYA,2021,MAYO,24,NO CATALOGADO,NO CATALOGADO,
CONTRA LA SALUD,CELAYA,2021,MAYO,23,LOS LAURELES,CALLE OYAMEL,
DAÑOS,CELAYA,2021,MAYO,23,SAN JUANICO,CALLE MINA DE SAN BERNABÉ,
ROBOS DIVERSOS,CELAYA,2021,MAYO,23,LA RESURRECCION,CALLE SÓSTENES ROCHA,SIN VIOLENCIA
DAÑOS,CELAYA,2021,MAYO,20,NAT THA HI,AVENIDA IRRIGACIÓN,
ROBO A CASA HABITACIÓN,CELAYA,2021,MAYO,24,SAN MARTIN DE CAMARGO,CALLE SEGUNDA DE PIRUL,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,24,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2021,MAYO,20,RANCHO SECO,CALLE SINALOA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2021,MAYO,23,LA RESURRECCION,CALLE MARIANO ESCOBEDO,
LESIONES DOLOSAS,CELAYA,2021,MAYO,24,T HAI,CAMINO DE LAS JACARANDAS,
OTROS DELITOS SEXUALES,CELAYA,2021,MAYO,24,SAN ROMAN,CAMINO A SAN JOSÉ DE GUANAJUATO,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,24,SAN JOSE DE TORRES,PRESA BLANCA,
OTROS DELITOS,CELAYA,2021,MAYO,23,NAT THA HI,CALLE ISIDRO FABELA,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,6,VILLAS DEL BAJIO,CALLE VILLA DE ESTRADA,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,4,SAN ISIDRO DE LA CONCEPCION,AVENIDA SAN JUAN,
FRAUDE,CELAYA,2021,MAYO,5,EL DORADO,CALLE GENERAL IGNACIO ALLENDE,
OTROS DELITOS,CELAYA,2021,MAYO,5,SEGUNDA FRACCION DE CRESPO,AVENIDA AEROPUERTO,
ROBOS DIVERSOS,CELAYA,2021,ABRIL,30,MONTE BLANCO,CALLE EJIDO LAS MICHINELAS,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2021,ABRIL,30,JACARANDAS,CALLE CERRO DE LA CAMPANA,
AMENAZAS,CELAYA,2021,ABRIL,28,SANTA ANITA 1,CALLE IGNACIO ALLENDE,
AMENAZAS,CELAYA,2021,ABRIL,17,MADERAS RESIDENCIAL,NO CATALOGADO,
"ALLANAMIENTO DE MORADA, DE DOMICILIO DE PERSONAS JURIDICAS COLECTIVAS Y DE ESTABLECIMIENTOS ABIERTOS AL PUBLICO",CELAYA,2021,ABRIL,17,MADERAS RESIDENCIAL,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2021,ABRIL,9,SAN ANTONIO,CALLE HERMANOS ALDAMA,
DESPOJO,CELAYA,2021,ABRIL,9,DE SAN MARCOS,CALLE INDEPENDENCIA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2021,MAYO,6,LA CRUZ,CALLE BENITO JUÁREZ,
LESIONES DOLOSAS,CELAYA,2021,MAYO,24,NO CATALOGADO,CALLE SAN PEDRO,
DAÑOS,CELAYA,2021,MAYO,24,DE TIERRAS NEGRAS,CALLE LOS AZTECAS,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,23,DE LOS SANTOS,CALLE ANTONIO DE PADUA,
VIOLACION,CELAYA,2021,MAYO,20,NO CATALOGADO,CIRCUITO VALLE,
DAÑOS,CELAYA,2021,MAYO,19,SEGUNDA FRACCION DE CRESPO,NO CATALOGADO,
DAÑOS,CELAYA,2021,MAYO,20,PUERTAS DE SANTA MARIA,CALLE DEL CANAL,
LESIONES DOLOSAS,CELAYA,2021,MAYO,18,SAN JOSE DE GUANAJUATO,CALLE AMSTERDAM,
ROBO A NEGOCIO,CELAYA,2021,MAYO,19,VALLE HERMOSO,CALLE PARQUE DE LA MARGARITA,CON VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2021,MAYO,19,SANTA BARBARA,CALLE SOR JUANA INÉS DE LA CRUZ,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2021,MAYO,18,ZONA CENTRO,CALLE JOSÉ MARÍA MORELOS,
ROBO A NEGOCIO,CELAYA,2021,MAYO,19,ALAMOS,AVENIDA CISNES,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2021,MAYO,19,RINCONADA ARBOLEDAS,CALLE LAGO DE SANTIAGUITO,
OTROS DELITOS,CELAYA,2021,MAYO,20,ZONA CENTRO,CALLE ÁLVARO OBREGÓN,
AMENAZAS,CELAYA,2021,MAYO,20,GALAXIA DEL PARQUE,CALLE CONSTELACIONES,
AMENAZAS,CELAYA,2021,MAYO,19,MIGUEL ALEMAN,CALLE 10 DE MAYO,
CONTRA LA SALUD,CELAYA,2021,MAYO,19,LAS FLORES,CALLE HELIOTROPO,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2021,MAYO,19,SAN ANTONIO,CALLE YUCATÁN,
ROBOS DIVERSOS,CELAYA,2021,MAYO,19,LA AURORA,CALLE TENOCHTITLAN,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2021,MAYO,19,CANTARRANAS,AVENIDA SALVADOR ORTEGA,
ROBOS DIVERSOS,CELAYA,2021,MAYO,19,LOS PINOS,PROLONGACIÓN EMILIANO ZAPATA,SIN VIOLENCIA
OTROS DELITOS SEXUALES,CELAYA,2021,MAYO,19,ARBOLEDAS DE SAN RAFAEL,NO CATALOGADO,
OTROS DELITOS,CELAYA,2021,MAYO,19,ZONA CENTRO,CALLE JOSÉ MARÍA MORELOS,
OTROS DELITOS,CELAYA,2021,MAYO,19,LAGOS,CALLE LAGO DE ZIRAHUÉN,
ROBO A NEGOCIO,CELAYA,2021,MAYO,23,COMPUERTAS DEL CAMPESTRE,AVENIDA LA CANO,SIN VIOLENCIA
AMENAZAS,CELAYA,2021,MAYO,24,DEL BOSQUE,AVENIDA ARRAYANES,
AMENAZAS,CELAYA,2021,MAYO,24,EL CAMPANARIO,CAMINO DE HERRADURA,
DAÑOS,CELAYA,2021,MAYO,19,LA JOYA,AVENIDA FERROCARRIL CENTRAL,
ROBO A CASA HABITACIÓN,CELAYA,2021,MAYO,3,LOS OLIVOS,NO CATALOGADO,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2021,MAYO,1,DEL ZAPOTE,16 DE SEPTIEMBRE,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,1,VILLA LOS ARCOS,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2021,MAYO,3,SANTA RITA,CALLE TLAXCALA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2021,MAYO,5,RINCONADA SAN MIGUEL,RETORNO DEL PASEO PONIENTE,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,5,PUERTAS DEL SOL,CIRCULO OLIVARES,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,5,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2021,MAYO,6,SANTA ISABEL,CALLE CERRO DE LOS REMEDIOS,SIN VIOLENCIA
AMENAZAS,CELAYA,2021,MAYO,5,ALAMEDA,CALLE GUADALUPE VICTORIA,
LESIONES DOLOSAS,CELAYA,2021,ABRIL,10,LA AURORA,CALLE GALEANA,
OTROS DELITOS,CELAYA,2021,ABRIL,29,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2021,ABRIL,30,VILLAS DE ELGUERA,CALLE VILLA DE LOS ARBOLES,
HOMICIDIO DOLOSO,CELAYA,2021,MAYO,5,MONTE BLANCO,PRIVADA SEGUNDA DE GALVANES,
ROBOS DIVERSOS,CELAYA,2021,MAYO,6,PATRIA NUEVA,CALLE ACERINO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2021,MAYO,6,LAZARO CARDENAS,CALLE PLAN DE HUELOTZINGO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2021,MAYO,19,LAS MARGARITAS,CALLE YURIRIA,
ROBOS DIVERSOS,CELAYA,2021,MAYO,19,LAS MARGARITAS,EJE VIAL ROMERAL,CON VIOLENCIA
OTROS DELITOS SEXUALES,CELAYA,2021,MAYO,19,LAS HUERTAS,CALLE GENERAL MANUEL RINCÓN,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,19,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2021,MAYO,19,PATRIA NUEVA,CALLE MOCANERO,
ROBOS DIVERSOS,CELAYA,2021,MAYO,18,ALAMEDA,CALLE LICENCIADO JOSÉ AGUILAR Y MAYA,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2021,MAYO,18,DE LA RESURRECCION,CALLE SAN FELIPE DE JESÚS,
ROBOS DIVERSOS,CELAYA,2021,MAYO,18,VILLAS DEL BAJIO V,BOULEVARD VILLA DE CORRALES,CON VIOLENCIA
OTROS DELITOS,CELAYA,2021,MAYO,19,VILLAS DE LA ESPERANZA,CALLE GENERAL RAÚL MADERO,
LESIONES DOLOSAS,CELAYA,2021,MAYO,19,VILLAS DE LA ESPERANZA,CALLE DEL MILAGRO,
ROBOS DIVERSOS,CELAYA,2021,MAYO,20,REFORMA,NO CATALOGADO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2021,MAYO,20,CANOAS DE ARRIBA,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2021,MAYO,19,SAN MIGUEL,CALLE EMETERIA VALENCIA,SIN VIOLENCIA
FRAUDE,CELAYA,2021,MAYO,19,LOS PINOS II,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,
CONTRA LA SALUD,CELAYA,2021,MAYO,19,EJIDAL,CALLE EJIDO LA CANO,
ROBO A CASA HABITACIÓN,CELAYA,2021,MAYO,19,PROGRESO DE SOLIDARIDAD 1,CALLE RÍO AMECA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2021,MAYO,19,BAJIO DE LAS AMERICAS,CALLE AMÉRICAS,
OTROS DELITOS,CELAYA,2021,MAYO,19,PRESA BLANCA,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2021,MAYO,20,LAGOS,CALLE LAGO DE ZIRAHUÉN,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,1,NO CATALOGADO,AVENIDA LAS ÁGUILAS,
AMENAZAS,CELAYA,2021,MAYO,1,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2021,MAYO,4,MISION SANTA FE,CALLE ORIENTE 3,
AMENAZAS,CELAYA,2021,MAYO,1,EL DORADO,CALLE RAYÓN,
ROBO A NEGOCIO,CELAYA,2021,MAYO,2,ALAMEDA,CALLE GUILLERMO PRIETO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2021,ABRIL,30,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2021,ABRIL,28,SANTA ANITA 1,CALLE IGNACIO ALLENDE,
VIOLENCIA FAMILIAR,CELAYA,2021,ABRIL,28,SANTALUCIA TRES,CALLE CABALLO BLANCO,
FRAUDE,CELAYA,2021,MAYO,5,LA RESURRECCION,CALLE TENOCHTITLAN,
OTROS DELITOS,CELAYA,2021,MAYO,6,LOS OLIVOS,AVENIDA MÉXICO - JAPÓN,
HOMICIDIO CULPOSO,CELAYA,2021,MAYO,19,LAS ARBOLEDAS,CALLE SIERRA MORENA,
OTROS DELITOS,CELAYA,2021,MAYO,18,FRACCIONAMIENTO PEDREGAL,CALLE ARRAYANES,
LESIONES DOLOSAS,CELAYA,2021,MAYO,19,EXELARIS,AVENIDA IRRIGACIÓN,
ROBOS DIVERSOS,CELAYA,2021,MAYO,19,RINCONADA SAN JORGE,CALLE NOCHE BUENA,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,19,EMILIANO ZAPATA,CALLE OTILIO MONTAÑO,
OTROS DELITOS,CELAYA,2021,MAYO,20,EMILIANO ZAPATA,CALLE HERIBERTO JARA,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,20,RINCONADA SAN MIGUEL,CALLE CELAYA,
CONTRA LA SALUD,CELAYA,2021,MAYO,19,LAS FLORES,CALLE AZUCENA,
OTROS DELITOS,CELAYA,2021,MAYO,19,NO CATALOGADO,NO CATALOGADO,
HOMICIDIO DOLOSO,CELAYA,2021,MAYO,21,SAN JOSE EL NUEVO,CALLE ÁLVARO OBREGÓN,
OTROS DELITOS,CELAYA,2021,MAYO,18,SANTA MARIA DEL REFUGIO,CALLE FRANCISCO VILLA,
HOMICIDIO DOLOSO,CELAYA,2021,MAYO,18,SEGUNDA FRACCION DE CRESPO,CARRETERA QUERÉTARO-IRAPUATO,
OTROS DELITOS,CELAYA,2021,MAYO,19,PALMA REAL,CALLE SAGITARIO,
OTROS DELITOS,CELAYA,2021,MAYO,19,LAS FLORES,CALLE HELIOTROPO,
AMENAZAS,CELAYA,2021,MAYO,21,MEXICO,CALLE AZTLÁN,
ABUSO DE CONFIANZA,CELAYA,2021,MAYO,19,NO CATALOGADO,CALLE MENTA,
DAÑOS,CELAYA,2021,MAYO,21,LA CRUZ,NO CATALOGADO,
EXTORSION,CELAYA,2021,MAYO,21,LAS ARBOLEDAS,CALLE CERRO DE LA SILLA,
ROBOS DIVERSOS,CELAYA,2021,MAYO,14,SEGUNDA FRACCION DE CRESPO,AVENIDA GUANAJUATO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2021,MAYO,14,EL VERGEL,CALLE JOSÉ MARÍA PINO SUÁREZ,
AMENAZAS,CELAYA,2021,MAYO,1,ZONA CENTRO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2021,MAYO,15,EL DORADO,CALLE GENERAL IGNACIO ALLENDE,CON VIOLENCIA
DAÑOS,CELAYA,2021,MAYO,15,LA CANTERA,CALLE VILLA MILÁN,
HOMICIDIO DOLOSO,CELAYA,2021,MAYO,15,RANCHO SECO,CALLE CHIHUAHUA,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,16,PUERTAS DE SANTA MARIA,CALLE BERLÍN,
AMENAZAS,CELAYA,2021,MAYO,2,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2021,MAYO,2,LA CAPILLA,SAN JUAN,
LESIONES DOLOSAS,CELAYA,2021,MAYO,2,COMPUERTAS DEL CAMPESTRE,AVENIDA LA CANO,
ROBO A CASA HABITACIÓN,CELAYA,2021,MAYO,3,PORTO REAL,NO CATALOGADO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2021,ABRIL,28,SAN JOSE DE GUANAJUATO,CALLE AMSTERDAM,SIN VIOLENCIA
DAÑOS,CELAYA,2021,ABRIL,27,LAGOS,CALLE PASEO DE SAN NICOLÁS DE PARRA,
ROBOS DIVERSOS,CELAYA,2021,ABRIL,27,LAS ARBOLEDAS,CAMINO REAL,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2021,ABRIL,28,LAS FLORES,CALLE AZUCENA,SIN VIOLENCIA
