delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,24,PASEO DEL CAMPESTRE CELAYA GUANAJUATO,AVENIDA PASEO CAMPESTRE,
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,25,EL CANTAR CELAYA GUANAJUATO,CALLE CRUZ DE OLVIDO,
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,14,LA FAVORITA CELAYA GUANAJUATO,ANILLO LUIS H. GONZÁLEZ,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,14,RESIDENCIAL CELAYA CENTRO CELAYA GUANAJUATO,MUTUALISMO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,16,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,TEPOZÁN,
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,23,VALLE DE GIRASOLES CELAYA GUANAJUATO,MANZANO,
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,24,RESURRECCIÓN CELAYA GUANAJUATO,JAIME NUNÓ,
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,24,SANTA ANITA CELAYA GUANAJUATO,VENUS,
ABUSO DE CONFIANZA,CELAYA,2024,FEBRERO,23,SANTOS DEGOLLADO CELAYA GUANAJUATO,BOULEVARD FRIDA KAHLO,
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,23,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA
FRAUDE,CELAYA,2024,ENERO,23,LAS ARBOLEDAS CELAYA GUANAJUATO,DIEGO RIVERA,
OTROS DELITOS SEXUALES,CELAYA,2024,ENERO,2,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CALLE PARAÍSO,
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,16,CELAYA GUANAJUATO,CLAUSTRO DE SAN FRANCISCO,
ROBOS DIVERSOS,CELAYA,2024,ENERO,25,VILLAS VILLA DE LA ESPERANZA CELAYA GUANAJUATO,GRANADA NORTE,SIN VIOLENCIA
DAÑOS,CELAYA,2024,ENERO,26,LAGOS CELAYA GUANAJUATO,PASEO DE SAN NICOLÁS DE PARRA,
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,2,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
AMENAZAS,CELAYA,2024,ENERO,1,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,29,ALAMEDA CELAYA GUANAJUATO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2024,ENERO,17,VILLAS DE LA HACIENDA CELAYA GUANAJUATO,AVENIDA MÉXICO,
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,24,PARQUE VERDE CELAYA GUANAJUATO PARQUE VERDE CELAYA GUANAJUATO,AGUA AZUL SUR AGUA AZUL SUR,
ROBO A NEGOCIO,CELAYA,2024,ENERO,6,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,CON VIOLENCIA
DAÑOS,CELAYA,2024,ENERO,22,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
ROBOS DIVERSOS,CELAYA,2024,ENERO,14,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,SIN VIOLENCIA
ABUSO DE CONFIANZA,CELAYA,2024,ENERO,30,BAJIO DE LAS AMERICAS CELAYA GUANAJUATO,GABRIEL RAMOS MILLÁN,
AMENAZAS,CELAYA,2024,ENERO,22,LAZARO CARDENAS CELAYA GUANAJUATO,PLAN DE NAVIDAD,
ROBO DE VEHÍCULO,CELAYA,2024,FEBRERO,23,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
AMENAZAS,CELAYA,2024,FEBRERO,23,COLONIA DEL PARQUE CELAYA GUANAJUATO,PARQUE VIOLETA,
ABUSO DE CONFIANZA,CELAYA,2024,FEBRERO,24,EMETERIA VALENCIA CELAYA GUANAJUATO,ENRIQUETA GIL,
DAÑOS,CELAYA,2024,FEBRERO,23,LAS AVES CELAYA GUANAJUATO,LAS ÁGUILAS,
ROBO DE VEHÍCULO,CELAYA,2024,FEBRERO,23,ALAMOS CELAYA GUANAJUATO,FAISÁN,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,25,SANTA MARIA CELAYA GUANAJUATO,DOLORES HIDALGO,
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,13,TIERRA BLANCA CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,14,LA LUZ TEXAS RANCHO SECO CELAYA GUANAJUATO,CAMINO A JOFRE,CON VIOLENCIA
FRAUDE,CELAYA,2024,FEBRERO,26,CELAYA GUANAJUATO,VILLAGRÁN-CELAYA,
ROBO A NEGOCIO,CELAYA,2024,ENERO,31,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,16 DE SEPTIEMBRE,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,ENERO,9,SANTA ROSA DE LIMA CANOAS GUANAJUATO,LÁZARO CÁRDENAS,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,ENERO,3,GALAXIAS DEL PARQUE CELAYA GUANAJUATO,CALLE BALANZA,
OTROS DELITOS,CELAYA,2024,FEBRERO,15,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CALLE PARAÍSO,
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,15,CELAYA GUANAJUATO,CALLE AVENIDA UNIVERSIDAD,
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,16,EMILIANO ZAPATA CELAYA GUANAJUATO,CAMINO A SAN MIGUEL OCTOPAN,
FRAUDE,CELAYA,2024,ENERO,17,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,
ROBOS DIVERSOS,CELAYA,2024,ENERO,10,LOS SAUCES CELAYA GUANAJUATO,12 DE OCTUBRE,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,ENERO,4,LOS LAURELES CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,CON VIOLENCIA
AMENAZAS,CELAYA,2024,ENERO,8,JACARANDAS CELAYA GUANAJUATO,CAMINO A JOFRE,
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,6,CELAYA GUANAJUATO,LICHI,
ROBO A NEGOCIO,CELAYA,2024,ENERO,3,SAN ANTONIO DE GALLARDO SAN ANTONIO GALLARDO GUANAJUATO,HIDALGO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2024,ENERO,15,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,PÍPILA,
LESIONES DOLOSAS,CELAYA,2024,ENERO,12,CAMPO AZUL CELAYA GUANAJUATO,CALLE GRANADA,
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,26,SANTA TERESA GUANAJUATO,BENITO JUÁREZ,
DAÑOS,CELAYA,2024,FEBRERO,26,VILLA LOS ÁLAMOS LA PALMITA GUANAJUATO,LA PALMA,
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,25,GALAXIAS DEL PARQUE CELAYA GUANAJUATO,GEMÉLOS,
OTROS DELITOS,CELAYA,2024,FEBRERO,25,GUANAJUATO,VICENTE RODRÍGUEZ JARA,
AMENAZAS,CELAYA,2024,FEBRERO,26,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,GARAMBULLO,
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,25,COLONIA LOS ANGELES UNIDAD HABITACIONAL DE TIERRAS NEGRAS CELAYA GUANAJUATO,CONSTITUCIÓN,
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,23,EMILIANO ZAPATA CELAYA GUANAJUATO,AMBROSIO FIGUEROA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,FEBRERO,24,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO AVERQUINA,
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,23,LA FAVORITA CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,FEBRERO,21,RANCHO SECO CELAYA GUANAJUATO,SAN FERNANDO,
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,25,JACARANDAS CELAYA GUANAJUATO,CERRO DEL CUBILETE,
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,22,LAS FUENTES CELAYA GUANAJUATO,MANUEL DOBLADO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,ENERO,30,ALAMOS CELAYA GUANAJUATO,CAMINO A SAN JOSÉ DE GUANAJUATO,
ROBO A NEGOCIO,CELAYA,2024,ENERO,4,CELAYA GUANAJUATO,GARZA,CON VIOLENCIA
ABUSO DE CONFIANZA,CELAYA,2024,ENERO,8,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,VILLAS DE LOS REYES 2,
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,12,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
DAÑOS,CELAYA,2024,FEBRERO,12,ARBOLEDAS DEL PEDREGAL CELAYA GUANAJUATO,AVENIDA LÁZARO CÁRDENAS,
ROBO DE VEHÍCULO,CELAYA,2024,ENERO,23,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,PONIENTE 6 PONIENTE 6,CON VIOLENCIA
VIOLACION,CELAYA,2024,ENERO,23,A SANTA RITA CELAYA GUANAJUATO A SANTA RITA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN AVENIDA MÉXICO JAPÓN,
DAÑOS,CELAYA,2024,ENERO,29,GUANAJUATO,LIBRAMIENTO SUR DE CELAYA,
OTROS DELITOS SEXUALES,CELAYA,2024,ENERO,19,LA FAVORITA CELAYA GUANAJUATO,UNIVERSIDAD LASALLISTA BENAVENTE,
CONTRA LA SALUD,CELAYA,2024,ENERO,24,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
FRAUDE,CELAYA,2024,ENERO,11,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,PROLONGACIÓN ALDAMA,
ROBOS DIVERSOS,CELAYA,2024,ENERO,4,ZONA INDUSTRIAL CELAYA GUANAJUATO,JUAN B. CASTELAZO,SIN VIOLENCIA
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,ENERO,12,VILLAS DE LA HACIENDA CELAYA GUANAJUATO,EJE NOR-PONIENTE MANUEL J. CLOUTHIER,
OTROS DELITOS,CELAYA,2024,ENERO,12,BAJIO DE LAS AMERICAS CELAYA GUANAJUATO,GABRIEL RAMOS MILLÁN,
LESIONES DOLOSAS,CELAYA,2024,ENERO,1,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,19,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CALLE PARAÍSO,
DAÑOS,CELAYA,2024,ENERO,24,SAN LUIS REY SAN LUIS REY GUANAJUATO SAN LUIS REY SAN LUIS REY GUANAJUATO,DISTRITO FEDERAL DISTRITO FEDERAL,
OTROS DELITOS,CELAYA,2024,ENERO,24,JARDINES DE CELAYA 3RA SECCIÓN CELAYA GUANAJUATO JARDINES DE CELAYA 3RA SECCIÓN CELAYA GUANAJUATO,PASEO DEL BAJÍO PASEO DEL BAJÍO,
DAÑOS,CELAYA,2024,FEBRERO,22,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,23,SAN JUANICO CELAYA GUANAJUATO,CALLE TURMALINA,
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,22,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO MALLORCA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2024,FEBRERO,22,VALLE HERMOSO CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,
OTROS DELITOS,CELAYA,2024,FEBRERO,22,VALLE DE LOS NARANJOS CELAYA GUANAJUATO,LOS NARANJOS,
DESPOJO,CELAYA,2024,FEBRERO,26,ALAMEDA CELAYA GUANAJUATO,GUADALUPE,
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,26,EL DORADO CELAYA GUANAJUATO,ANTONIO PLAZA,SIN VIOLENCIA
AMENAZAS,CELAYA,2024,FEBRERO,25,VILLAS DE LA HACIENDA CELAYA GUANAJUATO,EJE NOR-PONIENTE MANUEL J. CLOUTHIER,
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,25,JACARANDAS CELAYA GUANAJUATO,CERRO DE CULIACAN,
ROBO DE VEHÍCULO,CELAYA,2024,FEBRERO,22,ZONA DE ORO CELAYA GUANAJUATO,JUAN BAUTISTA MORALES,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,22,A LOS SAUCES CELAYA GUANAJUATO,12 DE OCTUBRE,CON VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2024,FEBRERO,22,SANTA BARBARA CELAYA GUANAJUATO,CUNA DE LA INDEPENDENCIA,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2024,FEBRERO,22,SAN LUIS REY SAN LUIS REY GUANAJUATO,DISTRITO FEDERAL,SIN VIOLENCIA
AMENAZAS,CELAYA,2024,ENERO,26,CIUDADELA CELAYA GUANAJUATO,PLAN DE TACUBAYA,
LESIONES DOLOSAS,CELAYA,2024,ENERO,27,MOCTEZUMA CELAYA GUANAJUATO,CHILPANCINGO,
AMENAZAS,CELAYA,2024,ENERO,26,ALAMEDA CELAYA GUANAJUATO,VILLAHERMOSA,
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,9,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,23,ZONA INDUSTRIAL CELAYA GUANAJUATO,EJE NOR-PONIENTE MANUEL J. CLOUTHIER,SIN VIOLENCIA
OTROS DELITOS SEXUALES,CELAYA,2024,FEBRERO,24,EL CAMPANARIO CELAYA GUANAJUATO,AVENIDA ARAUCARIAS,
ROBO A NEGOCIO,CELAYA,2024,ENERO,16,CELAYA GUANAJUATO,NO CATALOGADO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,7,HACIENDA NATURA CELAYA GUANAJUATO,PARQUE DE LOS REMEDIOS,
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,30,BAJIO DE LAS AMERICAS CELAYA GUANAJUATO,RAMOS MILLÁN,
FRAUDE,CELAYA,2024,ENERO,29,FRACCIONAMIENTO VILLAS DE ELGUERA GUANAJUATO,VILLA DE LOS ÁRBOLES,
AMENAZAS,CELAYA,2024,ENERO,11,LA AURORA CELAYA GUANAJUATO,JOSÉ MARÍA PINO SUÁREZ,
ROBO A NEGOCIO,CELAYA,2024,ENERO,28,TIERRA BLANCA CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,15,LA MISION CELAYA GUANAJUATO,MISIÓN DE SAN JUAN BOSCO,
OTROS DELITOS,CELAYA,2024,ENERO,15,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,PRIMERA LUIS CORTÁZAR,
LESIONES DOLOSAS,CELAYA,2024,ENERO,12,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,
OTROS DELITOS,CELAYA,2024,FEBRERO,12,LA AURORA CELAYA GUANAJUATO,CALLE PLAZA ANTONIO PLAZA,
EXTORSION,CELAYA,2024,FEBRERO,12,SAN JUANICO CELAYA GUANAJUATO,AVENIDA MÁRMOL,
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,21,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,22,LA LUZ GUANAJUATO,INSURGENTES,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,22,EJIDAL CELAYA GUANAJUATO,CALLE EJIDO DE LA CRUZ,
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,23,FRACCIONAMIENTO HACIENDA DEL BOSQUE CELAYA GUANAJUATO,JOSÉ VIZCARRA,CON VIOLENCIA
AMENAZAS,CELAYA,2024,FEBRERO,21,JÁUREGUI GUANAJUATO,MELCHOR OCAMPO,
OTROS DELITOS,CELAYA,2024,FEBRERO,22,LAS HUERTAS PARK VALLE DE LOS NARANJOS CELAYA GUANAJUATO,AVENIDA LAS HUERTAS,
OTROS DELITOS,CELAYA,2024,FEBRERO,26,VIÑAS DE LA HERRADURA CELAYA GUANAJUATO,ACELGA,
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,26,JUAN MARTÍN GUANAJUATO,NIÑOS HEROES,
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,25,CELAYA GUANAJUATO,CDA VILLA DEL ALBA,
ROBO DE VEHÍCULO,CELAYA,2024,ENERO,11,PASEO DEL CAMPESTRE CELAYA GUANAJUATO,DEL MEZQUITE,SIN VIOLENCIA
AMENAZAS,CELAYA,2024,ENERO,20,LA AURORA CELAYA GUANAJUATO,EDUARDO JORDAN,
ROBO A CASA HABITACIÓN,CELAYA,2024,ENERO,25,LOS NARANJOS CELAYA GUANAJUATO,CIRCUITO DE LOS CEREZOS,SIN VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2024,ENERO,22,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,NORTE II,CON VIOLENCIA
OTROS DELITOS,CELAYA,2024,ENERO,15,SIN NOMBRE CELAYA GUANAJUATO,CAMINO A SAN JOSÉ DE GUANAJUATO,
ROBO A NEGOCIO,CELAYA,2024,ENERO,9,PLANTA ARMADORA AUTOMOTRIZ NINGUNO GUANAJUATO,NO CATALOGADO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2024,ENERO,7,SAN JOSÉ DE GUANAJUATO GUANAJUATO,PINO SUÁREZ,
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,3,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
DAÑOS,CELAYA,2024,ENERO,21,SANTA RITA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
AMENAZAS,CELAYA,2024,FEBRERO,7,SANTA MARÍA DEL REFUGIO GUANAJUATO,FRANCISCO VILLA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,FEBRERO,8,MICHINELAS GUANAJUATO,NO CATALOGADO,
DAÑOS,CELAYA,2024,FEBRERO,8,FRACCIONAMIENTO DE DON GU CELAYA GUANAJUATO,HACIENDA JURICA,
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,23,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,PONIENTE 6,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2024,FEBRERO,23,CELAYA GUANAJUATO,BERLÍN,
AMENAZAS,CELAYA,2024,ENERO,21,CELAYA GUANAJUATO,CIRCUITO OLIVO MILENARIO,
OTROS DELITOS,CELAYA,2024,ENERO,30,VILLA DE LA ESPERANZA CELAYA GUANAJUATO,DUQUE MARTIN III,
CONTRA LA SALUD,CELAYA,2024,ENERO,6,SAN ANTONIO CELAYA GUANAJUATO,CALLE ALVARO OBREGON,
LESIONES DOLOSAS,CELAYA,2024,ENERO,28,COLONIA CENTRO CELAYA GUANAJUATO,IGNACIO COMONFORT,
CONTRA LA SALUD,CELAYA,2024,ENERO,29,GUANAJUATO,BOULEVARD JUAN PABLO II,
ROBOS DIVERSOS,CELAYA,2024,ENERO,31,EL VERGEL CELAYA GUANAJUATO,DIVISIÓN DEL NORTE,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2024,ENERO,31,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CHIRIMOYO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,3,EJIDAL CELAYA GUANAJUATO,EJIDO DE SAN NICOLÁS DE PARRA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,ENERO,10,FRACCIONAMIENTO HACIENDA DEL BOSQUE CELAYA GUANAJUATO,BOULEVARD JOSE CHAVEZ MORADO NORTE,
OTROS DELITOS,CELAYA,2024,FEBRERO,7,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2024,FEBRERO,12,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,DEL MILAGRO,
OTROS DELITOS,CELAYA,2024,FEBRERO,13,LAS DELICIAS CELAYA GUANAJUATO,GEMINIS,
AMENAZAS,CELAYA,2024,FEBRERO,12,LA TRINIDAD GUANAJUATO,SAN MIGUEL,
FRAUDE,CELAYA,2024,FEBRERO,22,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2024,FEBRERO,22,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2024,FEBRERO,12,NAT THA HI CELAYA GUANAJUATO,DAMIÁN CARMONA,
OTROS DELITOS,CELAYA,2024,FEBRERO,8,GIRASOLES CELAYA GUANAJUATO,NÍSPERO,
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,8,GUANAJUATO,NO CATALOGADO,CON VIOLENCIA
HOMICIDIO CULPOSO,CELAYA,2024,ENERO,27,EL VERGEL CELAYA GUANAJUATO,ANTONIO PLAZA,
ABUSO DE CONFIANZA,CELAYA,2024,ENERO,19,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,ORIENTE 5,
OTROS DELITOS,CELAYA,2024,ENERO,25,VILLAS REALES CELAYA GUANAJUATO,VILLA DEL PUEBLECITO,
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,3,VILLA DE CELAYA CELAYA GUANAJUATO,PASEO DE LAS CARRETAS,
ROBO A CASA HABITACIÓN,CELAYA,2024,ENERO,16,SAN RAFAEL CELAYA GUANAJUATO,CALLE REFORMA AGRARIA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,ENERO,4,RINCON DE TAMAYO RINCÓN DE TAMAYO GUANAJUATO,2 DE ABRIL,
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,7,TIERRA BLANCA CELAYA GUANAJUATO,AGAPITO ARAUJO,SIN VIOLENCIA
FRAUDE,CELAYA,2024,FEBRERO,7,VILLA LOS ÁLAMOS SAN ISIDRO CRESPO GUANAJUATO,VILLAGRÁN-CELAYA,
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,9,VILLAS DE LOS ARCOS CELAYA GUANAJUATO,CERRADA VILLA DEL PARAÍSO,CON VIOLENCIA
AMENAZAS,CELAYA,2024,FEBRERO,26,RESURRECCIÓN CELAYA GUANAJUATO,FELIPE ANGELES,
ROBO A CASA HABITACIÓN,CELAYA,2024,FEBRERO,26,EJIDAL CELAYA GUANAJUATO,LAGUNA DE YURIRIA,SIN VIOLENCIA
DAÑOS,CELAYA,2024,ENERO,23,SAN ANTONIO DE GALLARDO SAN ANTONIO GALLARDO GUANAJUATO,PROLONGACIÓN ALDAMA,
CONTRA LA SALUD,CELAYA,2024,ENERO,23,SANTOS DEGOLLADO CELAYA GUANAJUATO,PROLONGACION EMILIANO ZAPATA,
OTROS DELITOS,CELAYA,2024,ENERO,31,VILLAS DEL ROMERAL CELAYA GUANAJUATO,VILLA DEL CARBÓN,
CONTRA LA SALUD,CELAYA,2024,ENERO,23,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA PASEO DE LOS OLIVOS,
LESIONES DOLOSAS,CELAYA,2024,ENERO,28,SAN JUANICO CELAYA GUANAJUATO,OBSIDIANA,
OTROS DELITOS,CELAYA,2024,ENERO,31,EJIDAL CELAYA GUANAJUATO,EJIDO DE SAN ANTONIO,
AMENAZAS,CELAYA,2024,ENERO,31,SANTA RITA CELAYA GUANAJUATO,SIN NOMBRE NÚMERO 312,
ROBOS DIVERSOS,CELAYA,2024,ENERO,19,EMILIANO ZAPATA CELAYA GUANAJUATO,LICENCIADO ANTONIO DÍAZ SOTO Y GAMA,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2024,FEBRERO,9,VALLE HERMOSO CELAYA GUANAJUATO,CRISANTEMO,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,8,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,FEBRERO,7,CELAYA GUANAJUATO,PALOMA,
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,8,LA MISION CELAYA GUANAJUATO,NICARAGUA,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,7,CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,12,SAN JUANICO CELAYA GUANAJUATO,AVENIDA EL SAUZ,
OTROS DELITOS SEXUALES,CELAYA,2024,FEBRERO,12,COLONIA CENTRO CELAYA GUANAJUATO,PIPILA,
OTROS DELITOS,CELAYA,2024,FEBRERO,8,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,7,SAN MIGUEL CELAYA GUANAJUATO,MUTUALISMO,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2024,ENERO,24,SANTA MARÍA DEL REFUGIO GUANAJUATO,CALLE EMILIANO ZAPATA,
CONTRA LA SALUD,CELAYA,2024,ENERO,24,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2024,ENERO,16,LA CALESA CELAYA GUANAJUATO,CALLE CARRETA,SIN VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2024,FEBRERO,8,LAS INSURGENTES CELAYA GUANAJUATO,MARÍA VICENTA ELIZARRARÁS,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,FEBRERO,3,LOS PINOS II CELAYA GUANAJUATO,LINO,
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,21,LA CALESA CELAYA GUANAJUATO,CAYAC,
OTROS DELITOS,CELAYA,2024,ENERO,20,QUINTA ARBOLEDAS CELAYA GUANAJUATO,FRANCISCO SARABIA,
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,29,LAS FLORES CELAYA GUANAJUATO,DE LA ROSA,
AMENAZAS,CELAYA,2024,ENERO,9,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,ENCINO,
ROBOS DIVERSOS,CELAYA,2024,ENERO,3,LA JOYA CELAYA GUANAJUATO,AVENIDA LAS FUENTES,CON VIOLENCIA
OTROS DELITOS SEXUALES,CELAYA,2024,ENERO,12,LINDAVISTA CELAYA GUANAJUATO,VIOLETA,
AMENAZAS,CELAYA,2024,ENERO,12,LAS FUENTES CELAYA GUANAJUATO,AVENIDA LAS FUENTES,
CONTRA LA SALUD,CELAYA,2024,ENERO,12,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
