delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
OTROS DELITOS,CELAYA,2022,AGOSTO,19,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,16,PUESTA DEL SOL,CIRCUITO DE LOS CEREZOS,
AMENAZAS,CELAYA,2022,AGOSTO,2,PUERTAS DE SANTA MARIA,CALLE DEL CANAL,
LESIONES DOLOSAS,CELAYA,2022,AGOSTO,12,NO CATALOGADO,NO CATALOGADO,
ROBO DE VEHÍCULO,CELAYA,2022,AGOSTO,12,PRESA BLANCA,NO CATALOGADO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,AGOSTO,12,SANTA ISABEL,CALLE CERRO DE LAS CAMPAÑAS,
OTROS DELITOS,CELAYA,2022,AGOSTO,25,LAS FLORES,CALLE AZUCENA,
EXTORSION,CELAYA,2022,AGOSTO,24,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,24,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,24,PALMITA DE SAN GABRIEL,CALLE ÁLAMO,CON VIOLENCIA
DAÑOS,CELAYA,2022,AGOSTO,23,RESIDENCIAL ARBOLEDAS,CALLE MURILLO,
ABUSO DE CONFIANZA,CELAYA,2022,AGOSTO,23,QUINTA ARBOLEDAS,CALLE PASEO DE SAN NICOLÁS DE PARRA,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,22,YUSTIS,NO CATALOGADO,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2022,AGOSTO,18,DE SAN MARCOS,CALLE MARIANO ABASOLO,
ROBO A NEGOCIO,CELAYA,2022,AGOSTO,17,EL VERGEL,CALLE DIVISIÓN DEL NORTE,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,16,LOS OLIVOS,NO CATALOGADO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2022,AGOSTO,16,ALAMOS,CALLE MIRLO,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2022,JULIO,12,RIBERAS DEL CAMPESTRE,RIVERA AZUL,
ROBO DE VEHÍCULO,CELAYA,2022,JUNIO,28,VILLA DE LOS REYES,CALLE FRANCISCO I. MADERO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,21,VILLAS DE SAN GABRIEL,CALLE SITIO DE QUERÉTARO,
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,26,LAS INSURGENTES,CALLE MARÍA VICENTA ELIZARRARÁS,
LESIONES DOLOSAS,CELAYA,2022,JUNIO,27,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,18,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2022,JULIO,18,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,JULIO,19,NO CATALOGADO,NO CATALOGADO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,JULIO,19,GIRASOLES,CALLE MANUEL GUTIÉRREZ,
FALSEDAD ANTE UNA AUTORIDAD,CELAYA,2022,AGOSTO,22,ZONA CENTRO,CALLE ÁLVARO OBREGÓN,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,22,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2022,AGOSTO,22,CAPITALES DE EUROPA,CALLE JAIME NUNÓ,
AMENAZAS,CELAYA,2022,AGOSTO,18,GEOVILLAS DE LOS SAUCES,CALLE DRAGO,
LESIONES DOLOSAS,CELAYA,2022,AGOSTO,19,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,18,RESIDENCIAL PRADERA,CALLE PADRERA DE LOS ALAMOS,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,AGOSTO,19,LAS FLORES,CALLE AZUCENA,
EXTORSION,CELAYA,2022,AGOSTO,16,LAS FLORES,CALLE AZUCENA,
AMENAZAS,CELAYA,2022,AGOSTO,16,ALAMOS,CALLE MIRLO,
AMENAZAS,CELAYA,2022,AGOSTO,16,NO CATALOGADO,NO CATALOGADO,
FRAUDE,CELAYA,2022,AGOSTO,1,LAS FLORES,CALLE HELIOTROPO,
HOMICIDIO CULPOSO,CELAYA,2022,AGOSTO,14,EL DORADO,CALLE GENERAL IGNACIO ALLENDE,
LESIONES DOLOSAS,CELAYA,2022,AGOSTO,14,HIDALGO,PRIVADA DEL REAL,
CONTRA LA SALUD,CELAYA,2022,AGOSTO,9,EL DORADO,CALLE ALFONSO RIVERA PÉREZ CAMPOS,
OTROS DELITOS,CELAYA,2022,AGOSTO,23,ZONA CENTRO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,22,NO CATALOGADO,NO CATALOGADO,
CONTRA LA SALUD,CELAYA,2022,AGOSTO,22,NO CATALOGADO,NO CATALOGADO,
CONTRA LA SALUD,CELAYA,2022,AGOSTO,18,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2022,AGOSTO,19,LAZARO CARDENAS,CALLE PLAN DE AMILPAS,
ROBOS DIVERSOS,CELAYA,2022,JULIO,11,JARDINES DE CELAYA 1 RA SECC,PRIVADA NOGAL,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,12,VALLE DE LOS NARANJOS,CALLE DE LOS ARROYOS,
FRAUDE,CELAYA,2022,JULIO,12,JARDINES DE CELAYA 1 RA SECC,CALLE PASEO DEL BAJÍO,
OTROS DELITOS,CELAYA,2022,JUNIO,22,NO CATALOGADO,CALLE LAS GOLONDRINAS,
ROBOS DIVERSOS,CELAYA,2022,JUNIO,18,MENDOZA,NO CATALOGADO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2022,JUNIO,14,NO CATALOGADO,NO CATALOGADO,
ROBO A CASA HABITACIÓN,CELAYA,2022,JUNIO,26,NUEVO CELAYA,CALLE LICENCIADO MANUEL OROZCO IRIGOYEN,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2022,JUNIO,16,LOS PINOS,CALLE PIÑÓN,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,27,EL PARAISO,PRIVADA NARANJOS,
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,2,TABACHINES,CALLE PASEO TABACHINES,
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,3,SANTA MARIA DEL REFUGIO,CALLE MARIANO JIMÉNEZ,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,AGOSTO,18,LA CAPILLA,CALLE CAPILLA ORIENTE,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,18,SAN LUIS REY,NO CATALOGADO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,17,PRIVADA CHALETS SATELITE,CALLE CEFERINO ORTIZ,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2022,AGOSTO,18,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,18,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2022,AGOSTO,17,LOS NARANJOS,CIRCUITO DE LOS CEREZOS,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2022,AGOSTO,1,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,AGOSTO,1,VILLAS DE LA HACIENDA,CALLE VILLA VERDE,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,AGOSTO,1,NO CATALOGADO,PROLONGACIÓN GARAMBULLO,
DAÑOS,CELAYA,2022,AGOSTO,2,SAN ROMAN,CALLE ALBATROS,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,1,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
DAÑOS,CELAYA,2022,AGOSTO,1,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,2,LOS OLIVOS,NO CATALOGADO,CON VIOLENCIA
DAÑOS,CELAYA,2022,AGOSTO,21,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,23,JARDINES DEL MALECON,CALLE JARDINES DE LA RIVERA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2022,AGOSTO,22,LAS FLORES,CALLE AZUCENA,
HOMICIDIO DOLOSO,CELAYA,2022,AGOSTO,18,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,AGOSTO,17,VALLE HERMOSO,CALLE DALIA,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,2,QUINTA ARBOLEDAS,EJIDO DE PUESTO,SIN VIOLENCIA
AMENAZAS,CELAYA,2022,AGOSTO,1,NO CATALOGADO,NO CATALOGADO,
ROBO A CASA HABITACIÓN,CELAYA,2022,AGOSTO,2,PUERTAS DEL SOL,HOJIBLANCA,SIN VIOLENCIA
FRAUDE,CELAYA,2022,JULIO,8,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,8,SAN ISIDRO DE ELGUERA,CALLE LÁZARO CÁRDENAS,
ROBOS DIVERSOS,CELAYA,2022,JULIO,7,DE SANTO CRISTO,CALLE NICOLÁS BRAVO,CON VIOLENCIA
"ALLANAMIENTO DE MORADA, DE DOMICILIO DE PERSONAS JURIDICAS COLECTIVAS Y DE ESTABLECIMIENTOS ABIERTOS AL PUBLICO",CELAYA,2022,JUNIO,27,GUADALUPE,CALLE LOS MEZQUITES,
OTROS DELITOS,CELAYA,2022,JUNIO,23,LAS INSURGENTES,CALLE JOSEFA NATERA,
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,24,CUAUHTEMOC,CALLE GRULLA,
DAÑOS,CELAYA,2022,JUNIO,24,VILLAS REALES,CIRCUITO VILLA DEL PUEBLECITO,
ROBO A CASA HABITACIÓN,CELAYA,2022,JUNIO,1,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2022,JUNIO,1,DEL BOSQUE,CALLE GUAYABO,
ROBOS DIVERSOS,CELAYA,2022,JUNIO,24,CIUDADELA,CALLE PLAN DE HOSPICIO,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2022,JULIO,3,VILLAS VICENZA,CALLE CRISTÓBAL COLÓN,
AMENAZAS,CELAYA,2022,JULIO,4,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2022,JULIO,4,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2022,AGOSTO,18,NO CATALOGADO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2022,AGOSTO,16,RINCONADA ARBOLEDAS,CALLE MONTE VESUBIO,CON VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2022,AGOSTO,16,VILLA LOS ARCOS,VILLA DE LOS ARCOS,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,1,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,1,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
DAÑOS,CELAYA,2022,AGOSTO,1,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2022,AGOSTO,2,ZONA CENTRO,CALLE JOSÉ MARÍA MORELOS,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,2,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
AMENAZAS,CELAYA,2022,AGOSTO,2,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,AGOSTO,2,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,2,RINCONADA SAN JORGE,CALLE NOCHE BUENA,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2022,AGOSTO,9,IMPERIAL,CALLE CRISTAL,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,9,SEGUNDA FRACCION DE CRESPO,LATERAL CELAYA - VILLAGRAN,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2022,AGOSTO,10,EMETERIA VALENCIA,BOULEVARD CONSTITUYENTES,CON VIOLENCIA
DAÑOS,CELAYA,2022,AGOSTO,10,ZONA CENTRO,CALLE DEMOCRACIA,
OTROS DELITOS,CELAYA,2022,AGOSTO,9,LAS FLORES,CALLE AZUCENA,
DAÑOS,CELAYA,2022,AGOSTO,9,ZONA CENTRO,CALLE DEMOCRACIA,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,8,LOS ARENALES,CALLE JUVENTINO ROSAS,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,22,VILLAS DE LA ARBOLEDA,AVENIDA HACIENDA JURICA,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,22,TIERRA Y LIBERTAD,AVENIDA ÁLVARO OBREGÓN,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2022,AGOSTO,23,NO CATALOGADO,NO CATALOGADO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,AGOSTO,18,NO CATALOGADO,NO CATALOGADO,
CONTRA LA SALUD,CELAYA,2022,AGOSTO,19,LAS FLORES,CALLE AZUCENA,
OTROS DELITOS,CELAYA,2022,AGOSTO,16,LA CEJITA,NO CATALOGADO,
DAÑOS,CELAYA,2022,AGOSTO,1,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2022,AGOSTO,1,JARDINES DEL CENTRO,CALLE 3,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2022,JULIO,20,LOS PINOS,ANDADOR HELECHO,
OTROS DELITOS,CELAYA,2022,JULIO,20,LA AURORA,CALLE MIGUEL HIDALGO,
DAÑOS,CELAYA,2022,JULIO,20,ZONA CENTRO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,20,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,JUNIO,30,LA MERCED,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,JUNIO,24,RANCHO SECO,CALLE MORELOS,
OTROS DELITOS,CELAYA,2022,JUNIO,28,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,JUNIO,28,NO CATALOGADO,NO CATALOGADO,
FRAUDE,CELAYA,2022,JUNIO,11,VALLE DE GIRASOLES,NO CATALOGADO,
ABUSO DE CONFIANZA,CELAYA,2022,JUNIO,13,LA CAPILLA,CALLE SANTA MARÍA,
ROBOS DIVERSOS,CELAYA,2022,JULIO,5,NO CATALOGADO,CARRETERA QUERÉTARO-IRAPUATO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,JULIO,1,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,AGOSTO,17,DEL PARQUE,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,AGOSTO,1,PUESTA DEL SOL,LAS CAMELIAS,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,2,MONTE BLANCO,CALLE EJIDO SAN FELIPE,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,3,MISION SANTA FE,CALLE DURANGO,
OTROS DELITOS,CELAYA,2022,AGOSTO,4,LUIS DONALDO COLOSIO,CAMINO SAN MIGUEL OCTOPAN,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,AGOSTO,10,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2022,AGOSTO,10,DEL VALLE,CALLE GENERALA ANTONIA NAVA DE CATALÁN,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,10,VILLAS DE ELGUERA,CALLE VILLA DEL MEZQUITE,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,12,LA HERRADURA,AUTOPISTA CELAYA-QUERÉTARO,CON VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2022,AGOSTO,11,LA MISION,CIRCUITO MISIÓN DE SAN AGUSTÍN,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,18,LAS DELICIAS,CALLE TORRES LANDA,
CONTRA LA SALUD,CELAYA,2022,AGOSTO,17,SEGUNDA FRACCION DE CRESPO,AVENIDA MIGUEL HIDALGO,
HOMICIDIO DOLOSO,CELAYA,2022,AGOSTO,18,LA CRUZ,AVENIDA CONSTITUCIÓN,
OTROS DELITOS,CELAYA,2022,AGOSTO,1,SAN ANTONIO,CALLE FRESNO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,AGOSTO,1,LA LAJA,CALLE INDEPENDENCIA,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,1,LAGOS,CALLE LAGO DE ZIRAHUÉN,
FRAUDE,CELAYA,2022,AGOSTO,1,RANCHO SECO,CALLE GUANAJUATO,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,4,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2022,JUNIO,9,LOS LAURELES,AVENIDA EL SAUZ,
CONTRA LA SALUD,CELAYA,2022,JUNIO,9,IMPERIAL,CALLE SOR JUANA INÉS DE LA CRUZ,
CONTRA LA SALUD,CELAYA,2022,JUNIO,1,EL DORADO,CALLE FRANCISCO VILLA,
ROBOS DIVERSOS,CELAYA,2022,JUNIO,28,SANTA MARIA DEL REFUGIO,CARRETERA CELAYA-SALVATIERRA,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2022,JUNIO,28,NO CATALOGADO,NO CATALOGADO,
HOMICIDIO DOLOSO,CELAYA,2022,JUNIO,25,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,JUNIO,24,SANTOS DEGOLLADO (EL BECERRO),CALLE ÁLVARO OBREGÓN,
ROBO DE VEHÍCULO,CELAYA,2022,JULIO,13,ZONA DE ORO,CALLE AGUSTÍN LANUZA,CON VIOLENCIA
EXTORSION,CELAYA,2022,AGOSTO,1,LOS FRESNOS,AVENIDA REAL DEL MONTE,
DESPOJO,CELAYA,2022,AGOSTO,1,LA CRUZ,CALLE JARDÍN PRINCIPAL,
AMENAZAS,CELAYA,2022,AGOSTO,3,DE LA CRUZ,PRIVADA PRIMERA ZARAGOZA,
ROBO A CASA HABITACIÓN,CELAYA,2022,AGOSTO,3,ALAMEDA,PRIVADA FRESNILLO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2022,AGOSTO,3,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2022,AGOSTO,3,ARBOLEDAS DE SAN RAFAEL,AVENIDA UNIVERSIDAD,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,4,RESIDENCIAL CAMPANARIO,AUTOPISTA DE PEAJE SALAMANCA-CELAYA,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,4,DE DON GU,AVENIDA HACIENDA JURICA,
LESIONES DOLOSAS,CELAYA,2022,AGOSTO,3,RENACIMIENTO,CALLE MIGUEL ÁNGEL,
HOMICIDIO DOLOSO,CELAYA,2022,AGOSTO,3,DE SAN MARCOS,CALLE FRANCISCO MALDONADO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,AGOSTO,4,JARDINES DE CELAYA 3 RA SECC,CALLE ANÍS,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,25,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,AGOSTO,25,NO CATALOGADO,NO CATALOGADO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,AGOSTO,8,NO CATALOGADO,NO CATALOGADO,
ROBO A CASA HABITACIÓN,CELAYA,2022,AGOSTO,8,VILLA LOS ARCOS,NO CATALOGADO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2022,AGOSTO,8,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,8,VILLAS DEL ROCIO,CALLE GENERAL IGNACIO ALLENDE,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,14,SANTA RITA,CALLE COLIMA,
LESIONES DOLOSAS,CELAYA,2022,AGOSTO,12,YUSTIS,CALLE MIGUEL HIDALGO,
ROBO A NEGOCIO,CELAYA,2022,AGOSTO,12,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
VIOLACION,CELAYA,2022,AGOSTO,16,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,AGOSTO,16,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,1,LAS FLORES,CALLE AZUCENA,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,1,NO CATALOGADO,NO CATALOGADO,
FRAUDE,CELAYA,2022,AGOSTO,1,AMPLIACION CAMARGO,CALLE INGLATERRA,
OTROS DELITOS,CELAYA,2022,AGOSTO,1,LAS DELICIAS,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,4,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2022,JUNIO,14,REVOLUCION,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,3,SAN JOSE DE GUANAJUATO,CALLE EMILIANO ZAPATA,
ROBOS DIVERSOS,CELAYA,2022,JUNIO,22,VALLE DE LOS NARANJOS,PRIVADA DE LA EXPLANADA,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2022,JUNIO,22,LOS MANCERA,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,JUNIO,13,TECNOLOGICO,CALLE ARQUITECTOS,
HOMICIDIO DOLOSO,CELAYA,2022,JUNIO,28,NO CATALOGADO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2022,JULIO,12,ALAMOS,CALLE RUISEÑOR,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,JULIO,12,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,12,SAN ANTONIO DE GALLARDO,PRIVADA SEGUNDA GALEANA,
DAÑOS,CELAYA,2022,AGOSTO,3,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,2,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,2,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
FRAUDE,CELAYA,2022,AGOSTO,2,VALLE HERMOSO,CALLE DALIA,
"ALLANAMIENTO DE MORADA, DE DOMICILIO DE PERSONAS JURIDICAS COLECTIVAS Y DE ESTABLECIMIENTOS ABIERTOS AL PUBLICO",CELAYA,2022,AGOSTO,2,VILLAS DE SAN GABRIEL,CALLE VILLA DE LA PAZ,
FRAUDE,CELAYA,2022,AGOSTO,25,LOS PINOS,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,26,LA FAVORITA,CALLE DAVID REYNOSO,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,12,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2022,AGOSTO,1,DE LOS SANTOS,NO CATALOGADO,
FRAUDE,CELAYA,2022,AGOSTO,1,NUEVO CELAYA,CALLE LICENCIADO JAVIER GUERRERO,
LESIONES DOLOSAS,CELAYA,2022,AGOSTO,2,ALAMOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,
ROBO A NEGOCIO,CELAYA,2022,AGOSTO,1,VILLAS REALES,CALLE DE LA VÍA,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2022,AGOSTO,1,RINCONADA DEL BOSQUE,CALZADA DEL BOSQUE,
OTROS DELITOS,CELAYA,2022,AGOSTO,3,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2022,AGOSTO,3,ZONA DE ORO DEL BAJIO,CALLE ALUMINIO,
ROBOS DIVERSOS,CELAYA,2022,AGOSTO,3,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,AGOSTO,4,NUEVO CELAYA,CALLE LICENCIADO MANUEL OROZCO IRIGOYEN,
ROBOS DIVERSOS,CELAYA,2022,JULIO,5,PUESTA DEL SOL,CARRUAJE,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,13,DEL BOSQUE,CALLE CAFETO,
ROBO A NEGOCIO,CELAYA,2022,JUNIO,29,EMILIANO ZAPATA,CALLE GENOVEVO DE LA O.,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2022,JUNIO,29,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,29,NO CATALOGADO,NO CATALOGADO,
ROBO DE VEHÍCULO,CELAYA,2022,JUNIO,27,SAN MIGUEL,CALLE DIEGO RIVERA,SIN VIOLENCIA
FRAUDE,CELAYA,2022,JUNIO,28,LAS FLORES,CALLE AZUCENA,
FRAUDE,CELAYA,2022,JUNIO,2,DE SANTO CRISTO,BOULEVARD ADOLFO LÓPEZ MATEOS,
DAÑOS,CELAYA,2022,JULIO,4,LOS VEINTE,CALLE 20 DE NOVIEMBRE,
OTROS DELITOS,CELAYA,2022,JULIO,1,SIENA II,LIBRAMIENTO SUR,
ROBOS DIVERSOS,CELAYA,2022,JULIO,1,LAS MARGARITAS,CALLE NOCHE BUENA,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,3,DEL BOSQUE,NO CATALOGADO,
HOMICIDIO DOLOSO,CELAYA,2022,AGOSTO,4,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,AGOSTO,25,LAS INSURGENTES,CALLE LUCÍA GARCÍA,
VIOLENCIA FAMILIAR,CELAYA,2022,AGOSTO,25,LAS CARRETAS,CALLE PASEO DE LAS CARRETAS,
ROBO A NEGOCIO,CELAYA,2022,AGOSTO,25,VALLE HERMOSO,AVENIDA TECNOLÓGICO,CON VIOLENCIA
FRAUDE,CELAYA,2022,AGOSTO,25,ARBOLEDAS DEL PEDREGAL,CALLE CASCADA,
OTROS DELITOS,CELAYA,2022,AGOSTO,9,SANTA ANITA,CALLE GALAXIA,
CONTRA LA SALUD,CELAYA,2022,AGOSTO,13,ZONA CENTRO,NO CATALOGADO,
AMENAZAS,CELAYA,2022,AGOSTO,9,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2022,AGOSTO,9,JARDINES DEL CENTRO,CALLE SAN MIGUEL,
OTROS DELITOS,CELAYA,2022,AGOSTO,10,VALLE DE LOS NARANJOS,CALLE DE LA EXPLANADA,
OTROS DELITOS,CELAYA,2022,AGOSTO,1,DE LOS SANTOS,SAN IGNACIO DE LOYOLA,
HOMICIDIO DOLOSO,CELAYA,2022,AGOSTO,2,LAS PALMAS,CARRETERA CELAYA-SALVATIERRA,
OTROS DELITOS,CELAYA,2022,AGOSTO,4,NO CATALOGADO,NO CATALOGADO,
