delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
ROBOS DIVERSOS,CELAYA,2025,ENERO,8,SAN MIGUEL OCTOPAN GUANAJUATO,VILLA APASEO EL ALTO-CELAYA,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,8,SAN JUAN CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,
OTROS DELITOS,CELAYA,2025,ENERO,10,SANTA TERESITA CELAYA GUANAJUATO,GORRIÓN,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,ENERO,20,FRACCIONAMIENTO HACIENDA DEL BOSQUE CELAYA GUANAJUATO,JOSÉ VIZCARRA,
CONTRA LA SALUD,CELAYA,2025,ENERO,18,CELAYA GUANAJUATO,AVENIDA EL SAUZ,
AMENAZAS,CELAYA,2025,ENERO,29,RESURRECCIÓN CELAYA GUANAJUATO,JOSÉ MARÍA PINO SUÁREZ,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,23,LA ESPERANZA CELAYA GUANAJUATO,CAMINO A SAN MIGUEL OCTOPAN,
DAÑOS,CELAYA,2025,ENERO,21,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,
DAÑOS,CELAYA,2025,ENERO,21,GUANAJUATO,LATERAL CELAYA - VILLAGRAN,
ROBOS DIVERSOS,CELAYA,2025,ENERO,6,2DA SAN ISIDRO CRESPO GUANAJUATO,CELAYA-VILLAGRÁN,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,28,BARRIO DE LA CRUZ RINCÓN DE TAMAYO GUANAJUATO,VICENTE GUERRERO,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,14,SAN ANTONIO CELAYA GUANAJUATO,CALLE ALVARO OBREGON,
OTROS DELITOS,CELAYA,2025,FEBRERO,26,MOCTEZUMA CELAYA GUANAJUATO,TUXTLA GUTIÉRREZ,
HOMICIDIO CULPOSO,CELAYA,2025,FEBRERO,26,LAGOS CELAYA GUANAJUATO,PASEO DE SAN NICOLÁS DE PARRA,
OTROS DELITOS,CELAYA,2025,FEBRERO,27,LATINOAMERICANA CELAYA GUANAJUATO,HONDURAS,
OTROS DELITOS,CELAYA,2025,FEBRERO,27,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS SEXUALES,CELAYA,2025,FEBRERO,28,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,BENITO JUÁREZ,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,28,SANTA RITA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,FEBRERO,22,SANTOS DEGOLLADO CELAYA GUANAJUATO,SOR JUANA INÉS DE LA CRUZ,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,23,LAS INSURGENTES CELAYA GUANAJUATO,JOSEFA NATERA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,10,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,BENITO JUÁREZ,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2025,FEBRERO,10,SANTOS DEGOLLADO CELAYA GUANAJUATO,PROLONGACION EMILIANO ZAPATA,
FRAUDE,CELAYA,2025,FEBRERO,11,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,GENERALA ANTONIA NAVA DE CATALÁN,
DAÑOS,CELAYA,2025,FEBRERO,6,LOS NARANJOS CELAYA GUANAJUATO,AVENIDA PASEO DE LOS NARANJOS,
OTROS DELITOS SEXUALES,CELAYA,2025,FEBRERO,18,FRACCIONAMIENTO SENDA REAL GUANAJUATO,CERRADA HYDRA,
EXTORSION,CELAYA,2025,FEBRERO,19,SAN ANDRES CELAYA GUANAJUATO,SAN ANTONIO,
OTROS DELITOS,CELAYA,2025,FEBRERO,19,SAN MIGUEL CELAYA GUANAJUATO,DIEGO RIVERA,
FRAUDE,CELAYA,2025,FEBRERO,20,ZONA DE ORO DEL BAJIO CELAYA GUANAJUATO,BRONCE,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,20,FOVISSSTE CELAYA GUANAJUATO,MANUEL OROZCO Y BERRA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,15,EJIDAL CELAYA GUANAJUATO,CALLE SANTA CLARA,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,21,LA MISION CELAYA GUANAJUATO,AVENIDA MÉXICO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,17,ALAMEDA CELAYA GUANAJUATO,20 DE NOVIEMBRE,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,22,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2025,FEBRERO,22,LAS INSURGENTES CELAYA GUANAJUATO,LUCÍA GARCÍA,
OTROS DELITOS,CELAYA,2025,FEBRERO,14,LA LUZ TEXAS RANCHO SECO CELAYA GUANAJUATO,FRANCISCO VILLA,
DAÑOS,CELAYA,2025,FEBRERO,19,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,19,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,19,ALAMOS CELAYA GUANAJUATO,CALLE RUISEÑOR,SIN VIOLENCIA
HOMICIDIO CULPOSO,CELAYA,2025,FEBRERO,2,CELAYA GUANAJUATO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,2,LA ESMERALDA CELAYA GUANAJUATO,FRANCISCO QUINTANILLA,
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,3,BARRIO DE SANTO CRISTO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,14,10 DE ABRIL CELAYA GUANAJUATO,A COMONFORT,
DAÑOS,CELAYA,2025,FEBRERO,14,COLONIA FRACCIONAMIENTO EL PUENTE GUANAJUATO,AVENIDA AEROPUERTO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,14,SIN NOMBRE CELAYA GUANAJUATO,MAÍZ,CON VIOLENCIA
DAÑOS,CELAYA,2025,FEBRERO,17,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,DE LA PAZ,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,FEBRERO,17,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,PONIENTE 1,
OTROS DELITOS,CELAYA,2025,FEBRERO,19,HACIENDA NATURA CELAYA GUANAJUATO,PARQUE DEL CIMATARIO,
DAÑOS,CELAYA,2025,FEBRERO,20,COLONIA DEL PARQUE CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,
OTROS DELITOS,CELAYA,2025,FEBRERO,9,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,SIERRA DE GUANAJUATO,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,9,CELAYA GUANAJUATO,CALLE GARAMBULLO,
AMENAZAS,CELAYA,2025,FEBRERO,17,LA ESPERANZA CELAYA GUANAJUATO,SAN MATEO,
ROBO DE VEHÍCULO,CELAYA,2025,FEBRERO,17,VILLA DE LOS REYES CELAYA GUANAJUATO,PACHUCA,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,17,COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
DAÑOS,CELAYA,2025,FEBRERO,17,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2025,FEBRERO,17,LOS PINOS II CELAYA GUANAJUATO,AVENIDA ARAUCARIAS,
AMENAZAS,CELAYA,2025,FEBRERO,14,MONTE BLANCO CELAYA GUANAJUATO,EJIDO SAN FELIPE,
DAÑOS,CELAYA,2025,FEBRERO,13,SAN JUANICO CELAYA GUANAJUATO,AVENIDA BRILLANTE,
OTROS DELITOS,CELAYA,2025,FEBRERO,13,LAS FLORES CELAYA GUANAJUATO,NOCHEBUENA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,13,LAS INSURGENTES CELAYA GUANAJUATO,JOSEFA MATAMOROS,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,13,SAN JUANICO CELAYA GUANAJUATO,CALLE CORAL,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,15,COLONIA CENTRO CELAYA GUANAJUATO,GUADALUPE,SIN VIOLENCIA
DAÑOS,CELAYA,2025,FEBRERO,16,LA AURORA CELAYA GUANAJUATO,RODOLFO PIÑA SORIA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,16,3 GUERRAS CELAYA GUANAJUATO,CELAYA-VILLA APASEO EL ALTO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,14,ESTRADA GUANAJUATO,CALLE HIDALGO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,17,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,SAN ANTONIO DE LAS HUERTAS,SIN VIOLENCIA
OTROS DELITOS SEXUALES,CELAYA,2025,FEBRERO,17,LOS OLIVOS CELAYA GUANAJUATO,MARTEÑA,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,16,COLONIA CENTRO CELAYA GUANAJUATO,CALLE ALVARO OBREGON,
ABUSO DE CONFIANZA,CELAYA,2025,FEBRERO,17,BOSQUES DE LA ALAMEDA CELAYA GUANAJUATO,CAUDILLO DEL SUR,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,17,EMILIANO ZAPATA CELAYA GUANAJUATO,JUAN DE LA BARRERA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,13,RINCÓN DE TAMAYO GUANAJUATO,CARRETERA A SAN JUAN BAUTISTA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,FEBRERO,13,ZONA INDUSTRIAL CELAYA GUANAJUATO,CONCEPCIÓN BEISTEGUI,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,13,SAN MIGUEL CELAYA GUANAJUATO,DIEGO RIVERA,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,13,SAN ISIDRO CRESPO GUANAJUATO,PROLONGACIÓN MIGUEL HIDALGO,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,FEBRERO,13,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,PONIENTE 1,
OTROS DELITOS,CELAYA,2025,FEBRERO,16,3RA SECCIÓN DE LOS NARANJOS CELAYA GUANAJUATO,DE LA COLINA,
DAÑOS,CELAYA,2025,FEBRERO,4,NUEVO TECNOLOGICO CELAYA GUANAJUATO,MANUEL OROZCO Y BERRA,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,3,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,HINOJO,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,3,VILLAS DEL ROMERAL CELAYA GUANAJUATO,V.DE REYES,
AMENAZAS,CELAYA,2025,FEBRERO,4,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,4,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS SEXUALES,CELAYA,2025,FEBRERO,18,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO TOSCANA,
OTROS DELITOS,CELAYA,2025,FEBRERO,19,EJIDAL CELAYA GUANAJUATO,CALLE EJIDO DE SANTA TERESSA,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,19,EJIDAL CELAYA GUANAJUATO,CALLE EJIDO DE SANTA TERESSA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,15,GUANAJUATO CELAYA GUANAJUATO,APASEO EL ALTO,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,15,GIRASOLES CELAYA GUANAJUATO,LICENCIADO JOSÉ VASCONCELOS,
FRAUDE,CELAYA,2025,FEBRERO,17,240 COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,17,CELAYA COLONIA DEL PARQUE GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2025,FEBRERO,17,SANTA RITA CELAYA GUANAJUATO,COLIMA,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,17,RANCHO SECO CELAYA GUANAJUATO,PRIVADA EL SALVADOR,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,18,GUANAJUATO,CAMINO AL SALITRE,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,13,EJIDAL CELAYA GUANAJUATO,EJIDO DE SAN ANTONIO,
OTROS DELITOS,CELAYA,2025,FEBRERO,14,3 GUERRAS CELAYA GUANAJUATO,CALLE EJERCICIO NACIONAL,
DAÑOS,CELAYA,2025,FEBRERO,15,TECNOLOGICO CELAYA GUANAJUATO,ESTUDIANTES,
FRAUDE,CELAYA,2025,FEBRERO,15,CENTRO CORTAZAR GUANAJUATO,SOR JUANA INES DE LA CRUZ,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,17,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,PROLONGACIÓN ALDAMA,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,17,CELAYA GUANAJUATO,PRIVADA PLAN DE CORRALITOS,
ROBO A CASA HABITACIÓN,CELAYA,2025,FEBRERO,17,FRACCIONAMIENTO HACIENDA DEL BOSQUE CELAYA GUANAJUATO,OROZCO ROMERO,SIN VIOLENCIA
ABUSO DE CONFIANZA,CELAYA,2025,FEBRERO,17,EJIDAL CELAYA GUANAJUATO,EJIDO LA CANO,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,17,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,JOSÉ MA MORELOS,
OTROS DELITOS,CELAYA,2025,FEBRERO,17,GOBERNADORES CELAYA GUANAJUATO,PABLO GONZÁLEZ MONTES NORTE,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,18,CELAYA GUANAJUATO,CACAO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,12,COLONIA DEL PARQUE CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,12,ZONA DE ORO CELAYA GUANAJUATO,12 DE OCTUBRE,CON VIOLENCIA
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,FEBRERO,18,NO CATALOGADO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,13,CELAYA GUANAJUATO,REVOLUCIÓN AGRARIA,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,13,COLONIA DEL PARQUE CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,14,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,CON VIOLENCIA
EXTORSION,CELAYA,2025,FEBRERO,13,VALLE HERMOSO CELAYA GUANAJUATO,VIOLETA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,14,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,PRESA ÁLVARO OBREGÓN,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,14,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,PRESA ÁLVARO OBREGÓN,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,14,PARQUE TABACHINES CELAYA GUANAJUATO,FABALES,
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,14,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,TENOCHTITLAN,
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,15,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,SUR 9,
OTROS DELITOS,CELAYA,2025,FEBRERO,15,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,ALBINO GARCÍA,
FALSEDAD ANTE UNA AUTORIDAD,CELAYA,2025,FEBRERO,4,LAS FLORES CELAYA GUANAJUATO,NOCHEBUENA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,18,CELAYA GUANAJUATO,PANAMERICANA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,FEBRERO,18,LOS LAURELES CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,19,JACARANDAS CELAYA GUANAJUATO,CERRO DE LA BUFA,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,19,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,19,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,HEROICO COLEGIO MILITAR,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,17,FRACCIONAMIENTO DE DON GU CELAYA GUANAJUATO,AVENIDA LAS HUERTAS,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2025,FEBRERO,17,NO CATALOGADO,NO CATALOGADO,
HOMICIDIO CULPOSO,CELAYA,2025,FEBRERO,17,TIERRA BLANCA CELAYA GUANAJUATO,NARDO,
AMENAZAS,CELAYA,2025,FEBRERO,10,LAS FLORES CELAYA GUANAJUATO,CLAVEL,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,17,GOBERNADORES CELAYA GUANAJUATO,PABLO GONZÁLEZ MONTES NORTE,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,13,CELAYA GUANAJUATO,CALLE COMPUERTA REAL,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,17,15 DE MAYO CELAYA GUANAJUATO,GRACIELA MEAVE TORRES CANO,
FRAUDE,CELAYA,2025,FEBRERO,18,EMILIANO ZAPATA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,18,EMILIANO ZAPATA CELAYA GUANAJUATO,PRESA PEÑUELITAS,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,18,IMPERIAL CELAYA GUANAJUATO,AVENIDA EL SAUZ,
EXTORSION,CELAYA,2025,FEBRERO,12,PATRIA NUEVA CELAYA GUANAJUATO,18 DE MARZO,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,13,EJIDAL CELAYA GUANAJUATO,EJIDO DE SAN ANTONIO,
OTROS DELITOS,CELAYA,2025,FEBRERO,14,JÁUREGUI GUANAJUATO,ADOLFO LÓPEZ MATEOS,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,16,EMILIANO ZAPATA CELAYA GUANAJUATO,PRESA PEÑUELITAS,
HOMICIDIO CULPOSO,CELAYA,2025,FEBRERO,16,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2025,FEBRERO,17,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,PRESA ENDO,
OTROS DELITOS,CELAYA,2025,FEBRERO,4,RANCHO SECO CELAYA GUANAJUATO,MICHOACÁN,
OTROS DELITOS,CELAYA,2025,FEBRERO,5,FRACCIONAMIENTO SIGLO 21 CELAYA GUANAJUATO,JUAN B. CASTELAZO,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,5,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,18,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,HIDALGO,
OTROS DELITOS,CELAYA,2025,FEBRERO,18,MONTE BLANCO CELAYA GUANAJUATO,CALLE SANTA TERESITA,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,18,LA AURORA LA AURORA GUANAJUATO,CONSTITUYENTES,
OTROS DELITOS,CELAYA,2025,FEBRERO,19,VALLE HERMOSO CELAYA GUANAJUATO,DALIA,
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,19,FOVISSSTE CELAYA GUANAJUATO,JOAQUÍN GARCÍA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2025,FEBRERO,19,PUERTA DEL MONTE GUANAJUATO,MORELOS,
AMENAZAS,CELAYA,2025,FEBRERO,20,LA AURORA LA AURORA GUANAJUATO,CONSTITUYENTES,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,20,LA AURORA LA AURORA GUANAJUATO,CONSTITUYENTES,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,10,LAGOS CELAYA GUANAJUATO,LAGUNA VERDE,
FRAUDE,CELAYA,2025,FEBRERO,10,LAS ARBOLEDAS CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,10,SANTA ISABEL CELAYA GUANAJUATO,SANTA CECILIA,
ROBO A CASA HABITACIÓN,CELAYA,2025,FEBRERO,10,LOS PINOS CELAYA GUANAJUATO,AVENIDA ARAUCARIAS,SIN VIOLENCIA
DAÑOS,CELAYA,2025,FEBRERO,13,ROQUE GUANAJUATO,SALAMANCA - CELAYA,
OTROS DELITOS,CELAYA,2025,FEBRERO,14,VILLA LOS ÁLAMOS CELAYA GUANAJUATO,CALAKMUL,
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,14,SAN MARTIN DE CAMARGO CELAYA GUANAJUATO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2025,FEBRERO,18,LA TRINIDAD GUANAJUATO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2025,FEBRERO,18,LAS FLORES CELAYA GUANAJUATO,PENSAMIENTO,
OTROS DELITOS,CELAYA,2025,FEBRERO,17,EJIDAL CELAYA GUANAJUATO,EJIDO CERRO PRIETO,
AMENAZAS,CELAYA,2025,FEBRERO,17,GUANAJUATO,AVENIDA SANTA BARBARA,
ROBO DE VEHÍCULO,CELAYA,2025,FEBRERO,17,ALAMEDA CELAYA GUANAJUATO,GUADALUPE,CON VIOLENCIA
DAÑOS,CELAYA,2025,FEBRERO,19,LINDAVISTA CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,
AMENAZAS,CELAYA,2025,FEBRERO,19,SANTA RITA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
FRAUDE,CELAYA,2025,FEBRERO,13,SAN JOSÉ DE GUANAJUATO GUANAJUATO,PINO SUÁREZ,
OTROS DELITOS SEXUALES,CELAYA,2025,FEBRERO,21,RESURRECCIÓN CELAYA GUANAJUATO,COMBATES DE CELAYA,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,21,LAS INSURGENTES CELAYA GUANAJUATO,MARÍA CHÁVEZ,
AMENAZAS,CELAYA,2025,FEBRERO,20,LOS OLIVOS CELAYA GUANAJUATO,VALLE DEL HUASCO,
OTROS DELITOS,CELAYA,2025,FEBRERO,20,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2025,FEBRERO,20,LA SUIZA CELAYA GUANAJUATO,MUTUALISMO,
DAÑOS,CELAYA,2025,FEBRERO,1,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,1,LOCAL 1 COLONIA CENTRO CELAYA GUANAJUATO,BENITO JUÁREZ,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2025,FEBRERO,18,EJIDAL CELAYA GUANAJUATO,CALLE EJIDO DE SANTA TERESSA,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,18,LOS NARANJOS CELAYA GUANAJUATO,DEL PINAL,
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,8,COLONIA CENTRO CELAYA GUANAJUATO,LUIS CORTÁZAR,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,12,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA PASEO DE LOS OLIVOS,
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,12,SANTA BARBARA CELAYA GUANAJUATO,FRAY PEDRO DE LEÓN,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,11,LAS FLORES CELAYA GUANAJUATO,NOCHEBUENA,
OTROS DELITOS,CELAYA,2025,FEBRERO,12,BARRIO DE LA CRUZ RINCÓN DE TAMAYO GUANAJUATO,CALLE NICOLÁS BRAVO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,20,LOS LAURELES CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,20,SANTA MARIA CELAYA GUANAJUATO,MARGARITAS,
DAÑOS,CELAYA,2025,FEBRERO,11,LAS FUENTES CELAYA GUANAJUATO,FUENTE DE BARATILLO,
DAÑOS,CELAYA,2025,FEBRERO,11,EMILIANO ZAPATA CELAYA GUANAJUATO,GENOVEVO DE LA O.,
DAÑOS,CELAYA,2025,FEBRERO,11,TIERRA Y LIBERTAD CELAYA GUANAJUATO,ALPUYECA,
HOMICIDIO CULPOSO,CELAYA,2025,FEBRERO,21,COLONIA CENTRO CELAYA GUANAJUATO,GUADALUPE,
DAÑOS,CELAYA,2025,FEBRERO,21,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2025,FEBRERO,21,PUERTAS DE SANTA MARÍA CELAYA GUANAJUATO,PUERTA DEL CIELO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,18,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,PONIENTE 6,SIN VIOLENCIA
ABUSO DE CONFIANZA,CELAYA,2025,FEBRERO,18,SAN ANTONIO CELAYA GUANAJUATO,JAZMÍN,
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,18,EMILIANO ZAPATA CELAYA GUANAJUATO,TIERRA Y LIBERTAD,
OTROS DELITOS,CELAYA,2025,FEBRERO,19,JACARANDAS CELAYA GUANAJUATO,CERRO DE LA BUFA,
CONTRA LA SALUD,CELAYA,2025,FEBRERO,18,SAN JUANICO CELAYA GUANAJUATO,AZURITA,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,19,JARDINES DE CELAYA 2DA SECCIÓN CELAYA GUANAJUATO,PIRULES,SIN VIOLENCIA
DAÑOS,CELAYA,2025,FEBRERO,19,SAN MIGUEL OCTOPAN GUANAJUATO,FRANCISCO I. MADERO,
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,20,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO VALLE CENTRAL,CON VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2025,FEBRERO,20,LAS ARBOLEDAS CELAYA GUANAJUATO,SIERRA MORENA,SIN VIOLENCIA
AMENAZAS,CELAYA,2025,FEBRERO,21,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2025,FEBRERO,21,RESIDENCIAL CELAYA CENTRO CELAYA GUANAJUATO,SOR JUANA INÉS DE LA CRUZ,
