delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
ROBO DE VEHÍCULO,CELAYA,2023,ABRIL,26,ARBOLEDAS DEL PEDREGAL CELAYA GUANAJUATO,SITIO DE QUERÉTARO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2023,ABRIL,1,RINCÓN DE TAMAYO GUANAJUATO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2023,ABRIL,2,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,CALLE ALVARO OBREGON,
OTROS DELITOS,CELAYA,2023,ABRIL,6,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2023,ABRIL,6,COLONIA CENTRO CELAYA GUANAJUATO,MIGUEL HIDALGO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2023,ABRIL,5,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,CAMINO AL SALITRE,CON VIOLENCIA
OTROS DELITOS,CELAYA,2023,ABRIL,13,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,ALBINO GARCÍA,
AMENAZAS,CELAYA,2023,ABRIL,13,LOS PINOS II CELAYA GUANAJUATO,NENÚFAR,
DAÑOS,CELAYA,2023,ABRIL,12,EL VERGEL CELAYA GUANAJUATO,DIVISIÓN DEL NORTE,
OTROS DELITOS,CELAYA,2023,ABRIL,2,NUEVO CELAYA CELAYA GUANAJUATO,12 DE OCTUBRE,
DAÑOS,CELAYA,2023,MARZO,30,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,30,LAS AVES CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,30,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,26,GOBERNADORES CELAYA GUANAJUATO,JOSÉ MARÍA ALFARO SUR,
ROBOS DIVERSOS,CELAYA,2023,MARZO,20,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2023,MARZO,20,PROGRESO DE SOLIDARIDAD 2 CELAYA GUANAJUATO,GARAMBULLO,
OTROS DELITOS,CELAYA,2023,MARZO,20,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,BOMBAX,
FRAUDE,CELAYA,2023,MARZO,20,15 DE MAYO CELAYA GUANAJUATO,IGNACIO MANUEL ALTAMIRANO,
ROBOS DIVERSOS,CELAYA,2023,MARZO,22,CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2023,MARZO,22,CELAYA GUANAJUATO,AVENIDA COMPUERTAS DEL CAMPESTRE,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2023,MARZO,21,INTERIOR 3 COLONIA CENTRO CELAYA GUANAJUATO,EL CARMEN,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,MARZO,22,3 GUERRAS CELAYA GUANAJUATO,MANUEL ÁVILA CAMACHO,
FRAUDE,CELAYA,2023,MARZO,22,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
ABUSO DE CONFIANZA,CELAYA,2023,MARZO,22,LAS INSURGENTES CELAYA GUANAJUATO,MARIA DOMINGA,
ABUSO DE CONFIANZA,CELAYA,2023,MARZO,21,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
AMENAZAS,CELAYA,2023,MARZO,22,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,HEROICO COLEGIO MILITAR,
OTROS DELITOS,CELAYA,2023,MARZO,22,MONTE BLANCO CELAYA GUANAJUATO,EJIDO DE GASCA,
ROBOS DIVERSOS,CELAYA,2023,MARZO,24,COLONIA CENTRO CELAYA GUANAJUATO,NICOLÁS BRAVO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2023,MARZO,25,JUAN MARTÍN GUANAJUATO,CALLE JOSÉ MARÍA MORELOS,
ABUSO DE CONFIANZA,CELAYA,2023,MARZO,2,LA LAJA GUANAJUATO,CALLEJÓN VENUSTIANO CARRANZA,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,4,NO CATALOGADO,NO CATALOGADO,
CONTRA LA SALUD,CELAYA,2023,MARZO,3,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,29,VILLAS DE ELGUERA GUANAJUATO,VILLA DE LOS ÁRBOLES,
DAÑOS,CELAYA,2023,MARZO,28,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO VALLE CENTRAL,
CONTRA LA SALUD,CELAYA,2023,MARZO,29,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,ALAMEDA,
OTROS DELITOS,CELAYA,2023,MARZO,27,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,PRIMERA LUIS CORTÁZAR,
OTROS DELITOS,CELAYA,2023,MARZO,27,SIN NOMBRE CELAYA GUANAJUATO,EJE NOR-PONIENTE MANUEL J. CLOUTHIER,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,26,LA CALESA CELAYA GUANAJUATO,AVENIDA SALVADOR ORTEGA,
CONTRA LA SALUD,CELAYA,2023,MARZO,18,LOCAL 1 CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,
ROBOS DIVERSOS,CELAYA,2023,MARZO,19,COLONIA DEL PARQUE CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,MARZO,30,COLONIA CENTRO CELAYA GUANAJUATO,JOSÉ MARIA MORELOS,
LESIONES DOLOSAS,CELAYA,2023,MARZO,27,LA CONCEPCIÓN GUANAJUATO,BENITO MORENO,
AMENAZAS,CELAYA,2023,MARZO,27,SAN CAYETANO GUANAJUATO,FRANCISCO VILLA,
CONTRA LA SALUD,CELAYA,2023,MARZO,28,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2023,MARZO,26,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2023,MARZO,30,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2023,MARZO,30,ZONA DE ORO DEL BAJIO CELAYA GUANAJUATO,AVENIDA ORO,
OTROS DELITOS,CELAYA,2023,MARZO,23,ROSA LINDA CELAYA GUANAJUATO,FRANCISCO DE GOYA,
CONTRA LA SALUD,CELAYA,2023,MARZO,22,TENERÍA DEL SANTUARIO GUANAJUATO,INDEPENDENCIA,
OTROS DELITOS,CELAYA,2023,MARZO,22,LATINOAMERICANA CELAYA GUANAJUATO,AVENIDA EL SAUZ,
AMENAZAS,CELAYA,2023,MARZO,22,ALAMOS ALAMOS GUANAJUATO,CALANDRIA,
OTROS DELITOS,CELAYA,2023,MARZO,21,NO CATALOGADO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2023,MARZO,23,VALLE DEL REAL CELAYA GUANAJUATO,CALLE RUISEÑOR,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,MARZO,23,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,ALBINO GARCÍA,
ROBO A NEGOCIO,CELAYA,2023,MARZO,2,COLONIA CENTRO CELAYA GUANAJUATO,LUIS CORTÁZAR,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2023,MARZO,3,VILLAS DEL ROMERAL CELAYA GUANAJUATO,V.DEL PEDREG,
OTROS DELITOS,CELAYA,2023,MARZO,3,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,2,LOS LAURELES CELAYA GUANAJUATO,EUCALIPTO,
ROBO A NEGOCIO,CELAYA,2023,MARZO,1,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,BENITO JUÁREZ,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,MARZO,1,COLONIA CENTRO CELAYA GUANAJUATO,COLUNGA GUERRERO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,1,GUANAJUATO,AVENIDA BAJA CALIFORNIA,
OTROS DELITOS,CELAYA,2023,MARZO,3,TELESECUNDARIA NO 32 SAN LORENZO GUANAJUATO,MORELOS,
ROBOS DIVERSOS,CELAYA,2023,MARZO,3,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2023,MARZO,2,GIRASOLES CELAYA GUANAJUATO,LIMONERO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,2,LAGOS CELAYA GUANAJUATO,PASEO DE SAN NICOLÁS DE PARRA,
DAÑOS,CELAYA,2023,MARZO,31,SANTA MARIA CELAYA GUANAJUATO,GUANAJUATO,
OTROS DELITOS,CELAYA,2023,MARZO,30,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,29,EJIDAL CELAYA GUANAJUATO,EJIDO DE MENDOZA,
FRAUDE,CELAYA,2023,MARZO,28,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2023,MARZO,28,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,20,GALAXIAS DEL PARQUE CELAYA GUANAJUATO,ANDADOR CEFEO,
OTROS DELITOS,CELAYA,2023,MARZO,30,GIRASOLES CELAYA GUANAJUATO,MANZANO,
OTROS DELITOS SEXUALES,CELAYA,2023,MARZO,30,CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,
OTROS DELITOS,CELAYA,2023,MARZO,30,EMILIANO ZAPATA CELAYA GUANAJUATO,MIGUEL ALEMÁN,
LESIONES DOLOSAS,CELAYA,2023,MARZO,2,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,
ROBOS DIVERSOS,CELAYA,2023,MARZO,20,SAN JUANICO CELAYA GUANAJUATO,12 DE OCTUBRE,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2023,MARZO,20,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,MARIANO ABASOLO,
OTROS DELITOS,CELAYA,2023,MARZO,20,SAN ISIDRO GUANAJUATO,AVENIDA DEL TRABAJO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,20,ALAMOS CELAYA GUANAJUATO,CAMINO A SAN JOSÉ DE GUANAJUATO,
OTROS DELITOS,CELAYA,2023,MARZO,11,EL VERGEL CELAYA GUANAJUATO,ANTONIO PLAZA,
ROBO A NEGOCIO,CELAYA,2023,MARZO,23,LA MISION CELAYA GUANAJUATO,CALLE SALVADOR ORTEGA,CON VIOLENCIA
FRAUDE,CELAYA,2023,MARZO,3,ZONA DE ORO CELAYA GUANAJUATO,LUCIO MARMOLEJO,
EXTORSION,CELAYA,2023,MARZO,3,MONTE BLANCO CELAYA GUANAJUATO,EJIDO SAN FELIPE,
AMENAZAS,CELAYA,2023,MARZO,3,GUANAJUATO,CALLE ALLENDE,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2023,MARZO,5,UNIDAD HABITACIONAL DE TIERRAS NEGRAS CELAYA GUANAJUATO,MARIANO ABASOLO,
CONTRA LA SALUD,CELAYA,2023,MARZO,1,ROSA LINDA CELAYA GUANAJUATO,CALLE VALLE DE LERMA,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,1,CELAYA GUANAJUATO,LONDRES,
OTROS DELITOS,CELAYA,2023,MARZO,6,ROSA LINDA CELAYA GUANAJUATO,MONTE OLIMPO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,4,ALAMOS CELAYA GUANAJUATO,QUETZALLI,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,4,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,5,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2023,MARZO,1,GUADALUPE CELAYA GUANAJUATO,PABLO NERUDA,
FRAUDE,CELAYA,2023,MARZO,2,SANTA MARÍA DEL REFUGIO GUANAJUATO,5 DE FEBRERO,
OTROS DELITOS,CELAYA,2023,MARZO,3,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2023,MARZO,31,BARRIO DE SAN JUAN RINCÓN DE TAMAYO GUANAJUATO,ERASTO LÓPEZ,
DAÑOS,CELAYA,2023,MARZO,31,ROSA LINDA CELAYA GUANAJUATO,CALLE VALLE DE LERMA,
LESIONES DOLOSAS,CELAYA,2023,MARZO,31,ENRIQUE COLUNGA CELAYA GUANAJUATO,MUTUALISMO,
CONTRA LA SALUD,CELAYA,2023,MARZO,20,GUANAJUATO,VENUSTIANO CARRANZA,
LESIONES DOLOSAS,CELAYA,2023,MARZO,20,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,PROLONGACIÓN AVENIDA LAS TORRES,
OTROS DELITOS,CELAYA,2023,MARZO,20,CELAYA GUANAJUATO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,21,EL CANTAR CELAYA GUANAJUATO,CALLE LA MEDIA VUELTA,
LESIONES DOLOSAS,CELAYA,2023,MARZO,31,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2023,MARZO,31,SAN FRANCISCO CELAYA GUANAJUATO,SAN GABRIEL,
CONTRA LA SALUD,CELAYA,2023,MARZO,27,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2023,MARZO,29,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2023,MARZO,29,EL CAMPANARIO CELAYA GUANAJUATO,CAMINO A PELAVACAS,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,20,CELAYA GUANAJUATO,CALLE LA MEDIA VUELTA,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,20,LOS OLIVOS CELAYA GUANAJUATO,CALLE ALMAZARA,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,11,CELAYA LAS DELICIAS GUANAJUATO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,11,LOS OLIVOS CELAYA GUANAJUATO,VALLE DEL HUASCO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,1,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,GENERALA ANTONIA NAVA DE CATALÁN,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,12,SAN ANTONIO CELAYA GUANAJUATO,GENERAL MARIANO JIMÉNEZ,
DESPOJO,CELAYA,2023,MARZO,12,LAS DELICIAS CELAYA GUANAJUATO,TORRES LANDA,
OTROS DELITOS,CELAYA,2023,MARZO,12,ZONA DE ORO CELAYA GUANAJUATO,LUIS GONZÁLEZ OBREGÓN,
AMENAZAS,CELAYA,2023,MARZO,12,CELAYA GUANAJUATO,XOLA,
LESIONES DOLOSAS,CELAYA,2023,MARZO,11,BAJIO DE LAS AMERICAS CELAYA GUANAJUATO,PRIVADA EUSEBIO GONZÁLEZ,
ROBOS DIVERSOS,CELAYA,2023,MARZO,13,LOS LAURELES CELAYA GUANAJUATO,DE LOS LAURELES,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2023,MARZO,13,LAS ARBOLEDAS CELAYA GUANAJUATO,MONTE EVEREST,SIN VIOLENCIA
DAÑOS,CELAYA,2023,MARZO,12,RENACIMIENTO CELAYA GUANAJUATO,CERVANTES SAAVEDRA,
AMENAZAS,CELAYA,2023,MARZO,11,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,12,RESIDENCIAL CELAYA CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,
LESIONES DOLOSAS,CELAYA,2023,MARZO,12,NO CATALOGADO,NO CATALOGADO,
ROBO DE VEHÍCULO,CELAYA,2023,MARZO,19,CELAYA GUANAJUATO,AVENIDA DEL DESIERTO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,MARZO,19,LOS PINOS II CELAYA GUANAJUATO,LINO,
HOMICIDIO DOLOSO,CELAYA,2023,MARZO,20,CELAYA GUANAJUATO,CALLE AVENIDA UNIVERSIDAD,
OTROS DELITOS,CELAYA,2023,MARZO,20,SAN ISIDRO GUANAJUATO,AVENIDA DEL TRABAJO,
ROBOS DIVERSOS,CELAYA,2023,MARZO,20,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2023,MARZO,20,ARCADA ALAMEDA CELAYA GUANAJUATO,FUNDACIÓN,CON VIOLENCIA
OTROS DELITOS,CELAYA,2023,MARZO,5,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2023,MARZO,7,EMILIANO ZAPATA CELAYA GUANAJUATO,PABLO TORRES B.,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,6,BENITO JUÁREZ BENITO JUAREZ GUANAJUATO,CANAL DE LABRADORES,
OTROS DELITOS,CELAYA,2023,MARZO,6,SAN JUANICO CELAYA GUANAJUATO,CALLE ACERINA,
ROBO DE VEHÍCULO,CELAYA,2023,MARZO,6,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,HIDALGO,CON VIOLENCIA
FRAUDE,CELAYA,2023,MARZO,2,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,JACARANDAS,
OTROS DELITOS,CELAYA,2023,MARZO,2,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,CALLE PADRE INSURGENTES,
ROBOS DIVERSOS,CELAYA,2023,MARZO,28,COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
AMENAZAS,CELAYA,2023,MARZO,28,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO VALLE CENTRAL,
ROBOS DIVERSOS,CELAYA,2023,MARZO,28,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2023,MARZO,30,EL VERGEL CELAYA GUANAJUATO,MITLA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2023,MARZO,30,CENTRAL DE ABASTOS CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,
ROBOS DIVERSOS,CELAYA,2023,MARZO,27,GUANAJUATO,LÁZARO CÁRDENAS,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2023,MARZO,18,FOVISSSTE CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2023,MARZO,28,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,28,GUANAJUATO,ZARAGOZA DE LA CRUZ,
OTROS DELITOS SEXUALES,CELAYA,2023,MARZO,28,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,28,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2023,MARZO,30,EJIDAL CELAYA GUANAJUATO,EJIDO CERRO PRIETO,
ROBO A NEGOCIO,CELAYA,2023,MARZO,30,LA CALESA CELAYA GUANAJUATO,GALEÓN,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2023,MARZO,27,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,CONSTITUCIÓN,CON VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2023,MARZO,27,SAN FRANCISCO CELAYA GUANAJUATO,ANDADOR PLAZA SAN LUCAS,
ROBOS DIVERSOS,CELAYA,2023,MARZO,31,VALLE DEL REAL CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA
FALSEDAD ANTE UNA AUTORIDAD,CELAYA,2023,MARZO,9,LAS FLORES CELAYA GUANAJUATO,NOCHEBUENA,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,9,ENRIQUE COLUNGA CELAYA GUANAJUATO,CALLE C,
OTROS DELITOS,CELAYA,2023,MARZO,9,RINCON DE TAMAYO RINCÓN DE TAMAYO GUANAJUATO,RINCONADA ESTRELLA,
LESIONES DOLOSAS,CELAYA,2023,MARZO,12,LOS NARANJOS CELAYA GUANAJUATO,CALLE DEL LIMERO,
DAÑOS,CELAYA,2023,MARZO,12,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,MARIANO ABASOLO,
ROBO A NEGOCIO,CELAYA,2023,MARZO,11,JARDINES DE CELAYA 3RA SECCIÓN CELAYA GUANAJUATO,PASEO DEL BAJÍO,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2023,MARZO,11,SAN FRANCISCO CELAYA GUANAJUATO,SAN LUCAS,
AMENAZAS,CELAYA,2023,MARZO,11,PASEO DEL CAMPESTRE CELAYA GUANAJUATO,DEL ROBLE,
OTROS DELITOS,CELAYA,2023,MARZO,12,TENERÍA DEL SANTUARIO GUANAJUATO,GUADALUPE VICTORIA,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,13,CELAYA GUANAJUATO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,8,LINDAVISTA CELAYA GUANAJUATO,CAMELIA,
OTROS DELITOS,CELAYA,2023,MARZO,8,CELAYA GUANAJUATO,CAMINOS DE GUANAJUATO,
OTROS DELITOS,CELAYA,2023,MARZO,11,IMPERIAL CELAYA GUANAJUATO,VICENTE FOX,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,11,SAN JUANICO CELAYA GUANAJUATO,CRISTAL DE ROCA,
ROBOS DIVERSOS,CELAYA,2023,MARZO,5,HACIENDA NATURA CELAYA GUANAJUATO,CALLE RIO USUMACINTA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,MARZO,2,PRADOS DEL NARANJAL CELAYA GUANAJUATO,FRESAS,
CONTRA LA SALUD,CELAYA,2023,MARZO,6,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,6,GENERAL PEDRO MARÍA ANAYA GUANAJUATO,AVENIDA SANTA BARBARA,
DAÑOS,CELAYA,2023,MARZO,6,GENERAL PEDRO MARÍA ANAYA GUANAJUATO,AVENIDA SANTA BARBARA,
ROBOS DIVERSOS,CELAYA,2023,MARZO,6,LAS ARBOLEDAS CELAYA GUANAJUATO,MONTE EVEREST,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,5,SAN RAFAEL CELAYA GUANAJUATO,EJIDO DE CANOAS,
ROBO A NEGOCIO,CELAYA,2023,MARZO,1,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,CONSTITUCIÓN,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,30,BENITO JUÁREZ CELAYA GUANAJUATO,CANAL DE LABRADORES,
AMENAZAS,CELAYA,2023,MARZO,29,LA ESPERANZA CELAYA GUANAJUATO,GENERAL RAÚL MADERO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,18,COLONIA CENTRO CELAYA GUANAJUATO,FRANCISCO I. MADERO,
ROBOS DIVERSOS,CELAYA,2023,MARZO,28,VILLAS DEL BAJIO IV GUANAJUATO,VILLA DE RUIZ,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2023,MARZO,28,EL VERGEL CELAYA GUANAJUATO,DIVISIÓN DEL NORTE,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,MARZO,28,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2023,MARZO,26,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA BALEARES,
LESIONES DOLOSAS,CELAYA,2023,MARZO,26,SAN JUANICO CELAYA GUANAJUATO,CALLE ACERINA,
DAÑOS,CELAYA,2023,MARZO,30,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,TEXCOCO,
ROBO A NEGOCIO,CELAYA,2023,MARZO,30,SANTA LUCIA CELAYA GUANAJUATO,SANTA MARGARITA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,MARZO,10,VALLE DE LOS NARANJOS CELAYA GUANAJUATO,CALLE DE LOS VALLES,
ROBOS DIVERSOS,CELAYA,2023,MARZO,8,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,PASEO LA ISLA,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2023,MARZO,8,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2023,MARZO,9,EL VERGEL CELAYA GUANAJUATO,DIVISIÓN DEL NORTE,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,MARZO,9,ALAMEDA CELAYA GUANAJUATO,BAJA CALIFORNIA,
FRAUDE,CELAYA,2023,MARZO,8,ALAMOS CELAYA GUANAJUATO,GAVILÁN,
HOMICIDIO CULPOSO,CELAYA,2023,MARZO,8,10 DE ABRIL CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,
DAÑOS,CELAYA,2023,MARZO,9,COLONIA DEL PARQUE CELAYA GUANAJUATO,PARQUE VIOLETA,
ROBOS DIVERSOS,CELAYA,2023,MARZO,9,COLONIA DEL PARQUE CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2023,MARZO,9,GRANJA LAS MARAVILLAS GUANAJUATO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2023,MARZO,9,COLONIA CENTRO CELAYA GUANAJUATO,CALLE ALVARO OBREGON,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2023,MARZO,10,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
ABUSO DE CONFIANZA,CELAYA,2023,MARZO,12,SAN JUANICO CELAYA GUANAJUATO,TITANIA,
LESIONES DOLOSAS,CELAYA,2023,MARZO,13,FRACCIONAMIENTO DE LOS SANTOS CELAYA GUANAJUATO,SAN BARTOLO,
AMENAZAS,CELAYA,2023,MARZO,11,RESURRECCIÓN CELAYA GUANAJUATO,JAIME NUNÓ,
FRAUDE,CELAYA,2023,MARZO,2,COLONIA CENTRO CELAYA GUANAJUATO,JOSÉ MARIA MORELOS,
VIOLENCIA FAMILIAR,CELAYA,2023,MARZO,1,LAS AVES CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
HOMICIDIO DOLOSO,CELAYA,2023,MARZO,2,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2023,MARZO,2,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2023,MARZO,3,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,PRESA ÁLVARO OBREGÓN,
AMENAZAS,CELAYA,2023,MARZO,3,EJIDAL CELAYA GUANAJUATO,EJIDO DE JOFRE,
AMENAZAS,CELAYA,2023,MARZO,7,LOS OLIVOS CELAYA GUANAJUATO,CALLE CALABRIA,
FRAUDE,CELAYA,2023,MARZO,6,EMILIANO ZAPATA CELAYA GUANAJUATO,CAMINO A SAN MIGUEL OCTOPAN,
ROBOS DIVERSOS,CELAYA,2023,MARZO,6,GIRASOLES CELAYA GUANAJUATO,VILLAGRÁN - SALAMANCA,CON VIOLENCIA
DAÑOS,CELAYA,2023,MARZO,29,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2023,MARZO,20,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
