delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
VIOLENCIA FAMILIAR,CELAYA,2020,JULIO,21,EL CARMEN,CALLE VENUSTIANO CARRANZA,
OTROS DELITOS,CELAYA,2020,FEBRERO,17,VILLAS DEL BAJIO V,CALLE VILLA DE RUIZ,
OTROS DELITOS,CELAYA,2020,FEBRERO,13,LOS PINOS,AVENIDA JUAN JOSÉ TORRES LANDA,
OTROS DELITOS,CELAYA,2020,FEBRERO,1,EL DORADO,CALLE GUADALUPE VICTORIA,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,24,SANTA MARIA DEL REFUGIO,CALLE MARIANO JIMÉNEZ,
ROBO A NEGOCIO,CELAYA,2020,AGOSTO,5,MEDITERRANEO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,JULIO,30,LA JOYITA,CARRETERA CELAYA-SALVATIERRA,
ROBO A NEGOCIO,CELAYA,2020,ABRIL,23,VILLA DE LOS REYES,CALLE FRANCISCO I. MADERO,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2020,ABRIL,24,LAS FLORES,AVENIDA PENSAMIENTO,
ROBOS DIVERSOS,CELAYA,2020,MARZO,26,EMILIANO ZAPATA,CALLE SUR 2,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,MARZO,6,ENRIQUE COLUNGA,CALLE VALLE DE LERMA,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,MARZO,1,LOS NARANJOS,AVENIDA PASEO DE LOS NARANJOS,
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,4,SANTA MARIA DEL REFUGIO,CARRETERA CELAYA-SALVATIERRA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ENERO,4,MONTE BLANCO,EJIDO DE ZUAS,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2020,ENERO,26,VILLAS DEL BAJIO V,PROLONGACIÓN AVENIDA DE LAS TORRES,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ENERO,12,LOPEZ PORTILLO,CALLE DOCTOR JOSÉ GERARDO PARRES,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,MAYO,11,MONTE BLANCO,2A. DE SAN NICÓLAS DE PARRAS,
ROBOS DIVERSOS,CELAYA,2020,MAYO,4,MONTE BLANCO,CALLE EJIDO DEL MOLINO,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,30,MONTE BLANCO,CALLE EJIDO DEL MOLINO,CON VIOLENCIA
DAÑOS,CELAYA,2020,ENERO,30,RESIDENCIAL CAMPANARIO,AUTOPISTA DE PEAJE SALAMANCA-CELAYA,
ROBOS DIVERSOS,CELAYA,2020,JUNIO,2,MADERAS RESIDENCIAL,CIRCUITO SAN RAFAÉL,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,MAYO,20,QUINTA LOS ARRAYANES,AVENIDA LÁZARO CÁRDENAS DEL RÍO,CON VIOLENCIA
DAÑOS,CELAYA,2020,MAYO,26,JARDINES DE CELAYA 1 RA SECC,CALLE HERÓICO COLEGIO MILITAR,
HOMICIDIO DOLOSO,CELAYA,2020,JULIO,21,PUERTAS DE SANTA MARIA,AUTOPISTA QUERÉTARO-CELAYA,
ROBOS DIVERSOS,CELAYA,2020,AGOSTO,12,ROSA LINDA,BOULEVARD CONSTITUYENTES,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,14,JARDINES DE CELAYA 3 RA SECC,CALLE MANZANOS,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,6,EL VERGEL,CALLE DIVISIÓN DEL NORTE,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,JUNIO,7,CONSTIYUYENTES,CALLE EJIDO CERRO PRIETO,
VIOLENCIA FAMILIAR,CELAYA,2020,JUNIO,6,LA AURORA,CALLE FELIPE ÁNGELES,
ROBO DE VEHÍCULO,CELAYA,2020,JUNIO,8,ZONA DE ORO DEL BAJIO,AVENIDA ORO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,AGOSTO,5,LA AURORA,CALLE JOSÉ MARÍA MORELOS,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,JULIO,25,LOS NARANJOS,CALLE DEL LIMERO,
AMENAZAS,CELAYA,2020,JUNIO,28,VIRGEN DEL REFUGIO,CALLE SAN MARCOS,
ROBOS DIVERSOS,CELAYA,2020,MARZO,5,LA AURORA,CALLE FELIPE ÁNGELES,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,MARZO,13,CENTRAL DE ABASTOS,CALLE PASEO DE CELAYA,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,ENERO,28,EL DORADO,CALLE PLAZA ANTONIO PLAZA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ENERO,21,EL ATRIO II,AVENIDA DE LAS TORRES,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,MAYO,10,EL PUESTO,PRIVADA RICARDO JUÁREZ INDA,CON VIOLENCIA
DAÑOS,CELAYA,2020,MAYO,6,SEGUNDA FRACCION DE CRESPO,CARRETERA IRAPUATO-QUERÉTARO,
ROBO DE VEHÍCULO,CELAYA,2020,MAYO,4,EL VERGEL,CALLE JOSÉ MARÍA PINO SUÁREZ,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,MAYO,4,LOS PINOS II,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,JUNIO,18,EL DORADO,CALLE GENERAL IGNACIO ALLENDE,
HOMICIDIO DOLOSO,CELAYA,2020,JUNIO,19,LOS NARANJOS,CALLE PASEO DE LOS NARANJOS SUR,
CONTRA LA SALUD,CELAYA,2020,JUNIO,11,NO CATALOGADO,CALLE PASEO DE LOS ÁLAMOS,
AMENAZAS,CELAYA,2020,MAYO,30,SANTA MARIA DEL REFUGIO,CALLE FRANCISCO VILLA,
OTROS DELITOS,CELAYA,2020,AGOSTO,8,PRIMERA FRACCION DE CRESPO,CALLE ÁLVARO OBREGÓN,
VIOLENCIA FAMILIAR,CELAYA,2020,AGOSTO,19,HACIENDA NATURA,CALLE PARQUE DEL CIMATARIO,
OTROS DELITOS,CELAYA,2020,AGOSTO,17,JARDINES DE CELAYA 3 RA SECC,1A. DE MEZQUITE,
CONTRA LA SALUD,CELAYA,2020,FEBRERO,24,ROQUE,CALLE HIDALGO,
LESIONES DOLOSAS,CELAYA,2020,JUNIO,4,NO CATALOGADO,CAMINO A SAN JOSÉ DE GUANAJUATO,
ROBO DE VEHÍCULO,CELAYA,2020,JUNIO,5,GUANAJUATO,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,JUNIO,7,EJIDAL,CALLE EJIDO SAN CAYETANO,SIN VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,14,HACIENDA DEL BOSQUE,BOULEVARD JOSÉ CHÁVEZ MORADO NORTE,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,MARZO,7,LOS NARANJOS,CIRCUITO DE LOS CEREZOS,CON VIOLENCIA
OTROS DELITOS SEXUALES,CELAYA,2020,MARZO,6,ARBOLEDAS DE CAMARGO,CALLE PUERTA DE CAOBA,
ROBOS DIVERSOS,CELAYA,2020,ENERO,11,NO CATALOGADO,AVENIDA MÉXICO JAPON,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ENERO,10,SEGUNDA FRACCION DE CRESPO,CARRETERA QUERÉTARO-IRAPUATO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ENERO,4,EMILIANO ZAPATA,CALLE CARLOS M. PERALTA,CON VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2020,ENERO,8,LA AURORA,CALLE FRANCISCO GONZÁLEZ BOCANEGRA,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ENERO,28,VALLE DEL REAL,CALLE VÍCTOR JOSÉ LIZARDI,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ENERO,24,MOCTEZUMA,CALLE DURANGO,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,26,ALAMEDA,CALLE AGUSTÍN ARROYO CHAGOYÁN CHICO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,MAYO,21,VALLE DEL REAL,CALLE VÍCTOR JOSÉ LIZARDI,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,MAYO,15,VILLAS DEL PARAISO,CALLE TRUEVA OLIVARES,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,MAYO,5,GALAXIA DEL PARQUE,CALLE CEFEO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,MAYO,27,HACIENDA DEL BOSQUE,BOULEVARD FRIDA KAHLO,
VIOLENCIA FAMILIAR,CELAYA,2020,JUNIO,19,NUEVO TECNOLOGICO,CALLE ADMINISTRADORES PONIENTE,
DAÑOS,CELAYA,2020,AGOSTO,19,JARDINES DEL SUR,CALLE PIRULES,
ROBO A NEGOCIO,CELAYA,2020,AGOSTO,20,VALLE HERMOSO,AVENIDA TECNOLÓGICO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,AGOSTO,20,DE SANTIAGUITO,CALLE HERMENEGILDO GALEANA,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,4,LA FAVORITA,AVENIDA IRRIGACIÓN,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,19,NO CATALOGADO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,20,EL DORADO,CALLE FRANCISCO VILLA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,20,DE SANTO CRISTO,AVENIDA MIGUEL HIDALGO,
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,17,LOS PINOS,AVENIDA JUAN JOSÉ TORRES LANDA,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,6,SANTALUCIA TRES,PRIVADA DE GARAMBULLO,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,ABRIL,16,ALAMOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA
AMENAZAS,CELAYA,2020,ABRIL,23,IMPERIAL,CALLE PEDRO INFANTE,
ABUSO DE CONFIANZA,CELAYA,2020,ABRIL,20,EXELARIS,AVENIDA IRRIGACIÓN,
ABUSO DE CONFIANZA,CELAYA,2020,MARZO,6,TENERIA DEL SANTUARIO,CALLE MIGUEL HIDALGO,
ABUSO DE CONFIANZA,CELAYA,2020,MARZO,3,RANCHO SECO,PRIVADA PIEDRAS NEGRAS,
ROBOS DIVERSOS,CELAYA,2020,ENERO,3,IMPRESIONISTAS,CALLE MANUEL DOBLADO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,MARZO,13,ALAMOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA
AMENAZAS,CELAYA,2020,MARZO,12,JARDINES DE CELAYA 1 RA SECC,CALLE HERÓICO COLEGIO MILITAR,
ROBOS DIVERSOS,CELAYA,2020,ENERO,4,PUERTA GRANDE RESIDENCIAL,CALLE VALLE DE SAN SEBASTIÁN,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,ENERO,4,VILLAS DEL BAJIO,CALLE VILLA DE LOS SANTOS,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2020,ENERO,24,EJIDAL,CALLE EJIDO SAN NICOLÁS DE PARRA,
OTROS DELITOS,CELAYA,2020,ENERO,20,VALLE HERMOSO,AVENIDA TECNOLÓGICO,
OTROS DELITOS,CELAYA,2020,ENERO,13,CONSTIYUYENTES,CALLE EJIDO CERRO PRIETO,
LESIONES DOLOSAS,CELAYA,2020,ENERO,8,EL DORADO,AVENIDA LICENCIADO BENITO JUÁREZ,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2020,ENERO,28,ALAMOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,
OTROS DELITOS,CELAYA,2020,ENERO,23,DE TIERRAS NEGRAS,CALLE FRANCISCO ZARCO,
ROBOS DIVERSOS,CELAYA,2020,MAYO,26,LAGOS,PROLONGACIÓN LAGO DE YURIRIA,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,MAYO,6,SAN JUANICO,CALLE CRISTAL DE ROCA,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,27,VILLAS DEL BAJIO III,CALLE VILLA DE ALEJO,
ABUSO DE CONFIANZA,CELAYA,2020,ENERO,29,SAN MIGUEL,CALLE DIEGO RIVERA,
CONTRA LA SALUD,CELAYA,2020,MAYO,22,NO CATALOGADO,CALLE JUAN B. CASTELAZO,
AMENAZAS,CELAYA,2020,JUNIO,2,LAS INSURGENTES,CALLE LUCÍA GARCÍA,
VIOLENCIA FAMILIAR,CELAYA,2020,MAYO,28,LA SUIZA,CALLE LUCERNA,
DAÑOS,CELAYA,2020,MAYO,28,DE BENAVENTE,AVENIDA IRRIGACIÓN,
ROBOS DIVERSOS,CELAYA,2020,MARZO,31,NUEVA SANTA MARIA,CALLE MOROLEÓN,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,AGOSTO,13,ARCADA ALAMEDA,CALLE TENOCHTITLAN,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,AGOSTO,20,EJIDAL,CALLE EJIDOS LOS AGUIRRE,
OTROS DELITOS,CELAYA,2020,FEBRERO,12,LA AURORA,CALLE GALEANA,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,12,GOBERNADORES,CALLE JOSÉ MARÍA ALFARO SUR,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,9,LAS ARBOLEDAS,BOULEVARD CONSTITUYENTES,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,23,TENERIA DEL SANTUARIO,CALLE VENUSTIANO CARRANZA,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,5,LA SUIZA,CALLE MUTUALISMO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,20,ARBOLEDAS DE SAN RAFAEL,CALLE ERMITA,
LESIONES DOLOSAS,CELAYA,2020,FEBRERO,20,MONTE BLANCO,CALLE EJIDO DEL MOLINO,
ROBOS DIVERSOS,CELAYA,2020,AGOSTO,5,VILLAS DEL ROCIO,CALLE IGNACIO COMONFORT,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,14,TECNOLOGICO,CALLE ADMINISTRADORES,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,22,SANTA LUCIA DOS,AVENIDA PADRE EUSEBIO KINO,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2020,ABRIL,16,SAN ROMAN,CAMINO A SAN JOSÉ DE GUANAJUATO,
CONTRA LA SALUD,CELAYA,2020,ABRIL,2,LA HERRADURA,CALLE COL,
VIOLENCIA FAMILIAR,CELAYA,2020,MARZO,5,MISION SANTA FE,CALLE MISIÓN DE LOS SALECIANOS,
AMENAZAS,CELAYA,2020,MARZO,2,VALLE DE LOS NARANJOS,PRIVADA DE LAS MONTAÑAS,
ROBOS DIVERSOS,CELAYA,2020,MARZO,7,ALAMOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,19,LAS BRISAS,CALLE CERRITOS,
OTROS DELITOS,CELAYA,2020,ENERO,6,LAS AVES,AVENIDA TECNOLÓGICO,
FRAUDE,CELAYA,2020,ENERO,24,SAN ANTONIO,CALLE LICENCIADO JOSÉ AGUILAR Y MAYA,
CONTRA LA SALUD,CELAYA,2020,ENERO,17,SAN MARTIN,CALLE VILLA GÓMEZ,
DAÑOS,CELAYA,2020,ENERO,12,MONTE BLANCO,CALLE LAGO DE ZAYULA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2020,MAYO,14,EL CAMPANARIO,CALLE PASEO DEL CAMPANARIO,
ROBO A NEGOCIO,CELAYA,2020,FEBRERO,27,VILLA DE LOS REYES,CALLE FRANCISCO I. MADERO,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,MARZO,24,MISION SANTA FE,AVENIDA MÉXICO-JAPÓN,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,JUNIO,19,ZONA DE ORO,CALLE ALBINO GARCÍA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,MAYO,18,EL VERGEL,CALLE PLAN DE AYUTLA,
ROBOS DIVERSOS,CELAYA,2020,JULIO,2,LA FAVORITA,AVENIDA IRRIGACIÓN,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,JULIO,10,SAN ANGEL,AVENIDA CLOSTER,
ABUSO DE CONFIANZA,CELAYA,2020,AGOSTO,11,LAGOS,PRIVADA LAGUNA VERDE,
VIOLENCIA FAMILIAR,CELAYA,2020,FEBRERO,13,LAGOS,CALLE LAGO DE ZAYULA,
OTROS DELITOS,CELAYA,2020,FEBRERO,21,GIRASOLES,AVENIDA 12 DE OCTUBRE,
ROBO A NEGOCIO,CELAYA,2020,MARZO,9,ZONA CENTRO,CALLE RÍO BRAVO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ABRIL,13,LA AURORA,CALLE GALEANA,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,MARZO,9,VALLE DEL REAL,CALLE REAL DE POTOSÍ,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,MARZO,6,CONSTIYUYENTES,CALLE EJIDO CERRO PRIETO,
ROBO DE VEHÍCULO,CELAYA,2020,MARZO,11,NAT THA HI,CALLE JESÚS NAVARRO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,ENERO,10,LAS FLORES,CALLE HELIOTROPO,
VIOLENCIA FAMILIAR,CELAYA,2020,ENERO,10,LAS FLORES,AVENIDA PENSAMIENTO,
AMENAZAS,CELAYA,2020,JUNIO,16,CANTARRANAS,AVENIDA SALVADOR ORTEGA,
OTROS DELITOS,CELAYA,2020,ENERO,15,REAL DEL CAMPESTRE,AVENIDA CONSTITUYENTES,
CONTRA LA SALUD,CELAYA,2020,MAYO,19,DEL PARQUE,CALLE VALLE HERMOSO,
OTROS DELITOS,CELAYA,2020,ENERO,9,FOVISSSTE,CALLE FRANSISCO DEL PASO Y TRONCOSO,
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,16,ALAMEDA,CALLE VILLA HERMOSA,CON VIOLENCIA
AMENAZAS,CELAYA,2020,ENERO,13,LOS NARANJOS,CIRCUITO DE LOS CEREZOS,
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,10,RINCONADA LOS ALAMOS,AVENIDA ZAMARRONI,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ENERO,30,JARDINES DEL CENTRO,CALLE RAFAEL SUÁREZ PEREDA,SIN VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,MARZO,24,ZONA DE ORO,CALLE ALBINO GARCÍA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,JUNIO,18,LA LUZ,CALLE INSURGENTES,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,JULIO,22,ZONA CENTRO,CALLE GUADALUPE VICTORIA,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,JULIO,13,GOBERNADORES,CALLE JUAN ORTIZ CARREAGA,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,JULIO,4,EMETERIA VALENCIA,CALLE AGAPITO ARAUJO,
ROBO DE VEHÍCULO,CELAYA,2020,JULIO,7,ALAMOS,AVENIDA QUETZALLI,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,FEBRERO,3,EL CAMPANARIO,CAMINO DE HERRADURA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,FEBRERO,13,VALLE DEL REAL,CALLE VÍCTOR JOSÉ LIZARDI,
ROBOS DIVERSOS,CELAYA,2020,ENERO,3,DE SANTO CRISTO,AVENIDA MIGUEL HIDALGO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,MARZO,9,VALLE HERMOSO,CALLE PARQUE DE LA MARGARITA,
ROBO DE VEHÍCULO,CELAYA,2020,MARZO,7,LA HERRADURA,AUTOPISTA CELAYA-QUERÉTARO,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,MARZO,7,QUINTA LOS ARRAYANES,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,
ROBOS DIVERSOS,CELAYA,2020,MARZO,2,GOBERNADORES,CALLE CHETUMAL,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,MARZO,21,DE LA RESURRECCION,PROLONGACIÓN ALLENDE,
OTROS DELITOS,CELAYA,2020,FEBRERO,22,CONSTIYUYENTES,CALLE EJIDO CERRO PRIETO,
OTROS DELITOS,CELAYA,2020,ENERO,7,LA HERRADURA,AUTOPISTA QUERÉTARO-CELAYA,
OTROS DELITOS,CELAYA,2020,ENERO,12,VALLE HERMOSO,AVENIDA TECNOLÓGICO,
ROBO A CASA HABITACIÓN,CELAYA,2020,MAYO,20,XOCHIPILLI,CALLE OLMO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ENERO,28,LOS LAURELES,CALLE CAMICHÍN,SIN VIOLENCIA
FALSEDAD ANTE UNA AUTORIDAD,CELAYA,2020,MAYO,5,EMILIANO ZAPATA,CALLE CARLOS M. PERALTA,
ROBO A CASA HABITACIÓN,CELAYA,2020,FEBRERO,28,VILLAS DE LA ESPERANZA,CALLE DEL PERDÓN,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,ENERO,29,DE SANTIAGUITO,CALLE HERMENEGILDO GALEANA,CON VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2020,MAYO,9,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,MAYO,13,BENITO JUAREZ,CALLE MARIANO ABASOLO,
DAÑOS,CELAYA,2020,FEBRERO,28,MEDITERRANEO,BOULEVARD ADOLFO LÓPEZ MATEOS,
VIOLENCIA FAMILIAR,CELAYA,2020,MARZO,19,VILLAS DEL ROMERAL,CALLE VILLA DE REYES,
CONTRA LA SALUD,CELAYA,2020,JUNIO,11,LAS FLORES,CALLE HELIOTROPO,
ROBOS DIVERSOS,CELAYA,2020,JULIO,1,LAS DELICIAS,CARRETERA A QUERÉTARO,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,AGOSTO,13,ALAMOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2020,AGOSTO,2,NO CATALOGADO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2020,AGOSTO,14,RINCONADA ARBOLEDAS,CALLE DE MARGARITAS,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2020,AGOSTO,10,DE SAN MARCOS,CALLE LIBERTAD,
OTROS DELITOS,CELAYA,2020,JULIO,15,LA HERRADURA,CALLE COLONIA,
OTROS DELITOS,CELAYA,2020,JULIO,14,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,
ROBOS DIVERSOS,CELAYA,2020,JULIO,6,VILLAS DEL BAJIO,CALLE VILLA DE ARANGO,SIN VIOLENCIA
AMENAZAS,CELAYA,2020,FEBRERO,21,SANTA MARIA,CALLE SILAO,
ROBO DE VEHÍCULO,CELAYA,2020,FEBRERO,23,LOS PINOS II,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,MARZO,9,EL CAMPANARIO,CALLE PASEO DEL CAMPANARIO,
ROBOS DIVERSOS,CELAYA,2020,MARZO,17,SAN JOSE DE GUANAJUATO,CALLE AMSTERDAM,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,MARZO,8,SAN ANTONIO,PRIVADA PALLAS ATENEA,
ROBOS DIVERSOS,CELAYA,2020,MARZO,9,LOS ARENALES,CALLE JUVENTINO ROSAS,SIN VIOLENCIA
DAÑOS,CELAYA,2020,ABRIL,16,GOBERNADORES,CIRCUITO MARIANO REYES,
CONTRA LA SALUD,CELAYA,2020,ABRIL,16,ZONA CENTRO,CALLE JOSÉ MARÍA MORELOS,
OTROS DELITOS,CELAYA,2020,ABRIL,20,LOS OLIVOS SEGUNDA SECCION,AVENIDA LOS OLIVOS NORTE,
ROBO A NEGOCIO,CELAYA,2020,ABRIL,22,ZONA DE ORO DEL BAJIO,CALLE BRONCE,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,JUNIO,9,CANTARRANAS,AVENIDA SALVADOR ORTEGA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2020,SEPTIEMBRE,2,RESIDENCIAL CAMPANARIO,CALLE RÍO ANTIGUA,
ROBO A NEGOCIO,CELAYA,2020,MARZO,16,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2020,MARZO,6,ALAMEDA,CALLE GUILLERMO PRIETO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2020,MARZO,3,SANTALUCIA TRES,CALLE PASEO DE GUANAJUATO,
AMENAZAS,CELAYA,2020,MARZO,3,CLAUSTROS DE ARBOLEDAS,CALLE CLAUSTRO DE SAN IGNACIO,
OTROS DELITOS,CELAYA,2020,ENERO,23,ARCADA ALAMEDA,CALLE TENOCHTITLAN,
OTROS DELITOS,CELAYA,2020,JUNIO,1,NO CATALOGADO,NO CATALOGADO,
FRAUDE,CELAYA,2020,FEBRERO,25,NO CATALOGADO,EJE NORTE ORIENTE,
ROBOS DIVERSOS,CELAYA,2020,MAYO,8,SANTA ISABEL,CALLE CERRO DE LOS REMEDIOS,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2020,MAYO,13,MOCTEZUMA,CALLE MONTERREY,
DAÑOS,CELAYA,2020,MAYO,12,HACIENDA DEL BOSQUE,BOULEVARD FRIDA KAHLO ORIENTE,
ROBO A CASA HABITACIÓN,CELAYA,2020,MAYO,5,IMPERIAL,CALLE PEDRO INFANTE,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2020,MAYO,5,LA AURORA,CALLE LUIS CORTÁZAR,
ROBOS DIVERSOS,CELAYA,2020,MAYO,11,LAGOS,CALLE PASEO DE SAN NICOLÁS DE PARRA,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,MAYO,15,SAN ANTONIO,CALLE MIGUEL HIDALGO,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2020,MAYO,12,VILLAS REALES,CALLE DE LA VÍA,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2020,ENERO,29,NUEVA SANTA MARIA,PENSAMIENTO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2020,MARZO,31,NUEVA SANTA MARIA,PENSAMIENTO,
ROBO A CASA HABITACIÓN,CELAYA,2020,AGOSTO,30,LA JOYA,CALLE GENERAL MARIANO JIMÉNEZ,SIN VIOLENCIA
