delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion,longitud,latitud
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,27,SAN JOSE DE GUANAJUATO,CALLE PASEO DE PUERTA BLANCA,CON VIOLENCIA,-100.8843333,20.5429576
HOMICIDIO DOLOSO,CELAYA,2020,ABRIL,27,RINCONADA SAN MIGUEL,CALLE CUERNAVACA,,-100.7904674,20.5512975
LESIONES DOLOSAS,CELAYA,2020,ABRIL,13,SAN JOSE DE GUANAJUATO,CALLE AMSTERDAM,,-100.8924274,20.5559285
DAÑOS,CELAYA,2020,ABRIL,13,LA AURORA,CALLE RIVERA DEL RÍO,,-100.758531,20.6261635
OTROS DELITOS,CELAYA,2020,ABRIL,14,VILLAS DEL BAJIO,NO CATALOGADO,,-100.8652558,20.559483
ROBO A CASA HABITACIÓN,CELAYA,2020,ENERO,14,LA AURORA,CALLE ÁLVARO OBREGÓN,SIN VIOLENCIA,-100.8132556,20.5266451
ROBOS DIVERSOS,CELAYA,2020,ENERO,14,DE LOS SANTOS,AVENIDA MÉXICO-JAPÓN,CON VIOLENCIA,-100.792277,20.5496447
ROBO A NEGOCIO,CELAYA,2020,ENERO,8,DE SAN MARCOS,PRIVADA JESÚS ORTIZ,SIN VIOLENCIA,-100.7566472,20.4222042
OTROS DELITOS,CELAYA,2020,ENERO,8,RENACIMIENTO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2020,ENERO,7,LOS OLIVOS SEGUNDA SECCION,CALLE BLANQUETA,,-100.770339,20.5500971
ROBOS DIVERSOS,CELAYA,2020,ENERO,7,DE LOS SANTOS,NO CATALOGADO,SIN VIOLENCIA,-100.791896,20.5501288
DAÑOS,CELAYA,2020,ENERO,7,DE SANTIAGUITO,AVENIDA INSURGENTES,,-100.8179207,20.5262258
LESIONES DOLOSAS,CELAYA,2020,ENERO,6,SEGUNDA FRACCION DE CRESPO,CALLE BUCARELI,,-100.8859998,20.5147913
OTROS DELITOS SEXUALES,CELAYA,2020,ENERO,6,SANTA ANITA,CALLE GALAXIA,,-100.8324628,20.5262082
OTROS DELITOS,CELAYA,2020,ABRIL,22,VALLE DEL REAL,CALLE VÍCTOR JOSÉ LIZARDI,,-100.8466895,20.5264665
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,21,RESIDENCIAL SANTIAGO,CALLE SEGUNDO ANILLO PONIENTE,CON VIOLENCIA,-100.8427541,20.5266599
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,21,MAGISTERIAL,NO CATALOGADO,CON VIOLENCIA,-100.8112885,20.5279612
LESIONES DOLOSAS,CELAYA,2020,ABRIL,18,NUEVA SANTA MARIA,PENSAMIENTO,,-100.8208099,20.5005327
LESIONES DOLOSAS,CELAYA,2020,ABRIL,19,REVOLUCION,CALLE VILLA DEL SAGRARIO,,-100.8221147,20.4920969
OTROS DELITOS,CELAYA,2020,ABRIL,19,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,20,EL DORADO,NO CATALOGADO,SIN VIOLENCIA,-100.8130516,20.5186616
OTROS DELITOS,CELAYA,2020,ABRIL,20,DEL VALLE,CAMPO,,-100.8218679,20.530973
ROBOS DIVERSOS,CELAYA,2020,ABRIL,2,NUEVA SANTA MARIA,PENSAMIENTO,CON VIOLENCIA,-100.8208099,20.5005327
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,2,INDUSTRIAL,CALLE NORTE 3,CON VIOLENCIA,-100.8085526,20.5533981
CONTRA LA SALUD,CELAYA,2020,ABRIL,2,ESTRADA,CALLE MARIANO JIMÉNEZ,,-100.8215965,20.528969
ROBOS DIVERSOS,CELAYA,2020,ABRIL,20,GIRASOLES,CALLE CONCEPCIÓN BÉISTEGUI,CON VIOLENCIA,-100.8377195,20.5206403
HOMICIDIO DOLOSO,CELAYA,2020,ABRIL,4,JACARANDAS,CALLE CERRO DE LA BUFA,,-100.8202872,20.5091868
HOMICIDIO CULPOSO,CELAYA,2020,ABRIL,11,DE SANTIAGUITO,CALLE 5 DE MAYO,,-100.8160523,20.524781
ROBOS DIVERSOS,CELAYA,2020,ABRIL,8,HACIENDA DEL BOSQUE,CIRCUITO RUFINO TAMAYO,CON VIOLENCIA,-100.85566,20.554838
AMENAZAS,CELAYA,2020,ABRIL,9,ARCADA ALAMEDA,CALLE TENOCHTITLAN,,-100.8036269,20.5295194
OTROS DELITOS,CELAYA,2020,ABRIL,6,LA MISION,CIRCUITO MISIÓN DE SAN CARLOS,,-100.8317369,20.5482967
LESIONES DOLOSAS,CELAYA,2020,ABRIL,7,LA AURORA,CALLE 5 DE MAYO,,-100.7616943,20.6243021
ROBO A NEGOCIO,CELAYA,2020,ABRIL,6,GIRASOLES,CALLE LIMONERO,SIN VIOLENCIA,-100.8370688,20.5268874
ROBO DE VEHÍCULO,CELAYA,2020,JUNIO,16,RANCHO SECO,AVENIDA LÁZARO CÁRDENAS DEL RÍO,CON VIOLENCIA,-100.8096141,20.4911975
ROBO A NEGOCIO,CELAYA,2020,ABRIL,7,JARDINES DE CELAYA 2 DA SECC,CALLE PASEO DE CELAYA,SIN VIOLENCIA,-100.7934617,20.5162298
ROBO A NEGOCIO,CELAYA,2020,JUNIO,15,SAN ANTONIO,AVENIDA LICENCIADO BENITO JUÁREZ,SIN VIOLENCIA,-100.814952,20.5293248
ROBOS DIVERSOS,CELAYA,2020,JUNIO,12,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA,-100.8130637,20.5196199
ROBO A NEGOCIO,CELAYA,2020,JUNIO,12,ZONA DE ORO DEL BAJIO,CALLE BRONCE,CON VIOLENCIA,-100.8312727,20.5422217
ROBOS DIVERSOS,CELAYA,2020,ABRIL,24,XOCHIPILLI,CALLE JACARANDAS,SIN VIOLENCIA,-100.8283,20.5383258
AMENAZAS,CELAYA,2020,ABRIL,24,LOS TEPETATES,CALLE FRANCISCO VILLA,,-100.7475494,20.4260012
OTROS DELITOS,CELAYA,2020,ABRIL,24,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2020,ABRIL,28,DE SANTO CRISTO,AVENIDA MIGUEL HIDALGO,,-100.8259033,20.5212383
ROBO A NEGOCIO,CELAYA,2020,ABRIL,29,LA MISION,CALLE MISIÓN DE SAN PEDRO,SIN VIOLENCIA,-100.8338779,20.5480266
ROBOS DIVERSOS,CELAYA,2020,ABRIL,29,DE SANTIAGUITO,CALLE HERMENEGILDO GALEANA,CON VIOLENCIA,-100.8203922,20.5264936
ROBO A NEGOCIO,CELAYA,2020,ABRIL,29,LOS OLIVOS SEGUNDA SECCION,AVENIDA LOS OLIVOS SUR,CON VIOLENCIA,-100.7700887,20.5486922
ROBOS DIVERSOS,CELAYA,2020,ABRIL,29,XOCHIPILLI,AVENIDA JUAN JOSÉ TORRES LANDA,CON VIOLENCIA,-100.8256546,20.5349456
ROBOS DIVERSOS,CELAYA,2020,ABRIL,29,TIERRA BLANCA,AVENIDA LÁZARO CÁRDENAS DEL RÍO,SIN VIOLENCIA,-100.8138167,20.5074661
OTROS DELITOS,CELAYA,2020,ENERO,14,LOS PINOS,ESTACIONAMIENTO,,-100.8431017,20.5416125
ROBOS DIVERSOS,CELAYA,2020,ENERO,14,ALAMEDA,CALLE COAHUILA,CON VIOLENCIA,-100.8080559,20.5293472
ROBO A CASA HABITACIÓN,CELAYA,2020,ENERO,14,LA CALESA,AVENIDA VALLE DE LOS NARANJOS,SIN VIOLENCIA,-100.8471068,20.5561331
OTROS DELITOS,CELAYA,2020,ENERO,14,LAS FLORES,CALLE HELIOTROPO,,-100.815822,20.5027258
OTROS DELITOS,CELAYA,2020,ENERO,11,SANTA MARIA,CALLE SILAO,,-100.8156357,20.4980252
ROBO A CASA HABITACIÓN,CELAYA,2020,ENERO,11,SEGUNDA FRACCION DE CRESPO,CALLE IGNACIO ALLENDE,SIN VIOLENCIA,-100.8808402,20.5142474
ROBOS DIVERSOS,CELAYA,2020,ENERO,8,RESIDENCIAL PRADERA,CALLE PADRERA DEL ROBLE,SIN VIOLENCIA,-100.8112885,20.5279612
DESPOJO,CELAYA,2020,ENERO,10,ALAMOS,CALLE PELÍCANO,,-100.8478492,20.5310216
OTROS DELITOS,CELAYA,2020,ENERO,7,LOS OLIVOS,CIRCUITO VALLE CENTRAL,,-100.7703548,20.5463274
OTROS DELITOS,CELAYA,2020,ENERO,9,SAN RAFAEL,CALLE LAS PALMAS,,-100.8363121,20.5021672
ROBOS DIVERSOS,CELAYA,2020,ENERO,9,DEL BOSQUE,CALLE MINA DE SAN PEDRO,CON VIOLENCIA,-100.8412216,20.5367754
CONTRA LA SALUD,CELAYA,2020,ENERO,9,SANTA MARIA DEL REFUGIO,NO CATALOGADO,,-100.8001821,20.4399994
ROBOS DIVERSOS,CELAYA,2020,ENERO,6,SAN MIGUEL,CALLE RÍO LERMA,CON VIOLENCIA,-100.8205012,20.518308
ROBO A NEGOCIO,CELAYA,2020,ENERO,6,ZONA CENTRO,CALLE RÍO BRAVO,CON VIOLENCIA,-100.8077663,20.5242398
OTROS DELITOS SEXUALES,CELAYA,2020,ENERO,6,LOS OLIVOS,AVENIDA PASEO DE LOS OLIVOS,,-100.7721702,20.5461474
OTROS DELITOS SEXUALES,CELAYA,2020,ABRIL,23,JARDINES DE CELAYA 3 RA SECC,CALLE DE LOS CEREZOS,,-100.7987962,20.5101377
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,15,SAN ROMAN,CAMINO A SAN JOSÉ DE GUANAJUATO,CON VIOLENCIA,-100.8447912,20.5333024
HOMICIDIO DOLOSO,CELAYA,2020,ABRIL,15,MEDITERRANEO,CALLE FRANCISCO I. MADERO,,-100.8007427,20.5223434
ROBO A NEGOCIO,CELAYA,2020,ABRIL,16,EL DORADO,CALLE RAYÓN,CON VIOLENCIA,-100.8160847,20.5207619
ROBO A NEGOCIO,CELAYA,2020,ABRIL,16,LOS LAURELES,AVENIDA EL SAUZ,CON VIOLENCIA,-100.8297499,20.5358436
ROBO A CASA HABITACIÓN,CELAYA,2020,ABRIL,16,LA AURORA,CALLE GALEANA,SIN VIOLENCIA,-100.8273076,20.527098
HOMICIDIO DOLOSO,CELAYA,2020,ABRIL,24,LAS HUERTAS,CALLE MOLINO DEL REY,,-100.8112885,20.5279612
ROBOS DIVERSOS,CELAYA,2020,ABRIL,24,LA CRUZ,CALLE BENITO JUÁREZ,CON VIOLENCIA,-100.8110453,20.4712882
LESIONES DOLOSAS,CELAYA,2020,ABRIL,21,LOS OLIVOS SEGUNDA SECCION,CIRCUITO TOLEDO,,-100.7671513,20.5481046
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,22,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8130637,20.5196199
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,23,LA SUIZA,CALLE MUTUALISMO,SIN VIOLENCIA,-100.8234877,20.5173252
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,23,IMPRESIONISTAS,CALLE MANUEL DOBLADO,SIN VIOLENCIA,-100.8235032,20.5232447
ROBOS DIVERSOS,CELAYA,2020,ABRIL,20,DEL PARQUE,PRIVADA ROSA,SIN VIOLENCIA,-100.8268053,20.5372789
OTROS DELITOS,CELAYA,2020,ABRIL,20,SAN GABRIEL,AVENIDA VELEROS,,-100.8442084,20.5539201
ROBOS DIVERSOS,CELAYA,2020,ABRIL,21,CAMPESTRE DE CELAYA,CALLE PASEO LA ISLA,SIN VIOLENCIA,-100.7832639,20.5224111
LESIONES DOLOSAS,CELAYA,2020,ABRIL,21,TECNOLOGICO,CALLE INDUSTRIALES,,-100.8075898,20.5453293
HOMICIDIO DOLOSO,CELAYA,2020,ABRIL,3,EL DORADO,CALLE PÍPILA,,-100.8155139,20.518177
ROBOS DIVERSOS,CELAYA,2020,ABRIL,1,SAN ANTONIO,CALLE LOS AZTECAS,CON VIOLENCIA,-100.8163354,20.5273658
ROBO A NEGOCIO,CELAYA,2020,ABRIL,2,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8130637,20.5196199
AMENAZAS,CELAYA,2020,ABRIL,2,EL DORADO,CALLE PLAZA ANTONIO PLAZA,,-100.8081383,20.5120376
ROBO A NEGOCIO,CELAYA,2020,ABRIL,2,LOS PIRULES,CALLE JORGE NEGRETE,CON VIOLENCIA,-100.7836279,20.5499583
ROBO A NEGOCIO,CELAYA,2020,ABRIL,2,LOS NARANJOS,CALLE FRESAL,SIN VIOLENCIA,-100.848514,20.5528469
OTROS DELITOS,CELAYA,2020,ABRIL,3,DEL VALLE,CAMPO,,-100.8218679,20.530973
DAÑOS,CELAYA,2020,ABRIL,3,ARBOLEDAS DE SAN RAFAEL,NO CATALOGADO,,-100.8379921,20.5037426
OTROS DELITOS,CELAYA,2020,ABRIL,7,SAN LUIS REY,PRIVADA SONORA,,-100.7871213,20.5705025
ROBOS DIVERSOS,CELAYA,2020,ABRIL,9,LA HERRADURA,AUTOPISTA CELAYA-QUERÉTARO,CON VIOLENCIA,-100.7784915,20.5533593
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,10,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
CONTRA LA SALUD,CELAYA,2020,ABRIL,8,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2020,ABRIL,8,PUERTAS DEL SOL,AVENIDA PASEO DE LOS OLIVOS,CON VIOLENCIA,-100.7721702,20.5461474
DAÑOS,CELAYA,2020,JUNIO,17,NO CATALOGADO,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,,-100.8312983,20.5537848
ROBOS DIVERSOS,CELAYA,2020,JUNIO,15,ALAMEDA,CALLE GUADALUPE VICTORIA,SIN VIOLENCIA,-100.8125696,20.5178873
ROBO A NEGOCIO,CELAYA,2020,JUNIO,15,PUERTAS DEL SOL,AVENIDA PASEO DE LOS OLIVOS,CON VIOLENCIA,-100.7721702,20.5461474
OTROS DELITOS,CELAYA,2020,ABRIL,25,EL DORADO,CALLE PÍPILA,,-100.8155139,20.518177
OTROS DELITOS,CELAYA,2020,ABRIL,25,VILLAS DEL ROMERAL,CALLE VILLA DEL PEDREGAL,,-100.8075155,20.4984233
ROBOS DIVERSOS,CELAYA,2020,ABRIL,26,CAPITALES DE EUROPA,CALLE JAIME NUNÓ,CON VIOLENCIA,-100.8122701,20.5117582
HOMICIDIO DOLOSO,CELAYA,2020,JUNIO,14,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2020,ABRIL,30,ZONA CENTRO,CALLE JOSÉ MARÍA MORELOS,SIN VIOLENCIA,-100.8112885,20.5279612
CONTRA LA SALUD,CELAYA,2020,ENERO,14,ALAMOS,AVENIDA QUETZALLI,,-100.850414,20.5302272
ROBOS DIVERSOS,CELAYA,2020,ENERO,15,EJIDAL,EJIDO MADRILEÑAS,CON VIOLENCIA,-100.8239839,20.508052
ROBOS DIVERSOS,CELAYA,2020,ENERO,15,HACIENDA NATURA,PARQUE CIMATARIO,SIN VIOLENCIA,-100.8602898,20.5542304
LESIONES DOLOSAS,CELAYA,2020,ENERO,14,LOS OLIVOS,AVENIDA PASEO DE LOS OLIVOS,,-100.7721702,20.5461474
ROBOS DIVERSOS,CELAYA,2020,ENERO,14,HACIENDA DEL BOSQUE,BOULEVARD FRIDA KAHLO ORIENTE,CON VIOLENCIA,-100.8561889,20.554254
OTROS DELITOS,CELAYA,2020,ENERO,14,SAN ROMAN,CAMINO A SAN JOSÉ DE GUANAJUATO,,-100.8447912,20.5333024
ROBOS DIVERSOS,CELAYA,2020,ENERO,14,VILLAS DEL ROMERAL,VILLA DE CARBÓN,SIN VIOLENCIA,-100.8065769,20.497621
ROBOS DIVERSOS,CELAYA,2020,ENERO,14,EL VERGEL,CALLE MONTES DE OCA,CON VIOLENCIA,-100.8052721,20.5147654
ROBOS DIVERSOS,CELAYA,2020,ENERO,14,VALLE HERMOSO,AVENIDA TECNOLÓGICO,SIN VIOLENCIA,-100.8208148,20.5424794
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,10,LA HERRADURA,AUTOPISTA CELAYA-QUERÉTARO,CON VIOLENCIA,-100.7784915,20.5533593
ROBOS DIVERSOS,CELAYA,2020,ENERO,11,PALMITA DE SAN GABRIEL,NO CATALOGADO,CON VIOLENCIA,-100.8768998,20.4981092
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,11,SANTA ANITA,CALLE JUAN BAUTISTA MORALES,CON VIOLENCIA,-100.8331808,20.5256443
OTROS DELITOS,CELAYA,2020,ENERO,11,NUEVA SANTA MARIA,PENSAMIENTO,,-100.8208099,20.5005327
ROBO A NEGOCIO,CELAYA,2020,ENERO,9,RESIDENCIAL ARBOLEDAS,CALLE SIERRA GRANDE,SIN VIOLENCIA,-100.8267799,20.516133
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,9,BENITO JUAREZ,AVENIDA ANENECUILCO,CON VIOLENCIA,-100.802607,20.5397228
AMENAZAS,CELAYA,2020,ENERO,7,LOS PINOS,AVENIDA JUAN JOSÉ TORRES LANDA,,-100.8424641,20.5403898
ROBOS DIVERSOS,CELAYA,2020,ENERO,7,LOS OLIVOS SEGUNDA SECCION,AVENIDA VALLE DE HUASCA,SIN VIOLENCIA,-100.7703926,20.5466958
OTROS DELITOS SEXUALES,CELAYA,2020,ENERO,7,BENITO JUAREZ,CALLE PRESA PEÑUELITAS,,-100.8043354,20.5395642
ROBOS DIVERSOS,CELAYA,2020,ENERO,7,EL VERGEL,CALLE DIVISIÓN DEL NORTE,SIN VIOLENCIA,-100.803944,20.5153022
ROBO A NEGOCIO,CELAYA,2020,ENERO,7,ALAMEDA,CALLE GUILLERMO PRIETO,SIN VIOLENCIA,-100.8066357,20.5302507
ROBOS DIVERSOS,CELAYA,2020,ENERO,9,LA RESURRECCION,CALLE JOSÉ MARÍA PINO SUÁREZ,CON VIOLENCIA,-100.8089975,20.5159426
ROBO A CASA HABITACIÓN,CELAYA,2020,ABRIL,17,EL SAUZ,CALLE BENITO JUÁREZ,SIN VIOLENCIA,-100.8110453,20.4712882
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,13,TIERRA Y LIBERTAD,CALLE TEPOZTLÁN,CON VIOLENCIA,-100.8035401,20.5460274
ROBO A NEGOCIO,CELAYA,2020,ABRIL,22,RENACIMIENTO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8344175,20.519066
HOMICIDIO CULPOSO,CELAYA,2020,ABRIL,22,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2020,ABRIL,18,CENTRAL DE ABASTOS,CALLE DIVISIÓN DEL NORTE,CON VIOLENCIA,-100.8039069,20.515944
OTROS DELITOS,CELAYA,2020,ABRIL,24,ALAMEDA,CALLE GUADALUPE VICTORIA,,-100.8125696,20.5178873
ROBO A CASA HABITACIÓN,CELAYA,2020,ABRIL,24,LOS OLIVOS SEGUNDA SECCION,CIRCUITO MALLORCA,SIN VIOLENCIA,-100.7697321,20.5481831
ROBOS DIVERSOS,CELAYA,2020,ABRIL,20,GIRASOLES,CALLE DE BUGAMBILIA,SIN VIOLENCIA,-100.8380839,20.5245032
OTROS DELITOS,CELAYA,2020,ABRIL,21,NO CATALOGADO,CALLE SAN PEDRO,,-100.8459817,20.5426742
CONTRA LA SALUD,CELAYA,2020,ABRIL,21,LAGOS,PROLONGACIÓN LAGO DE CAMÉCUARO,,-100.8341559,20.5105535
OTROS DELITOS,CELAYA,2020,ABRIL,21,LOS FRESNOS,NO CATALOGADO,,-97.4763733,26.0717438
OTROS DELITOS,CELAYA,2020,ABRIL,19,DE SAN MARCOS,CALLE LICENCIADO BENITO JUÁREZ,,-100.7540834,20.4232909
HOMICIDIO CULPOSO,CELAYA,2020,ABRIL,3,LOS OLIVOS,AVENIDA PASEO DE LOS OLIVOS,,-100.7721702,20.5461474
LESIONES DOLOSAS,CELAYA,2020,ABRIL,3,EL DORADO,NO CATALOGADO,,-100.8130516,20.5186616
OTROS DELITOS,CELAYA,2020,ABRIL,11,LAS FLORES,CALLE HELIOTROPO,,-100.815822,20.5027258
ROBO A NEGOCIO,CELAYA,2020,ABRIL,11,REAL DE CELAYA,CALLE PONIENTE 7,SIN VIOLENCIA,-100.818327,20.5467524
OTROS DELITOS,CELAYA,2020,ABRIL,1,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2020,ABRIL,2,VILLAS REALES,CALLE DE LA VÍA,SIN VIOLENCIA,-100.7911229,20.533919
ROBO A CASA HABITACIÓN,CELAYA,2020,ABRIL,6,IMPRESIONISTAS,CALLE MANUEL DOBLADO,SIN VIOLENCIA,-100.8235032,20.5232447
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,6,RAQUET CLUB CROOS,CALLE NICARAGUA,CON VIOLENCIA,-100.830685,20.5454889
ROBO A NEGOCIO,CELAYA,2020,ABRIL,7,LAS FLORES,CALLE HELIOTROPO,SIN VIOLENCIA,-100.815822,20.5027258
ROBO A NEGOCIO,CELAYA,2020,ABRIL,7,SAN MIGUEL,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8205353,20.5200809
"ALLANAMIENTO DE MORADA, DE DOMICILIO DE PERSONAS JURIDICAS COLECTIVAS Y DE ESTABLECIMIENTOS ABIERTOS AL PUBLICO",CELAYA,2020,JUNIO,15,LAS FLORES,AVENIDA PENSAMIENTO,,-100.8159403,20.5033237
ROBO A NEGOCIO,CELAYA,2020,JUNIO,12,VILLAS DEL ROMERAL,CALLE VILLA DEL PEDREGAL,CON VIOLENCIA,-100.8075155,20.4984233
AMENAZAS,CELAYA,2020,JUNIO,12,LA CAPILLA,CALLE SAN JUDAS,,-100.8405357,20.5539009
LESIONES DOLOSAS,CELAYA,2020,ABRIL,26,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A CASA HABITACIÓN,CELAYA,2020,ABRIL,27,HACIENDA DE MUÑIZ,CALLE PLAN DE CUERNAVACA,SIN VIOLENCIA,-100.8271524,20.5565684
ROBOS DIVERSOS,CELAYA,2020,ABRIL,24,EL DORADO,AVENIDA LICENCIADO BENITO JUÁREZ,SIN VIOLENCIA,-100.8152453,20.5252005
LESIONES DOLOSAS,CELAYA,2020,ABRIL,24,MEDITERRANEO,AVENIDA 2 DE ABRIL,,-100.7998624,20.521566
ROBOS DIVERSOS,CELAYA,2020,ENERO,15,EMILIANO ZAPATA,CALLE ALFONSO MIRANDA,CON VIOLENCIA,-100.7942054,20.5438678
ROBO A NEGOCIO,CELAYA,2020,ENERO,15,MISION SANTA FE,AVENIDA MÉXICO-JAPÓN,SIN VIOLENCIA,-100.7933093,20.5494592
ROBOS DIVERSOS,CELAYA,2020,ENERO,18,QUINTA ARBOLEDAS,BOULEVARD CONSTITUYENTES,SIN VIOLENCIA,-100.8234134,20.5121959
ROBOS DIVERSOS,CELAYA,2020,ENERO,18,CONSTIYUYENTES,CAMINO A JOFRE,CON VIOLENCIA,-100.8174196,20.5101797
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,18,FOVISSSTE,CALLE FRANCISCO JAVIER ALEGRE,CON VIOLENCIA,-100.8168105,20.5429247
ROBOS DIVERSOS,CELAYA,2020,ENERO,15,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2020,ENERO,15,TENERIA DEL SANTUARIO,CALLE MIGUEL HIDALGO,CON VIOLENCIA,-100.7974465,20.5992626
ROBOS DIVERSOS,CELAYA,2020,ENERO,14,SANTA ISABEL,CALLE CERRO DE LOS REMEDIOS,SIN VIOLENCIA,-100.8210321,20.506076
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,10,LA HERRADURA,CALLE COLONIA,CON VIOLENCIA,-100.7816294,20.5519952
ROBOS DIVERSOS,CELAYA,2020,ENERO,10,SANTA ANITA,CALLE JUAN BAUTISTA MORALES,SIN VIOLENCIA,-100.8331808,20.5256443
ROBOS DIVERSOS,CELAYA,2020,ENERO,9,EJIDAL,CALLE EJIDOS LOS AGUIRRE,CON VIOLENCIA,-100.8242688,20.5076311
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,10,LOS OLIVOS SEGUNDA SECCION,AVENIDA LOS OLIVOS NORTE,CON VIOLENCIA,-100.769535,20.5502478
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,13,EL ATRIO II,AVENIDA DE LAS TORRES,CON VIOLENCIA,-100.8574391,20.560475
ROBOS DIVERSOS,CELAYA,2020,ABRIL,13,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8130637,20.5196199
ROBOS DIVERSOS,CELAYA,2020,ABRIL,13,EMILIANO ZAPATA,CALLE SUR 2,SIN VIOLENCIA,-100.7996698,20.5504923
ROBO A NEGOCIO,CELAYA,2020,ABRIL,14,NO CATALOGADO,CALLE PABLO A. DE LA GARZA,CON VIOLENCIA,-100.8477969,20.5256085
ROBO A CASA HABITACIÓN,CELAYA,2020,ABRIL,15,ARBOLEDAS DE SAN RAFAEL,NO CATALOGADO,SIN VIOLENCIA,-100.8379921,20.5037426
LESIONES DOLOSAS,CELAYA,2020,ABRIL,17,ROQUE,CALLE LEANDRO VALLE,,-100.8381615,20.5828821
ROBO A NEGOCIO,CELAYA,2020,ABRIL,17,CENTRAL DE ABASTOS,CALLE DIVISIÓN DEL NORTE,CON VIOLENCIA,-100.8039069,20.515944
CONTRA LA SALUD,CELAYA,2020,ABRIL,17,MADERAS RESIDENCIAL,CAMINO REAL,,-100.8662604,20.5440651
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,22,VALLE DEL REAL,RUISEÑOR,SIN VIOLENCIA,-100.8475701,20.5304193
ROBO A NEGOCIO,CELAYA,2020,ABRIL,16,CANTARRANAS,PASEO DE LA CAPILLA,SIN VIOLENCIA,-100.8395773,20.5541619
ROBOS DIVERSOS,CELAYA,2020,ABRIL,16,EL VERGEL,CALLE DIVISIÓN DEL NORTE,SIN VIOLENCIA,-100.803944,20.5153022
ROBO A NEGOCIO,CELAYA,2020,ABRIL,20,TIERRA BLANCA,PRIVADA JUAN TORRES TIRADO,SIN VIOLENCIA,-100.8152534,20.5079325
AMENAZAS,CELAYA,2020,ABRIL,20,CAMPO AZUL,AVENIDA HIERBA BUENA,,-100.832087,20.4924952
ROBO DE VEHÍCULO,CELAYA,2020,ABRIL,18,DEL PARQUE,CALLE PARQUE CRISANTEMA,CON VIOLENCIA,-100.8262416,20.5380292
ROBO A CASA HABITACIÓN,CELAYA,2020,ABRIL,2,DE SANTIAGUITO,CALLE HERMENEGILDO GALEANA,SIN VIOLENCIA,-100.8203922,20.5264936
OTROS DELITOS,CELAYA,2020,ABRIL,3,ZONA CENTRO,PRIVADA VENUSTIANO CARRANZA,,-100.8104216,20.5219536
ROBOS DIVERSOS,CELAYA,2020,ABRIL,3,SAN ANTONIO,1 DE MAYO,CON VIOLENCIA,-99.2863598,19.9545439
HOMICIDIO DOLOSO,CELAYA,2020,ABRIL,8,EL VERGEL,CALLE MONTES DE OCA,,-100.8052721,20.5147654
ROBOS DIVERSOS,CELAYA,2020,ABRIL,10,LOS PINOS II,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA,-100.8319831,20.5540478
