delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion,longitud,latitud
OTROS DELITOS,CELAYA,2021,OCTUBRE,23,HACIENDA NATURA,PARQUE CIMATARIO,,-100.8602898,20.5542304
AMENAZAS,CELAYA,2021,OCTUBRE,12,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
FRAUDE,CELAYA,2021,OCTUBRE,22,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2021,OCTUBRE,12,MISION SANTA FE,AVENIDA MÉXICO-JAPÓN,SIN VIOLENCIA,-100.7933093,20.5494592
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,24,LAS MARGARITAS,AVENIDA LÁZARO CÁRDENAS DEL RÍO,CON VIOLENCIA,-100.8110828,20.4960836
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2021,OCTUBRE,13,BENITO JUAREZ,CALLE PRESA PEÑUELITAS,,-100.8043354,20.5395642
OTROS DELITOS,CELAYA,2021,OCTUBRE,12,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,12,JARDINES DEL CENTRO,CALLE SAN MIGUEL,SIN VIOLENCIA,-100.8195492,20.5157216
ROBO A NEGOCIO,CELAYA,2021,OCTUBRE,12,LOS NARANJOS,CIRCUITO DE LOS CEREZOS,CON VIOLENCIA,-100.846548,20.5530493
OTROS DELITOS SEXUALES,CELAYA,2021,OCTUBRE,16,NO CATALOGADO,CIRCUITO VALLE,,-100.790473,20.5444771
ROBO A NEGOCIO,CELAYA,2021,OCTUBRE,12,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,12,EL DORADO,CALLE GENERAL IGNACIO ALLENDE,,-100.8123464,20.5017957
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,12,LA MACHUCA,NO CATALOGADO,,-100.7686303,20.4538052
OTROS DELITOS,CELAYA,2021,OCTUBRE,12,EL VERGEL,CALLE REVOLUCIÓN,,-100.8062367,20.5181854
DAÑOS,CELAYA,2021,OCTUBRE,12,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2021,OCTUBRE,14,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,21,LOS NARANJOS,CIRCUITO DE LOS CEREZOS,,-100.846548,20.5530493
HOMICIDIO CULPOSO,CELAYA,2021,OCTUBRE,10,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,15,ALAMOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA,-100.8319831,20.5540478
ROBO A CASA HABITACIÓN,CELAYA,2021,OCTUBRE,20,JARDINES DEL SUR,CALLE TEJO,SIN VIOLENCIA,-100.7933062,20.512547
AMENAZAS,CELAYA,2021,OCTUBRE,15,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,20,LA CALESA,AVENIDA VALLE DE LOS NARANJOS,,-100.8471068,20.5561331
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,7,LAS FLORES,CALLE AZUCENA,,-100.8161644,20.5041964
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,7,LA CRUZ,PRIVADA BARRIO DE MAGNOLIA,SIN VIOLENCIA,-100.7968319,20.4593976
OTROS DELITOS,CELAYA,2021,OCTUBRE,6,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
HOMICIDIO DOLOSO,CELAYA,2021,OCTUBRE,7,EMILIANO ZAPATA,CALLE LICENCIADO ANTONIO DÍAZ SOTO Y GAMA,,-100.8000801,20.5413731
OTROS DELITOS,CELAYA,2021,OCTUBRE,7,LAS DELICIAS,CALLE TORRES LANDA,,-100.7762523,20.5171325
HOMICIDIO DOLOSO,CELAYA,2021,OCTUBRE,8,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,5,TENERIA DEL SANTUARIO,CARRETERA CELAYA-SAN MIGUEL DE ALLENDE,SIN VIOLENCIA,-100.5875387,20.5463016
DAÑOS,CELAYA,2021,OCTUBRE,7,GUADALUPE,CALLE MANUEL ACUÑA,,-100.8313203,20.5580785
HOMICIDIO DOLOSO,CELAYA,2021,OCTUBRE,19,CAMPESTRE DE CELAYA,CALLE PASEO LA ISLA,,-100.7832639,20.5224111
ROBO A CASA HABITACIÓN,CELAYA,2021,OCTUBRE,23,JARDINES DE CELAYA 3 RA SECC,CALLE AZALEA,SIN VIOLENCIA,-100.797473,20.5101392
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,22,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,27,DE SANTIAGUITO,CALLE HERMENEGILDO GALEANA,CON VIOLENCIA,-100.8203922,20.5264936
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,13,ARBOLEDAS DEL CAMPESTRE,CIRCUITO RANCHO PINTO,SIN VIOLENCIA,-100.7774729,20.5219227
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,12,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,12,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
FRAUDE,CELAYA,2021,OCTUBRE,14,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,13,SAN CAYETANO,PRIVADA VICENTE GUERRERO,,-100.819441,20.6020641
ROBO A NEGOCIO,CELAYA,2021,OCTUBRE,14,15 DE MAYO,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA,-100.8319831,20.5540478
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,13,ROQUE,CALLE IGNACIO ALLENDE,,-100.8379183,20.5814593
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,14,EL PUESTO,NO CATALOGADO,,-100.8297222,20.4691666
AMENAZAS,CELAYA,2021,OCTUBRE,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,13,SANTA LUCIA DOS,CALLE CAMELIA,,-100.801768,20.5112822
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,14,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
CONTRA LA SALUD,CELAYA,2021,OCTUBRE,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,13,PRIVADAS DEL SAUZ,PRIVADA DE LA LOMA,,-100.8550553,20.5579018
HOMICIDIO DOLOSO,CELAYA,2021,OCTUBRE,13,GOBERNADORES,CIRCUITO MIGUEL G. PUEBLITA,,-100.782921,20.5458337
OTROS DELITOS,CELAYA,2021,OCTUBRE,14,LAS FLORES,CALLE AZUCENA,,-100.8161644,20.5041964
OTROS DELITOS,CELAYA,2021,OCTUBRE,27,VALLE DE LOS NARANJOS,AVENIDA LAS HUERTAS,,-100.8503256,20.5563706
ROBO A CASA HABITACIÓN,CELAYA,2021,OCTUBRE,9,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,8,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
AMENAZAS,CELAYA,2021,OCTUBRE,8,LAS FLORES,CALLE HELIOTROPO,,-100.815822,20.5027258
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,16,MONTE BLANCO,EJIDO DE ZUAS,,-100.8266891,20.5045688
AMENAZAS,CELAYA,2021,OCTUBRE,21,GOBERNADORES,CALLE JALAPA,,-100.7848062,20.5474103
OTROS DELITOS,CELAYA,2021,OCTUBRE,21,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2021,OCTUBRE,8,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,15,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,24,TENERIA DEL SANTUARIO,PRIVADA LAS FLORES,,-100.7966796,20.5978492
AMENAZAS,CELAYA,2021,OCTUBRE,5,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,5,LAS INSURGENTES,CALLE MARÍA VICENTA ELIZARRARÁS,SIN VIOLENCIA,-100.7957601,20.5225875
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,25,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,23,DE SANTO CRISTO,CALLE FUENTE DE TREVI,SIN VIOLENCIA,-100.8295625,20.5217815
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,22,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,20,LOS PINOS,NO CATALOGADO,,-100.8430302,20.5414044
OTROS DELITOS,CELAYA,2021,OCTUBRE,4,LAS PALMAS,AVENIDA LÁZARO CARDENAS,,-100.8112885,20.5279612
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,19,LA CRUZ,PRIVADA 5 DE MAYO,,-100.7968319,20.4593976
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,7,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,14,MISION SANTA FE,PRIVADA CHILPANCINGO,,-100.7933062,20.5478349
OTROS DELITOS,CELAYA,2021,OCTUBRE,14,LAGOS,CALLE LAGO DE COYUCA,,-100.8349002,20.5087197
DESPOJO,CELAYA,2021,OCTUBRE,13,RINCONADA DEL BOSQUE,CIRCUITO LOS ÁLAMOS,,-100.8413996,20.5516486
AMENAZAS,CELAYA,2021,OCTUBRE,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,13,LOS PINOS,CALLE PALMA,,-100.8523773,20.5493714
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,14,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2021,OCTUBRE,14,PRIMERA FRACCION DE CRESPO,CALLE GUADALUPE VICTORIA,,-100.8550243,20.4972815
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,14,DEL PARQUE,CALLE PARQUE DEL BOSQUE,SIN VIOLENCIA,-100.8262416,20.5380292
DAÑOS,CELAYA,2021,OCTUBRE,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,14,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,14,ZONA CENTRO,CALLE ÁLVARO OBREGÓN,CON VIOLENCIA,-100.8134294,20.5246961
OTROS DELITOS,CELAYA,2021,OCTUBRE,13,SAN CAYETANO,PRIVADA VICENTE GUERRERO,,-100.819441,20.6020641
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ABUSO DE CONFIANZA,CELAYA,2021,OCTUBRE,14,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2021,OCTUBRE,13,VALLE DEL REAL,PRIVADA REAL DE POTOSÍ,,-100.8444412,20.5280842
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,27,DE SANTO CRISTO,AVENIDA MIGUEL HIDALGO,SIN VIOLENCIA,-100.8259033,20.5212383
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,28,TIERRA Y LIBERTAD,CALLE TEPOZTLÁN,,-100.8035401,20.5460274
OTROS DELITOS,CELAYA,2021,OCTUBRE,27,JACARANDAS,CALLE CERRO DE CULIACÁN,,-100.8202872,20.5091868
OTROS DELITOS,CELAYA,2021,OCTUBRE,26,GOBERNADORES,CALLE LUIS NIETO,,-100.7998177,20.5360968
ROBO A NEGOCIO,CELAYA,2021,OCTUBRE,27,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
ROBO A TRANSEUNTE,CELAYA,2021,OCTUBRE,27,SAN MIGUEL,CALLE FULGENCIO VARGAS,SIN VIOLENCIA,-100.8213482,20.5195541
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,27,QUINTA ARBOLEDAS,CALLE EJIDO DE LA CRUZ,CON VIOLENCIA,-100.8249035,20.510313
ROBO A CASA HABITACIÓN,CELAYA,2021,OCTUBRE,8,TENERIA DEL SANTUARIO,ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.7983535,20.5999593
ROBO A CASA HABITACIÓN,CELAYA,2021,OCTUBRE,20,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
AMENAZAS,CELAYA,2021,OCTUBRE,9,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
HOMICIDIO DOLOSO,CELAYA,2021,OCTUBRE,9,GOBERNADORES,CIRCUITO MIGUEL G. PUEBLITA,,-100.782921,20.5458337
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,20,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,22,VILLAS DE LA ESPERANZA,CALLE DEL PERDÓN,,-100.7862679,20.5528158
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,24,EL DORADO,ANDADOR FRAY MARIANO SÁNCHEZ,,-100.8130516,20.5186616
DAÑOS,CELAYA,2021,OCTUBRE,19,TENERIA DEL SANTUARIO,CALLE PÍPILA,,-100.7959373,20.5974147
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,26,ZONA CENTRO,CALLE LIBERTAD,CON VIOLENCIA,-100.8104921,20.5203403
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,22,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,23,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2021,OCTUBRE,20,DEL ZAPOTE,PRIVADA PACHUCA,CON VIOLENCIA,-100.8029273,20.5244428
OTROS DELITOS,CELAYA,2021,OCTUBRE,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,4,GASCA,CALLE ADOLFO LÓPEZ MATEOS,,-101.3244563,20.6775462
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,6,LA CRUZ,PRIVADA 5 DE MAYO,CON VIOLENCIA,-100.7968319,20.4593976
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,14,EL PUESTO,CALLE INSURGENTES,,-100.8180789,20.5273061
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,27,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,14,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,27,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2021,OCTUBRE,28,CIUDADELA,AVENIDA TECNOLÓGICO,,-100.8225311,20.5546439
CONTRA LA SALUD,CELAYA,2021,OCTUBRE,27,CONSTIYUYENTES,CALLE EJIDO CERRO PRIETO,,-100.8245297,20.5081062
CONTRA LA SALUD,CELAYA,2021,OCTUBRE,26,GASCA,NO CATALOGADO,,-100.8555952,20.6045769
OTROS DELITOS,CELAYA,2021,OCTUBRE,27,RESIDENCIAL ARBOLEDAS,CALLE BOSQUE DE CHAPULTEPEC,,-100.8283116,20.5181296
HOMICIDIO DOLOSO,CELAYA,2021,OCTUBRE,27,LOS MANCERA,NO CATALOGADO,,-100.8028387,20.4700162
OTROS DELITOS,CELAYA,2021,OCTUBRE,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,26,ESTRADA,CALLE MARIANO JIMÉNEZ,,-100.8215965,20.528969
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,26,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2021,OCTUBRE,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,20,LAS FLORES,CALLE CLAVEL,,-100.8160994,20.5042772
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,17,EJIDAL,EJIDO OJO SAUZ,,-100.8395762,20.5138986
ROBO A CASA HABITACIÓN,CELAYA,2021,OCTUBRE,17,EMILIANO ZAPATA,CALLE IGNACIO MAYA,SIN VIOLENCIA,-100.8003511,20.5449734
DESPOJO,CELAYA,2021,OCTUBRE,6,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,6,RANCHO SECO,CALLE SALTILLO,,-100.8152507,20.4908831
ROBO DE VEHÍCULO,CELAYA,2021,OCTUBRE,9,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,9,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2021,OCTUBRE,8,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DESPOJO,CELAYA,2021,OCTUBRE,15,OJO SECO,PRIVADA IGNACIO ALLENDE,,-100.8149686,20.4789288
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,16,MONTE BLANCO,EJIDO DE ZUAS,,-100.8266891,20.5045688
DAÑOS,CELAYA,2021,OCTUBRE,16,MONTE BLANCO,EJIDO DE ZUAS,,-100.8266891,20.5045688
DAÑOS,CELAYA,2021,OCTUBRE,15,ALAMOS,AVENIDA CISNES,,-100.8504373,20.5297151
OTROS DELITOS SEXUALES,CELAYA,2021,OCTUBRE,15,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,15,EL SAUZ,CALLE RICARDO FLORES MAGÓN,,-100.7967655,20.4103427
OTROS DELITOS,CELAYA,2021,OCTUBRE,21,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,21,RINCONADA SAN JORGE,CALLE GUANAJUATO,CON VIOLENCIA,-100.8161029,20.5005387
ROBO DE VEHÍCULO,CELAYA,2021,OCTUBRE,10,LA TRINIDAD,5 DE MAYO,SIN VIOLENCIA,-100.7832452,20.5636213
ROBO A NEGOCIO,CELAYA,2021,OCTUBRE,19,JARDINES DE CELAYA 2 DA SECC,AVENIDA CONSTITUYENTES,SIN VIOLENCIA,-100.8113404,20.5102508
OTROS DELITOS,CELAYA,2021,OCTUBRE,12,T HAI,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,,-100.8319831,20.5540478
CONTRA LA SALUD,CELAYA,2021,OCTUBRE,20,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,4,LAS PALMAS,AVENIDA LÁZARO CARDENAS,,-100.8112885,20.5279612
FRAUDE,CELAYA,2021,OCTUBRE,15,ALAMOS,CALLE CENZONTLE,,-100.852052,20.5344105
ROBO A NEGOCIO,CELAYA,2021,OCTUBRE,16,TENERIA DEL SANTUARIO,CARRETERA CELAYA-SAN MIGUEL DE ALLENDE,CON VIOLENCIA,-100.5875387,20.5463016
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,15,QUINTA BUGAMBILIAS,NO CATALOGADO,SIN VIOLENCIA,-100.8430302,20.5164119
CONTRA LA SALUD,CELAYA,2021,OCTUBRE,27,LA LAJA,PRIVADA ALDAMA,,-100.7629254,20.5303446
OTROS DELITOS,CELAYA,2021,OCTUBRE,20,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,19,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
FRAUDE,CELAYA,2021,OCTUBRE,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,19,RESIDENCIAL ARBOLEDAS,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.828393,20.5192905
CONTRA LA SALUD,CELAYA,2021,OCTUBRE,19,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,19,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO DE VEHÍCULO,CELAYA,2021,OCTUBRE,20,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2021,OCTUBRE,19,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2021,OCTUBRE,19,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,19,CIUDADELA,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA,-100.8312983,20.5537848
OTROS DELITOS SEXUALES,CELAYA,2021,OCTUBRE,27,MONTE BLANCO,CALLE EJIDO CERRO PRIETO,,-100.8283726,20.5079825
OTROS DELITOS SEXUALES,CELAYA,2021,OCTUBRE,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,19,QUINTA ARBOLEDAS,CALLE CERRO PIÑÓN,,-100.8267709,20.5118955
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,19,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,19,HACIENDA NATURA,AVENIDA REAL DEL OLMO,,-100.8661841,20.5534404
DAÑOS,CELAYA,2021,OCTUBRE,7,ARCADA ALAMEDA,CALLE TENOCHTITLAN,,-100.8036269,20.5295194
AMENAZAS,CELAYA,2021,OCTUBRE,18,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,5,EL VERGEL,CALLE JOSÉ MARÍA PINO SUÁREZ,SIN VIOLENCIA,-100.8046048,20.5153875
ROBO A NEGOCIO,CELAYA,2021,OCTUBRE,4,JARDINES DE CELAYA 1 RA SECC,CALLE NOGAL,SIN VIOLENCIA,-100.794966,20.5174195
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,15,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
HOMICIDIO DOLOSO,CELAYA,2021,OCTUBRE,16,CUAUHTEMOC,AVENIDA IRRIGACIÓN,,-100.7992298,20.5366886
OTROS DELITOS,CELAYA,2021,OCTUBRE,6,SEGUNDA FRACCION DE CRESPO,NO CATALOGADO,,-100.8832517,20.5160834
OTROS DELITOS,CELAYA,2021,OCTUBRE,8,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
FRAUDE,CELAYA,2021,OCTUBRE,9,SAN MIGUEL,CALLE EMETERIA VALENCIA,,-100.8171394,20.5188929
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,15,LAS CANOAS,CALLE PAPALOAPAN,,-100.7131292,20.417456
DAÑOS,CELAYA,2021,OCTUBRE,15,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
EXTORSION,CELAYA,2021,OCTUBRE,16,SANTALUCIA TRES,PROLONGACIÓN 2 DE ABRIL,,-100.7996886,20.518893
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,14,ZONA DE ORO,CALLE DIEGO ARENAS GUZMÁN,,-100.8355923,20.525259
CONTRA LA SALUD,CELAYA,2021,OCTUBRE,13,SAN CAYETANO,PRIVADA VICENTE GUERRERO,,-100.819441,20.6020641
ROBO A NEGOCIO,CELAYA,2021,NOVIEMBRE,11,TENERIA DEL SANTUARIO,CARRETERA CELAYA-SAN MIGUEL DE ALLENDE,CON VIOLENCIA,-100.5875387,20.5463016
AMENAZAS,CELAYA,2021,NOVIEMBRE,11,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO DE VEHÍCULO,CELAYA,2021,OCTUBRE,17,BENITO JUAREZ,AVENIDA ANENECUILCO,CON VIOLENCIA,-100.802607,20.5397228
VIOLENCIA FAMILIAR,CELAYA,2021,OCTUBRE,21,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2021,OCTUBRE,21,CANTARRANAS,AVENIDA SALVADOR ORTEGA,,-100.8513924,20.5568492
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,21,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,21,DEL PARQUE,PROLONGACIÓN MARIANO ABASOLO,SIN VIOLENCIA,-100.8237811,20.5278886
AMENAZAS,CELAYA,2021,OCTUBRE,21,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,OCTUBRE,20,SEGUNDA FRACCION DE CRESPO,CONCEPCION BEISTEGUI,SIN VIOLENCIA,-100.8821901,20.5175685
LESIONES DOLOSAS,CELAYA,2021,OCTUBRE,19,SANTOS DEGOLLADO (EL BECERRO),CALLE HIDALGO,,-100.853062,20.5476728
OTROS DELITOS,CELAYA,2021,OCTUBRE,19,LA ESCONDIDA,CALLE MÉDICOS,,-100.8090359,20.5439657
OTROS DELITOS,CELAYA,2021,OCTUBRE,19,SANTALUCIA TRES,PRIVADA DE GARAMBULLO,,-100.801768,20.5090768
OTROS DELITOS SEXUALES,CELAYA,2021,OCTUBRE,19,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DESPOJO,CELAYA,2021,OCTUBRE,19,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2021,OCTUBRE,19,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,OCTUBRE,19,DE BENAVENTE,AVENIDA IRRIGACIÓN,,-100.7940399,20.5364133
