delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion,longitud,latitud
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,22,LAS HUERTAS PARK VALLE DE LOS NARANJOS CELAYA GUANAJUATO,AVENIDA LAS HUERTAS,,-100.8514893,20.5556569
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,22,CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,FEBRERO,21,RANCHO SECO CELAYA GUANAJUATO,FRESNILLO,,-100.8152348,20.491389
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,21,MORELOS MEDITERRANEO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA,-100.8008981,20.5199189
DAÑOS,CELAYA,2024,FEBRERO,21,GUANAJUATO,CARRETERA LA TRINIDAD,,-100.7674856,20.5672102
OTROS DELITOS,CELAYA,2024,FEBRERO,7,GIRASOLES CELAYA GUANAJUATO,NORTE,,-100.8379541,20.5300812
OTROS DELITOS,CELAYA,2024,FEBRERO,9,LOS OLIVOS CELAYA GUANAJUATO,CALLE SEVERO CASTILLO,,-100.7735453,20.5436461
FRAUDE,CELAYA,2024,FEBRERO,9,ALAMEDA CELAYA GUANAJUATO,OAXACA,,-100.8103468,20.5292724
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,26,EJIDAL CELAYA GUANAJUATO,EJIDO DE CANOAS,,-100.8327536,20.5042565
OTROS DELITOS,CELAYA,2024,FEBRERO,20,LOPEZ PORTILLO CELAYA GUANAJUATO,10 DE MARZO,,-100.8052773,20.5345293
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,29,VILLA LOS ÁLAMOS CELAYA GUANAJUATO,CUICUILCO,,-100.8579522,20.5271851
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,FEBRERO,29,CELAYA GUANAJUATO,CALLE AVENIDA REAL DE LOS CEREZOS,,-100.867419,20.5551504
FRAUDE,CELAYA,2024,FEBRERO,27,LOS OLIVOS CELAYA GUANAJUATO,CALLE SEVERO CASTILLO,,-100.7735453,20.5436461
OTROS DELITOS,CELAYA,2024,FEBRERO,11,CELAYA GUANAJUATO,AVENIDA DE LA VID,,-100.8241695,20.5697026
CONTRA LA SALUD,CELAYA,2024,FEBRERO,11,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,TAMPICO,,-100.8029273,20.5244428
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,12,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,PROLONGACIÓN ALDAMA,CON VIOLENCIA,-100.7663521,20.6286006
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,5,LAS FLORES CELAYA GUANAJUATO,MARGARITA,,-100.8168688,20.5042509
CONTRA LA SALUD,CELAYA,2024,ENERO,30,LAS FLORES CELAYA GUANAJUATO,PENSAMIENTO,,-100.8159403,20.5033237
CONTRA LA SALUD,CELAYA,2024,ENERO,19,ALAMEDA CELAYA GUANAJUATO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,1,TECNOLOGICO CELAYA GUANAJUATO,MANUEL OROZCO Y BERRA,,-100.8071182,20.5469065
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,1,LOS NARANJOS CELAYA GUANAJUATO,CIRCUITO DE LOS CEREZOS,,-100.846548,20.5530493
AMENAZAS,CELAYA,2024,FEBRERO,11,COLONIA CENTRO CELAYA GUANAJUATO,CALLE ALVARO OBREGON,,-100.8134294,20.5246961
AMENAZAS,CELAYA,2024,FEBRERO,21,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA BALEARES,,-100.7718166,20.5518247
HOMICIDIO DOLOSO,CELAYA,2024,FEBRERO,22,VILLAS DEL BAJIO V CELAYA GUANAJUATO,PROLONGACIÓN AVENIDA LAS TORRES,,-100.869788,20.5625985
ROBO DE VEHÍCULO,CELAYA,2024,FEBRERO,21,COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8114329,20.5193506
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,20,LA TRINIDAD GUANAJUATO,SAN MIGUEL,CON VIOLENCIA,-100.7838446,20.5655677
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,13,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
ROBO A TRANSEUNTE,CELAYA,2024,FEBRERO,21,COLONIA CENTRO CELAYA GUANAJUATO,MIGUEL HIDALGO,CON VIOLENCIA,-100.8183586,20.5214416
OTROS DELITOS,CELAYA,2024,FEBRERO,21,EMILIANO ZAPATA CELAYA GUANAJUATO,PABLO TORRES B.,,-100.8009391,20.5449713
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,22,LAS INSURGENTES CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA,-100.8141387,20.5196132
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,27,VILLAS REALES CELAYA GUANAJUATO,VILLA DEL PUEBLECITO,CON VIOLENCIA,-100.7922491,20.5342624
OTROS DELITOS,CELAYA,2024,FEBRERO,27,RESIDENCIAL DEL VALLE CELAYA GUANAJUATO,MARIANO ABASOLO,,-100.8238956,20.5303409
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,20,LAS FUENTES CELAYA GUANAJUATO,FRANCISCO JUÁREZ,SIN VIOLENCIA,-100.8260607,20.5239775
OTROS DELITOS,CELAYA,2024,FEBRERO,28,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
OTROS DELITOS,CELAYA,2024,FEBRERO,29,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2024,FEBRERO,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,27,VALLE DE LOS NARANJOS CELAYA GUANAJUATO,DE LOS ARROYOS,SIN VIOLENCIA,-100.8498447,20.5545464
DAÑOS,CELAYA,2024,FEBRERO,27,GUANAJUATO,GUANAJUATO 45D,,-100.8277864,20.486289
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,27,LAS INSURGENTES CELAYA GUANAJUATO,ROMANA JARQUÍN,,-100.7973728,20.5261819
FRAUDE,CELAYA,2024,FEBRERO,27,COLONIA CENTRO CELAYA GUANAJUATO,INDEPENDENCIA,,-100.8123595,20.5221463
ROBO A CASA HABITACIÓN,CELAYA,2024,FEBRERO,20,VILLA DE LA ESPERANZA CELAYA GUANAJUATO,VILLAS DE LOS REYES 2,SIN VIOLENCIA,-100.8435686,20.5350865
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,21,EL VERGEL CELAYA GUANAJUATO,DIVISIÓN DEL NORTE,SIN VIOLENCIA,-100.803944,20.5153022
AMENAZAS,CELAYA,2024,FEBRERO,6,LA CRUZ CELAYA GUANAJUATO,CAMINO VIEJO AL BECERRO,,-100.8480514,20.5400808
ROBO DE VEHÍCULO,CELAYA,2024,FEBRERO,6,JARDINES DE CELAYA 3RA SECCIÓN CELAYA GUANAJUATO,CAMELIA,SIN VIOLENCIA,-100.7970727,20.5087639
OTROS DELITOS,CELAYA,2024,ENERO,24,ALAMOS CELAYA GUANAJUATO ALAMOS CELAYA GUANAJUATO,CALLE RUISEÑOR CALLE RUISEÑOR,,-100.84922,20.5250354
ROBO A CASA HABITACIÓN,CELAYA,2024,ENERO,23,CELAYA GUANAJUATO,CELAYA-VILLAGRÁN,SIN VIOLENCIA,-100.8347043,20.5167081
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,6,LOS NARANJOS CELAYA GUANAJUATO,CIRCUITO DE LOS CEREZOS,,-100.846548,20.5530493
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,6,SAN MIGUEL CELAYA GUANAJUATO,RÍO LERMA,SIN VIOLENCIA,-100.8205012,20.518308
AMENAZAS,CELAYA,2024,FEBRERO,12,JUAN MARTÍN GUANAJUATO,LA PUERTA DE APASEO,,-100.7439939,20.4724335
LESIONES CULPOSAS,CELAYA,2024,FEBRERO,10,CELAYA GUANAJUATO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,10,EJIDAL CELAYA GUANAJUATO,CALLE EJIDO DE LAS MAGDALENAS,,-100.8254969,20.5043571
OTROS DELITOS,CELAYA,2024,FEBRERO,21,SANTA MARIA CELAYA GUANAJUATO,ESCOBEDO,,-100.8181172,20.4989978
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,21,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
OTROS DELITOS,CELAYA,2024,FEBRERO,20,COLONIA CENTRO CELAYA GUANAJUATO,CELAYA - SAN MIGUEL DE ALLENDE,,-100.8176182,20.5245066
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,20,PROGRESO DE SOLIDARIDAD 2 CELAYA GUANAJUATO,RÍO MAYO,,-100.7874495,20.5041426
FRAUDE,CELAYA,2024,FEBRERO,12,FRACCIONAMIENTO HACIENDA DEL BOSQUE CELAYA GUANAJUATO,FRIDA KAHLO ORIENTE,,-100.8557389,20.5523558
DAÑOS,CELAYA,2024,FEBRERO,7,COLONIA MAGISTERIAL ROQUE GUANAJUATO,NO CATALOGADO,,-100.8250419,20.5789246
OTROS DELITOS,CELAYA,2024,FEBRERO,8,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2024,FEBRERO,8,SAN MARTIN DE CAMARGO CELAYA GUANAJUATO,NO CATALOGADO,,-100.8049414,20.5570302
ROBO A CASA HABITACIÓN,CELAYA,2024,FEBRERO,9,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,HERMENEGILDO GALEANA,SIN VIOLENCIA,-100.8203922,20.5264936
DAÑOS,CELAYA,2024,FEBRERO,4,PRADERAS DE LA HACIENDA CELAYA GUANAJUATO,HACIENDA DE MAYORAZGO,,-100.8136943,20.572006
ROBO A CASA HABITACIÓN,CELAYA,2024,FEBRERO,21,COLONIA CENTRO CELAYA GUANAJUATO,LICENCIADO ANDRÉS QUINTANA ROO,SIN VIOLENCIA,-100.8199598,20.5226256
DAÑOS,CELAYA,2024,FEBRERO,21,BENITO JUÁREZ CELAYA GUANAJUATO,PRESA TEPUXTEPEC,,-100.8056626,20.5394022
DAÑOS,CELAYA,2024,FEBRERO,21,LOPEZ PORTILLO CELAYA GUANAJUATO,GENERAL MANUEL PALAFOX,,-100.8052661,20.5354846
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,21,CELAYA GUANAJUATO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,27,NUEVO CELAYA CELAYA GUANAJUATO,CALLE JESÚS GÓMEZ DE LA CORTINA,CON VIOLENCIA,-100.8361647,20.5331334
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,27,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA,-100.7911593,20.5181847
OTROS DELITOS SEXUALES,CELAYA,2024,FEBRERO,27,LOS NARANJOS CELAYA GUANAJUATO,CALLE DEL LIMERO,,-100.8479733,20.5532336
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,27,COLONIA LOS PIRULES DE TROJES GUANAJUATO,NO CATALOGADO,,-100.7682778,20.5063916
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,29,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2024,FEBRERO,29,CELAYA GUANAJUATO,BOULEVARD JUAN PABLO II,,-100.828459,20.496356
ROBO DE VEHÍCULO,CELAYA,2024,FEBRERO,1,EXHACIENDA SANTA ANITA SANTA ANITA GUANAJUATO,ALFONSO TRUEVA OLIVARES,SIN VIOLENCIA,-100.8287297,20.5265554
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,1,SAN JUANICO CELAYA GUANAJUATO,MINA DEL CUBO,,-100.8394723,20.5360774
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,2,LA CRUZ CELAYA GUANAJUATO,CAMINO VIEJO AL BECERRO,SIN VIOLENCIA,-100.8480514,20.5400808
ROBO A NEGOCIO,CELAYA,2024,ENERO,19,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,ALBINO GARCÍA,SIN VIOLENCIA,-100.8213796,20.5248609
OTROS DELITOS,CELAYA,2024,FEBRERO,7,ZONA INDUSTRIAL CELAYA GUANAJUATO,JUAN B. CASTELAZO,,-100.8468195,20.5245381
OTROS DELITOS,CELAYA,2024,FEBRERO,11,BENITO JUÁREZ BENITO JUAREZ GUANAJUATO,PRESA SANALONA,,-100.8082617,20.5384845
OTROS DELITOS,CELAYA,2024,FEBRERO,1,SANTA MARÍA DEL REFUGIO GUANAJUATO,FRANCISCO VILLA,,-100.8001821,20.4399994
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,2,COLONIA CENTRO CELAYA GUANAJUATO,VALENTÍN GÓMEZ FARIAS,CON VIOLENCIA,-100.8125696,20.5178873
DAÑOS,CELAYA,2024,FEBRERO,12,SAN MIGUEL OCTOPAN GUANAJUATO,LUIS DONALDO COLOSIO,,-100.7432784,20.5714104
OTROS DELITOS,CELAYA,2024,FEBRERO,12,LA CALESA CELAYA GUANAJUATO,GALEÓN,,-100.8435122,20.556992
DAÑOS,CELAYA,2024,FEBRERO,12,GUANAJUATO,BOULEVARD JUAN PABLO II,,-100.828459,20.496356
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,12,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO MALLORCA,,-100.7697321,20.5481831
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,FEBRERO,12,CAMARGO CELAYA GUANAJUATO,MOSCÚ,,-100.8001336,20.5595209
OTROS DELITOS,CELAYA,2024,FEBRERO,8,EL VERGEL CELAYA GUANAJUATO,JOSÉ MARÍA PINO SUÁREZ,,-100.8046048,20.5153875
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,12,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
CONTRA LA SALUD,CELAYA,2024,FEBRERO,7,PUERTAS DE SANTA MARÍA CELAYA GUANAJUATO,PUERTA DE MEZQUITE,,-100.8040047,20.560449
AMENAZAS,CELAYA,2024,FEBRERO,12,VILLAS DEL BAJIO I CELAYA GUANAJUATO,AVENIDA 15 DE ABRIL,,-100.8653957,20.5592535
ROBO A CASA HABITACIÓN,CELAYA,2024,FEBRERO,7,FRACCIONAMIENTO LOS MEZQUITES GUANAJUATO,MOCANERO,SIN VIOLENCIA,-100.8854254,20.5330048
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,7,LAS CASAS CELAYA GUANAJUATO,AVENIDA EL SAUZ,,-100.8452062,20.5485884
DAÑOS,CELAYA,2024,FEBRERO,7,GUANAJUATO,LIBRAMIENTO SUR DE CELAYA,,-100.8161182,20.4841658
OTROS DELITOS,CELAYA,2024,FEBRERO,7,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,AVENIDA COMPUERTAS DEL CAMPESTRE,,-100.781715,20.5311984
DAÑOS,CELAYA,2024,FEBRERO,7,COLONIA DEL PARQUE CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,,-100.8247463,20.5357183
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,7,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,GENERALA ANTONIA NAVA DE CATALÁN,,-100.8215965,20.528969
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,9,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,PRIVADA DE ANÍS,,-100.8001773,20.5049328
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,9,SAN ANTONIO CELAYA GUANAJUATO,MELCHOR OCAMPO,,-100.8257641,20.5443222
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,8,SAN JUANICO CELAYA GUANAJUATO,CALLE CALCEDONIA,,-100.8360651,20.5383695
OTROS DELITOS,CELAYA,2024,FEBRERO,16,LATINOAMERICANA CELAYA GUANAJUATO,COLOMBIA,,-100.8355598,20.5429913
ROBO A CASA HABITACIÓN,CELAYA,2024,FEBRERO,19,JACARANDAS CELAYA GUANAJUATO,CERRO DE LA BUFA,SIN VIOLENCIA,-100.8202872,20.5091868
HOMICIDIO DOLOSO,CELAYA,2024,FEBRERO,19,RESIDENCIAL DEL VALLE CELAYA GUANAJUATO,GENERAL MARIANO JIMÉNEZ,,-100.8206266,20.5288677
OTROS DELITOS,CELAYA,2024,FEBRERO,28,SANTA RITA CELAYA GUANAJUATO,CHETUMAL,,-100.7888683,20.5478261
HOMICIDIO DOLOSO,CELAYA,2024,FEBRERO,29,PUERTA DEL MONTE GUANAJUATO,NO CATALOGADO,,-100.8112885,20.5279612
ABUSO DE CONFIANZA,CELAYA,2024,FEBRERO,27,VILLAS DEL PARAISO CELAYA GUANAJUATO,JUAN JOSÉ PRADO,,-100.8279422,20.5258742
OTROS DELITOS,CELAYA,2024,FEBRERO,20,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,AZAFRÁN,,-100.7940373,20.5031756
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,21,COLONIA CENTRO CELAYA GUANAJUATO,CHAPALA,CON VIOLENCIA,-100.8065543,20.5224743
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,21,GUANAJUATO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
FRAUDE,CELAYA,2024,FEBRERO,21,CELAYA GUANAJUATO,CIRCUITO ALMERIA,,-100.7746932,20.5489532
OTROS DELITOS,CELAYA,2024,FEBRERO,29,ALAMEDA CELAYA GUANAJUATO,COAHUILA,,-100.8080559,20.5293472
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,29,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,29,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,LEANDRO VALLE,CON VIOLENCIA,-100.8204719,20.5264955
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,2,LOS PINOS II CELAYA GUANAJUATO,AVENIDA EL SAUZ,CON VIOLENCIA,-100.8412963,20.5459453
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,2,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,FEBRERO,13,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
FRAUDE,CELAYA,2024,ENERO,19,EL VERGEL CELAYA GUANAJUATO,DIVISIÓN DEL NORTE,,-100.803944,20.5153022
OTROS DELITOS,CELAYA,2024,ENERO,8,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
ROBOS DIVERSOS,CELAYA,2024,ENERO,25,VALLE DEL REAL CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA,-100.8444412,20.5280842
OTROS DELITOS,CELAYA,2024,ENERO,23,SAN ANDRES CELAYA GUANAJUATO,REAL DE COMONFORT,,-100.8173482,20.5446384
OTROS DELITOS,CELAYA,2024,ENERO,19,LA ESPERANZA CELAYA GUANAJUATO,CENTAURO DEL NORTE,,-100.7868603,20.5548451
VIOLENCIA FAMILIAR,CELAYA,2024,ENERO,26,SAN JUAN CELAYA GUANAJUATO,MARIANO ARISTA,,-100.8189696,20.5127591
AMENAZAS,CELAYA,2024,FEBRERO,10,CELAYA GUANAJUATO,CIRCUITO TLALPAN,,-100.8388163,20.4989403
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,2,EL DORADO CELAYA GUANAJUATO,FELIPE ANGELES,CON VIOLENCIA,-100.8108773,20.5136091
FRAUDE,CELAYA,2024,FEBRERO,6,COLONIA CENTRO CELAYA GUANAJUATO,INDEPENDENCIA,,-100.8123595,20.5221463
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,6,TECNOLOGICO CELAYA GUANAJUATO,ABOGADOS,SIN VIOLENCIA,-100.806795,20.54398
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,6,SANTA BARBARA CELAYA GUANAJUATO,SOR JUANA INÉS DE LA CRUZ,SIN VIOLENCIA,-100.8097617,20.5083953
CONTRA LA SALUD,CELAYA,2024,FEBRERO,7,CELAYA GUANAJUATO,CISNE,,-100.783854,20.5361497
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,6,BARRIO DE SANTO CRISTO CELAYA GUANAJUATO,MIGUEL HIDALGO,CON VIOLENCIA,-100.8261,20.5204159
EXTORSION,CELAYA,2024,FEBRERO,6,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,TAMPICO,,-100.8029273,20.5244428
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,6,GIRASOLES CELAYA GUANAJUATO,CONCEPCIÓN BEISTEGUI,,-100.8377195,20.5206403
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,FEBRERO,1,GIRASOLES CELAYA GUANAJUATO,NOGAL,,-100.8298263,20.5312314
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,1,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
CONTRA LA SALUD,CELAYA,2024,FEBRERO,7,LAS INSURGENTES CELAYA GUANAJUATO,ANA MARÍA ORTEGA,,-100.7990195,20.5234815
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,8,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,CON VIOLENCIA,-100.815822,20.5027258
OTROS DELITOS,CELAYA,2024,FEBRERO,7,LA LAJA GUANAJUATO,HERMANOS ALDAMA,,-100.7629254,20.5303446
EXTORSION,CELAYA,2024,FEBRERO,9,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2024,FEBRERO,7,PUERTAS DE SANTA MARÍA CELAYA GUANAJUATO,PUERTA DE MEZQUITE,,-100.8040047,20.560449
CONTRA LA SALUD,CELAYA,2024,FEBRERO,7,PUERTAS DE SANTA MARÍA CELAYA GUANAJUATO,PUERTA DE PINO,,-100.802177,20.5591775
DAÑOS,CELAYA,2024,FEBRERO,8,NUEVO TECNOLOGICO CELAYA GUANAJUATO,TOPOGRAFOS,,-100.8115442,20.5437979
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,8,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
VIOLACION,CELAYA,2024,FEBRERO,20,COLONIA CENTRO CELAYA GUANAJUATO,CALLE PADRE INSURGENTES,,-100.8177102,20.5252433
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,27,VILLAS DEL ROMERAL CELAYA GUANAJUATO,V.DE REYES,,-100.8079415,20.4983709
EXTORSION,CELAYA,2024,FEBRERO,27,SAN JUANICO CELAYA GUANAJUATO,AVENIDA BRILLANTE,,-100.8397923,20.538331
OTROS DELITOS,CELAYA,2024,FEBRERO,27,LA HERRADURA CELAYA GUANAJUATO,NUEVO LEÓN,,-100.7828575,20.5527858
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,21,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
DESPOJO,CELAYA,2024,FEBRERO,21,VALLE DEL REAL CELAYA GUANAJUATO,GUACAMAYA,,-100.8440646,20.531344
DESPOJO,CELAYA,2024,FEBRERO,21,LAS INSURGENTES CELAYA GUANAJUATO,MARÍA VICENTA ELIZARRARÁS,,-100.7957601,20.5225875
CONTRA LA SALUD,CELAYA,2024,FEBRERO,29,ARBOLEDAS DEL PEDREGAL CELAYA GUANAJUATO,AVENIDA LÁZARO CÁRDENAS,,-100.8217531,20.5497241
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,29,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,PONIENTE 6,,-100.8108797,20.5563537
OTROS DELITOS,CELAYA,2024,FEBRERO,29,ARBOLEDAS DEL PEDREGAL CELAYA GUANAJUATO,CERRADA DE CUMBRES,,-100.8103727,20.5079195
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,27,SAN JOSÉ DE GUANAJUATO GUANAJUATO,PINO SUÁREZ,CON VIOLENCIA,-100.8924262,20.5546875
DAÑOS,CELAYA,2024,FEBRERO,28,COLONIA CENTRO CELAYA GUANAJUATO,CARRETERA FEDERAL 51,,-100.8153305,20.5206339
ROBO A NEGOCIO,CELAYA,2024,FEBRERO,26,VILLAS DEL ROCIO CELAYA GUANAJUATO,CARRETERA FEDERAL 51,SIN VIOLENCIA,-100.8144202,20.5131865
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,12,CELAYA GUANAJUATO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
DAÑOS,CELAYA,2024,FEBRERO,12,LINDAVISTA CELAYA GUANAJUATO,CAMELIA,,-100.8225633,20.5436429
OTROS DELITOS,CELAYA,2024,FEBRERO,12,EMILIANO ZAPATA CELAYA GUANAJUATO,CALLE HERIBERTO JARA,,-100.7994102,20.5414821
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,10,EJIDAL CELAYA GUANAJUATO,CALLE EJIDO DE LA CRUZ,,-100.8245642,20.5076195
OTROS DELITOS,CELAYA,2024,FEBRERO,10,ZONA INDUSTRIAL CELAYA GUANAJUATO,JUAN B. CASTELAZO,,-100.8468195,20.5245381
EXTORSION,CELAYA,2024,ENERO,16,SAN JUANICO CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,,-100.8352366,20.5374858
LESIONES DOLOSAS,CELAYA,2024,FEBRERO,2,CAMPO AZUL CELAYA GUANAJUATO,CALLE CEBADA,,-100.8323744,20.4908342
ROBOS DIVERSOS,CELAYA,2024,FEBRERO,6,VILLAS DEL ROMERAL CELAYA GUANAJUATO,VILLA DEL CARBÓN,SIN VIOLENCIA,-100.8065769,20.497621
VIOLACION,CELAYA,2024,FEBRERO,6,EL CANTAR CELAYA GUANAJUATO,CAMINOS DE GUANAJUATO,,-100.804248,20.5080179
CONTRA LA SALUD,CELAYA,2024,FEBRERO,7,LA ESPERANZA CELAYA GUANAJUATO,SAN ISIDRO,,-100.7879427,20.5565201
FRAUDE,CELAYA,2024,FEBRERO,1,MISION SANTA FE CELAYA GUANAJUATO,MISIÓN DE LOS AGUSTINOS,,-100.7927077,20.548224
OTROS DELITOS,CELAYA,2024,FEBRERO,12,LAS INSURGENTES CELAYA GUANAJUATO,SAN LORENZO,,-100.806007,20.5048127
VIOLENCIA FAMILIAR,CELAYA,2024,FEBRERO,12,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,CALLE PASEO DEL BOSQUE,,-100.8588176,20.5564192
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,FEBRERO,12,VALLE DEL REAL CELAYA GUANAJUATO,AGUILA,,-100.8452648,20.533179
OTROS DELITOS,CELAYA,2024,FEBRERO,9,LOS PINOS II CELAYA GUANAJUATO,BEJUCO,,-100.8398539,20.5441092
