delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion,longitud,latitud
OTROS DELITOS SEXUALES,CELAYA,2025,FEBRERO,28,BENITO JUÁREZ CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,,-100.8072425,20.5367965
AMENAZAS,CELAYA,2025,FEBRERO,28,COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.8114329,20.5193506
OTROS DELITOS,CELAYA,2025,FEBRERO,28,ALTEZA RESIDENCIAL GUANAJUATO,NO CATALOGADO,,-100.8716069,20.5473214
AMENAZAS,CELAYA,2025,FEBRERO,28,GIRASOLES CELAYA GUANAJUATO,LUIS GONZÁLEZ OBREGÓN,,-100.8384916,20.5249675
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,24,GUANAJUATO CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA,-100.7997042,20.5501292
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,24,SANTA TERESA GUANAJUATO,IGNACIO ALLENDE,,-100.8584423,20.6378454
CONTRA LA SALUD,CELAYA,2025,FEBRERO,24,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2025,FEBRERO,25,LAS FLORES CELAYA GUANAJUATO,PENSAMIENTO,,-100.8159403,20.5033237
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,15,EMILIANO ZAPATA CELAYA GUANAJUATO,CENTAURO DEL NORTE,,-100.7961709,20.544122
ROBOS DIVERSOS,CELAYA,2025,ENERO,14,XOCHIPILLI 1° SECCIÓN PARK BAJIO DE LAS AMERICAS CELAYA GUANAJUATO,AMÉRICAS,CON VIOLENCIA,-100.8270619,20.5326183
ROBO A NEGOCIO,CELAYA,2025,ENERO,28,ALAMEDA CELAYA GUANAJUATO,GUILLERMO PRIETO,CON VIOLENCIA,-100.8066357,20.5302507
OTROS DELITOS,CELAYA,2025,ENERO,27,NUEVO CELAYA CELAYA GUANAJUATO,INGENIERO ALFONSO PARRA,,-100.8390692,20.5339574
ROBO A NEGOCIO,CELAYA,2025,ENERO,30,LA MISION CELAYA GUANAJUATO,NICARAGUA,CON VIOLENCIA,-100.8314073,20.547013
ROBOS DIVERSOS,CELAYA,2025,ENERO,8,SAN MIGUEL OCTOPAN GUANAJUATO,VILLA APASEO EL ALTO-CELAYA,CON VIOLENCIA,-100.7326447,20.5268055
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,8,SAN JUAN CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,,-100.820826,20.5114477
OTROS DELITOS,CELAYA,2025,ENERO,10,SANTA TERESITA CELAYA GUANAJUATO,GORRIÓN,,-100.7938019,20.5333532
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,ENERO,20,FRACCIONAMIENTO HACIENDA DEL BOSQUE CELAYA GUANAJUATO,JOSÉ VIZCARRA,,-100.8544535,20.5545092
CONTRA LA SALUD,CELAYA,2025,ENERO,18,CELAYA GUANAJUATO,AVENIDA EL SAUZ,,-100.8452062,20.5485884
AMENAZAS,CELAYA,2025,ENERO,29,RESURRECCIÓN CELAYA GUANAJUATO,JOSÉ MARÍA PINO SUÁREZ,,-100.8089975,20.5159426
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,23,LA ESPERANZA CELAYA GUANAJUATO,CAMINO A SAN MIGUEL OCTOPAN,,-100.7891674,20.5567984
DAÑOS,CELAYA,2025,ENERO,21,LAS FUENTES CELAYA GUANAJUATO,MIGUEL HIDALGO,,-100.8307094,20.5210578
DAÑOS,CELAYA,2025,ENERO,21,GUANAJUATO,LATERAL CELAYA - VILLAGRAN,,-100.8546402,20.5194522
ROBOS DIVERSOS,CELAYA,2025,ENERO,6,2DA SAN ISIDRO CRESPO GUANAJUATO,CELAYA-VILLAGRÁN,SIN VIOLENCIA,-100.8852179,20.5161048
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,28,BARRIO DE LA CRUZ RINCÓN DE TAMAYO GUANAJUATO,VICENTE GUERRERO,,-100.7527706,20.425018
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,14,SAN ANTONIO CELAYA GUANAJUATO,CALLE ALVARO OBREGON,,-100.8130418,20.5289177
OTROS DELITOS,CELAYA,2025,FEBRERO,26,MOCTEZUMA CELAYA GUANAJUATO,TUXTLA GUTIÉRREZ,,-100.7896114,20.546641
HOMICIDIO CULPOSO,CELAYA,2025,FEBRERO,26,LAGOS CELAYA GUANAJUATO,PASEO DE SAN NICOLÁS DE PARRA,,-100.8334159,20.5075167
OTROS DELITOS,CELAYA,2025,FEBRERO,27,LATINOAMERICANA CELAYA GUANAJUATO,HONDURAS,,-100.8347823,20.5419919
OTROS DELITOS,CELAYA,2025,FEBRERO,27,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
OTROS DELITOS SEXUALES,CELAYA,2025,FEBRERO,28,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,BENITO JUÁREZ,,-100.7486931,20.5746244
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,28,SANTA RITA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,CON VIOLENCIA,-100.7876934,20.5488881
OTROS DELITOS,CELAYA,2025,FEBRERO,22,SANTOS DEGOLLADO CELAYA GUANAJUATO,SOR JUANA INÉS DE LA CRUZ,,-100.846785,20.5477187
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,23,LAS INSURGENTES CELAYA GUANAJUATO,JOSEFA NATERA,,-100.7956902,20.5244451
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,10,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,BENITO JUÁREZ,CON VIOLENCIA,-100.7486931,20.5746244
CONTRA LA SALUD,CELAYA,2025,FEBRERO,10,SANTOS DEGOLLADO CELAYA GUANAJUATO,PROLONGACION EMILIANO ZAPATA,,-100.852619,20.5443671
FRAUDE,CELAYA,2025,FEBRERO,11,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,GENERALA ANTONIA NAVA DE CATALÁN,,-100.8215965,20.528969
DAÑOS,CELAYA,2025,FEBRERO,6,LOS NARANJOS CELAYA GUANAJUATO,AVENIDA PASEO DE LOS NARANJOS,,-100.8465964,20.5526963
OTROS DELITOS SEXUALES,CELAYA,2025,FEBRERO,18,FRACCIONAMIENTO SENDA REAL GUANAJUATO,CERRADA HYDRA,,-100.8627361,20.5323891
EXTORSION,CELAYA,2025,FEBRERO,19,SAN ANDRES CELAYA GUANAJUATO,SAN ANTONIO,,-100.8187133,20.5444042
OTROS DELITOS,CELAYA,2025,FEBRERO,19,SAN MIGUEL CELAYA GUANAJUATO,DIEGO RIVERA,,-100.8206027,20.5191282
FRAUDE,CELAYA,2025,FEBRERO,20,ZONA DE ORO DEL BAJIO CELAYA GUANAJUATO,BRONCE,,-100.8312727,20.5422217
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,20,FOVISSSTE CELAYA GUANAJUATO,MANUEL OROZCO Y BERRA,,-100.8169472,20.544475
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,15,EJIDAL CELAYA GUANAJUATO,CALLE SANTA CLARA,SIN VIOLENCIA,-100.8451485,20.5429152
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,21,LA MISION CELAYA GUANAJUATO,AVENIDA MÉXICO,SIN VIOLENCIA,-100.8337008,20.5481599
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,17,ALAMEDA CELAYA GUANAJUATO,20 DE NOVIEMBRE,SIN VIOLENCIA,-100.8098371,20.5310865
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,22,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2025,FEBRERO,22,LAS INSURGENTES CELAYA GUANAJUATO,LUCÍA GARCÍA,,-100.794978,20.5215332
OTROS DELITOS,CELAYA,2025,FEBRERO,14,LA LUZ TEXAS RANCHO SECO CELAYA GUANAJUATO,FRANCISCO VILLA,,-100.8204496,20.4919071
DAÑOS,CELAYA,2025,FEBRERO,19,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,19,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,19,ALAMOS CELAYA GUANAJUATO,CALLE RUISEÑOR,SIN VIOLENCIA,-100.8485886,20.5281578
HOMICIDIO CULPOSO,CELAYA,2025,FEBRERO,2,CELAYA GUANAJUATO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,2,LA ESMERALDA CELAYA GUANAJUATO,FRANCISCO QUINTANILLA,,-100.8182949,20.5113665
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,3,BARRIO DE SANTO CRISTO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8264188,20.5196263
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,14,10 DE ABRIL CELAYA GUANAJUATO,A COMONFORT,,-100.8222343,20.5592853
DAÑOS,CELAYA,2025,FEBRERO,14,COLONIA FRACCIONAMIENTO EL PUENTE GUANAJUATO,AVENIDA AEROPUERTO,,-100.8947658,20.5214706
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,14,SIN NOMBRE CELAYA GUANAJUATO,MAÍZ,CON VIOLENCIA,-100.8503083,20.5370324
DAÑOS,CELAYA,2025,FEBRERO,17,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,DE LA PAZ,,-100.7860821,20.5539266
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,FEBRERO,17,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,PONIENTE 1,,-100.8440885,20.5358247
OTROS DELITOS,CELAYA,2025,FEBRERO,19,HACIENDA NATURA CELAYA GUANAJUATO,PARQUE DEL CIMATARIO,,-100.8602898,20.5542304
DAÑOS,CELAYA,2025,FEBRERO,20,COLONIA DEL PARQUE CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,,-100.8247463,20.5357183
OTROS DELITOS,CELAYA,2025,FEBRERO,9,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,SIERRA DE GUANAJUATO,,-100.8055551,20.5241935
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,9,CELAYA GUANAJUATO,CALLE GARAMBULLO,,-100.7981121,20.5634569
AMENAZAS,CELAYA,2025,FEBRERO,17,LA ESPERANZA CELAYA GUANAJUATO,SAN MATEO,,-100.7863903,20.5569258
ROBO DE VEHÍCULO,CELAYA,2025,FEBRERO,17,VILLA DE LOS REYES CELAYA GUANAJUATO,PACHUCA,CON VIOLENCIA,-100.8029273,20.5244428
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,17,COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.8114329,20.5193506
DAÑOS,CELAYA,2025,FEBRERO,17,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2025,FEBRERO,17,LOS PINOS II CELAYA GUANAJUATO,AVENIDA ARAUCARIAS,,-100.8421994,20.5445245
AMENAZAS,CELAYA,2025,FEBRERO,14,MONTE BLANCO CELAYA GUANAJUATO,EJIDO SAN FELIPE,,-100.8292496,20.5060845
DAÑOS,CELAYA,2025,FEBRERO,13,SAN JUANICO CELAYA GUANAJUATO,AVENIDA BRILLANTE,,-100.8397923,20.538331
OTROS DELITOS,CELAYA,2025,FEBRERO,13,LAS FLORES CELAYA GUANAJUATO,NOCHEBUENA,,-100.815558,20.5020049
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,13,LAS INSURGENTES CELAYA GUANAJUATO,JOSEFA MATAMOROS,SIN VIOLENCIA,-100.7978162,20.5264877
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,13,SAN JUANICO CELAYA GUANAJUATO,CALLE CORAL,,-100.8378575,20.5427343
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,15,COLONIA CENTRO CELAYA GUANAJUATO,GUADALUPE,SIN VIOLENCIA,-100.8117511,20.5253313
DAÑOS,CELAYA,2025,FEBRERO,16,LA AURORA CELAYA GUANAJUATO,RODOLFO PIÑA SORIA,,-100.809988,20.5153761
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,16,3 GUERRAS CELAYA GUANAJUATO,CELAYA-VILLA APASEO EL ALTO,CON VIOLENCIA,-100.7846938,20.5164259
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,14,ESTRADA GUANAJUATO,CALLE HIDALGO,,-100.8151081,20.4869635
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,17,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,SAN ANTONIO DE LAS HUERTAS,SIN VIOLENCIA,-100.7630298,20.6192327
OTROS DELITOS SEXUALES,CELAYA,2025,FEBRERO,17,LOS OLIVOS CELAYA GUANAJUATO,MARTEÑA,,-100.7689572,20.5485855
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,16,COLONIA CENTRO CELAYA GUANAJUATO,CALLE ALVARO OBREGON,,-100.8134294,20.5246961
ABUSO DE CONFIANZA,CELAYA,2025,FEBRERO,17,BOSQUES DE LA ALAMEDA CELAYA GUANAJUATO,CAUDILLO DEL SUR,,-100.8060323,20.5341885
CONTRA LA SALUD,CELAYA,2025,FEBRERO,17,EMILIANO ZAPATA CELAYA GUANAJUATO,JUAN DE LA BARRERA,,-100.7949091,20.5409526
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,13,RINCÓN DE TAMAYO GUANAJUATO,CARRETERA A SAN JUAN BAUTISTA,CON VIOLENCIA,-100.7708117,20.4280332
OTROS DELITOS,CELAYA,2025,FEBRERO,13,ZONA INDUSTRIAL CELAYA GUANAJUATO,CONCEPCIÓN BEISTEGUI,,-100.8490408,20.5198333
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,13,SAN MIGUEL CELAYA GUANAJUATO,DIEGO RIVERA,SIN VIOLENCIA,-100.8206027,20.5191282
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,13,SAN ISIDRO CRESPO GUANAJUATO,PROLONGACIÓN MIGUEL HIDALGO,,-100.8794232,20.514895
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,FEBRERO,13,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,PONIENTE 1,,-100.8440885,20.5358247
OTROS DELITOS,CELAYA,2025,FEBRERO,16,3RA SECCIÓN DE LOS NARANJOS CELAYA GUANAJUATO,DE LA COLINA,,-100.8517921,20.5610603
DAÑOS,CELAYA,2025,FEBRERO,4,NUEVO TECNOLOGICO CELAYA GUANAJUATO,MANUEL OROZCO Y BERRA,,-100.8115524,20.5460074
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,3,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,HINOJO,,-100.7981056,20.5025937
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,3,VILLAS DEL ROMERAL CELAYA GUANAJUATO,V.DE REYES,,-100.8079415,20.4983709
AMENAZAS,CELAYA,2025,FEBRERO,4,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,4,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
OTROS DELITOS SEXUALES,CELAYA,2025,FEBRERO,18,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO TOSCANA,,-100.77577,20.54449
OTROS DELITOS,CELAYA,2025,FEBRERO,19,EJIDAL CELAYA GUANAJUATO,CALLE EJIDO DE SANTA TERESSA,,-100.8315079,20.5016453
CONTRA LA SALUD,CELAYA,2025,FEBRERO,19,EJIDAL CELAYA GUANAJUATO,CALLE EJIDO DE SANTA TERESSA,,-100.8315079,20.5016453
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,15,GUANAJUATO CELAYA GUANAJUATO,APASEO EL ALTO,CON VIOLENCIA,-100.8091463,20.5499024
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,15,GIRASOLES CELAYA GUANAJUATO,LICENCIADO JOSÉ VASCONCELOS,,-100.840437,20.5230256
FRAUDE,CELAYA,2025,FEBRERO,17,240 COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.8104069,20.5197463
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,17,CELAYA COLONIA DEL PARQUE GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA,-100.8268053,20.5372789
CONTRA LA SALUD,CELAYA,2025,FEBRERO,17,SANTA RITA CELAYA GUANAJUATO,COLIMA,,-100.78774,20.5513475
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,17,RANCHO SECO CELAYA GUANAJUATO,PRIVADA EL SALVADOR,,-100.8087047,20.4904008
CONTRA LA SALUD,CELAYA,2025,FEBRERO,18,GUANAJUATO,CAMINO AL SALITRE,,-100.8461854,20.4969998
CONTRA LA SALUD,CELAYA,2025,FEBRERO,13,EJIDAL CELAYA GUANAJUATO,EJIDO DE SAN ANTONIO,,-100.8255974,20.510875
OTROS DELITOS,CELAYA,2025,FEBRERO,14,3 GUERRAS CELAYA GUANAJUATO,CALLE EJERCICIO NACIONAL,,-100.7856925,20.515881
DAÑOS,CELAYA,2025,FEBRERO,15,TECNOLOGICO CELAYA GUANAJUATO,ESTUDIANTES,,-100.805904,20.5442854
FRAUDE,CELAYA,2025,FEBRERO,15,CENTRO CORTAZAR GUANAJUATO,SOR JUANA INES DE LA CRUZ,,-100.9637991,20.4840866
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,17,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,PROLONGACIÓN ALDAMA,,-100.7663521,20.6286006
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,17,CELAYA GUANAJUATO,PRIVADA PLAN DE CORRALITOS,,-100.8277751,20.5571548
ROBO A CASA HABITACIÓN,CELAYA,2025,FEBRERO,17,FRACCIONAMIENTO HACIENDA DEL BOSQUE CELAYA GUANAJUATO,OROZCO ROMERO,SIN VIOLENCIA,-100.8592136,20.5531462
ABUSO DE CONFIANZA,CELAYA,2025,FEBRERO,17,EJIDAL CELAYA GUANAJUATO,EJIDO LA CANO,,-100.8229192,20.506202
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,17,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,JOSÉ MA MORELOS,,-100.8513173,20.4972744
OTROS DELITOS,CELAYA,2025,FEBRERO,17,GOBERNADORES CELAYA GUANAJUATO,PABLO GONZÁLEZ MONTES NORTE,,-100.7821602,20.5478199
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,18,CELAYA GUANAJUATO,CACAO,,-100.798738,20.5606779
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,12,COLONIA DEL PARQUE CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,SIN VIOLENCIA,-100.8247463,20.5357183
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,12,ZONA DE ORO CELAYA GUANAJUATO,12 DE OCTUBRE,CON VIOLENCIA,-100.8371944,20.5255217
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,FEBRERO,18,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,13,CELAYA GUANAJUATO,REVOLUCIÓN AGRARIA,SIN VIOLENCIA,-100.7957913,20.5389203
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,13,COLONIA DEL PARQUE CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,SIN VIOLENCIA,-100.8247463,20.5357183
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,14,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,CON VIOLENCIA,-100.8227234,20.5523856
EXTORSION,CELAYA,2025,FEBRERO,13,VALLE HERMOSO CELAYA GUANAJUATO,VIOLETA,,-100.8239648,20.5432733
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,14,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,PRESA ÁLVARO OBREGÓN,SIN VIOLENCIA,-100.8030699,20.551689
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,14,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,PRESA ÁLVARO OBREGÓN,SIN VIOLENCIA,-100.8030699,20.551689
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,14,PARQUE TABACHINES CELAYA GUANAJUATO,FABALES,,-100.8617348,20.5287821
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,14,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,TENOCHTITLAN,,-100.8057376,20.5258598
HOMICIDIO DOLOSO,CELAYA,2025,FEBRERO,15,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,SUR 9,,-100.8208521,20.5494214
OTROS DELITOS,CELAYA,2025,FEBRERO,15,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,ALBINO GARCÍA,,-100.8213796,20.5248609
FALSEDAD ANTE UNA AUTORIDAD,CELAYA,2025,FEBRERO,4,LAS FLORES CELAYA GUANAJUATO,NOCHEBUENA,,-100.815558,20.5020049
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,18,CELAYA GUANAJUATO,PANAMERICANA,CON VIOLENCIA,-100.852919,20.5182897
OTROS DELITOS,CELAYA,2025,FEBRERO,18,LOS LAURELES CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,,-100.8322013,20.5362293
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,19,JACARANDAS CELAYA GUANAJUATO,CERRO DE LA BUFA,,-100.8202872,20.5091868
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,19,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,19,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,HEROICO COLEGIO MILITAR,,-100.7971069,20.5166537
ROBOS DIVERSOS,CELAYA,2025,FEBRERO,17,FRACCIONAMIENTO DE DON GU CELAYA GUANAJUATO,AVENIDA LAS HUERTAS,SIN VIOLENCIA,-100.8499384,20.5565774
OTROS DELITOS,CELAYA,2025,FEBRERO,17,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
HOMICIDIO CULPOSO,CELAYA,2025,FEBRERO,17,TIERRA BLANCA CELAYA GUANAJUATO,NARDO,,-100.8146037,20.509203
AMENAZAS,CELAYA,2025,FEBRERO,10,LAS FLORES CELAYA GUANAJUATO,CLAVEL,,-100.8160994,20.5042772
CONTRA LA SALUD,CELAYA,2025,FEBRERO,17,GOBERNADORES CELAYA GUANAJUATO,PABLO GONZÁLEZ MONTES NORTE,,-100.7821602,20.5478199
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,FEBRERO,13,CELAYA GUANAJUATO,CALLE COMPUERTA REAL,,-100.7822433,20.5298126
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,17,15 DE MAYO CELAYA GUANAJUATO,GRACIELA MEAVE TORRES CANO,,-100.8388295,20.5495238
FRAUDE,CELAYA,2025,FEBRERO,18,EMILIANO ZAPATA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,,-100.7997042,20.5501292
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,18,EMILIANO ZAPATA CELAYA GUANAJUATO,PRESA PEÑUELITAS,,-100.8040446,20.5404889
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,18,IMPERIAL CELAYA GUANAJUATO,AVENIDA EL SAUZ,,-100.8446492,20.548336
EXTORSION,CELAYA,2025,FEBRERO,12,PATRIA NUEVA CELAYA GUANAJUATO,18 DE MARZO,,-100.8797841,20.5289872
CONTRA LA SALUD,CELAYA,2025,FEBRERO,13,EJIDAL CELAYA GUANAJUATO,EJIDO DE SAN ANTONIO,,-100.8255974,20.510875
OTROS DELITOS,CELAYA,2025,FEBRERO,14,JÁUREGUI GUANAJUATO,ADOLFO LÓPEZ MATEOS,,-100.8112885,20.5279612
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,16,EMILIANO ZAPATA CELAYA GUANAJUATO,PRESA PEÑUELITAS,,-100.8040446,20.5404889
HOMICIDIO CULPOSO,CELAYA,2025,FEBRERO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2025,FEBRERO,17,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,PRESA ENDO,,-100.8110152,20.5406139
OTROS DELITOS,CELAYA,2025,FEBRERO,4,RANCHO SECO CELAYA GUANAJUATO,MICHOACÁN,,-100.810163,20.4921895
OTROS DELITOS,CELAYA,2025,FEBRERO,5,FRACCIONAMIENTO SIGLO 21 CELAYA GUANAJUATO,JUAN B. CASTELAZO,,-100.8468195,20.5245381
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,5,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.7951363,20.5191766
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,18,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,HIDALGO,,-100.8514677,20.4965551
OTROS DELITOS,CELAYA,2025,FEBRERO,18,MONTE BLANCO CELAYA GUANAJUATO,CALLE SANTA TERESITA,,-100.8303106,20.5085961
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,18,LA AURORA LA AURORA GUANAJUATO,CONSTITUYENTES,,-100.7572251,20.6264942
OTROS DELITOS,CELAYA,2025,FEBRERO,19,VALLE HERMOSO CELAYA GUANAJUATO,DALIA,,-100.8227356,20.5410326
ROBO A NEGOCIO,CELAYA,2025,FEBRERO,19,FOVISSSTE CELAYA GUANAJUATO,JOAQUÍN GARCÍA,SIN VIOLENCIA,-100.8194609,20.5421178
OTROS DELITOS,CELAYA,2025,FEBRERO,19,PUERTA DEL MONTE GUANAJUATO,MORELOS,,-101.0229862,20.2582772
AMENAZAS,CELAYA,2025,FEBRERO,20,LA AURORA LA AURORA GUANAJUATO,CONSTITUYENTES,,-100.7572251,20.6264942
LESIONES DOLOSAS,CELAYA,2025,FEBRERO,20,LA AURORA LA AURORA GUANAJUATO,CONSTITUYENTES,,-100.7572251,20.6264942
VIOLENCIA FAMILIAR,CELAYA,2025,FEBRERO,10,LAGOS CELAYA GUANAJUATO,LAGUNA VERDE,,-100.8341559,20.5105535
FRAUDE,CELAYA,2025,FEBRERO,10,LAS ARBOLEDAS CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.8141387,20.5196132
CONTRA LA SALUD,CELAYA,2025,FEBRERO,10,SANTA ISABEL CELAYA GUANAJUATO,SANTA CECILIA,,-100.8189554,20.5062288
