delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion,longitud,latitud
ROBOS DIVERSOS,CELAYA,2022,JUNIO,29,15 DE MAYO,CALLE JUSTO SIERRA,SIN VIOLENCIA,-100.8372928,20.5490616
ROBO A NEGOCIO,CELAYA,2022,JUNIO,30,LAGOS,CALLE LAGUNA VERDE,SIN VIOLENCIA,-100.8341559,20.5105535
OTROS DELITOS,CELAYA,2022,JULIO,9,GASCA,CALLE CHAPULTEPEC,,-100.8590085,20.6052401
OTROS DELITOS,CELAYA,2022,JULIO,9,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2022,JULIO,11,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2022,MAYO,7,DE TIERRAS NEGRAS,CALLE MARIANO ABASOLO,,-100.8237509,20.5273496
OTROS DELITOS,CELAYA,2022,MAYO,7,DE SANTO CRISTO,PROLONGACIÓN MIGUEL HIDALGO,,-100.8259033,20.5212383
DAÑOS,CELAYA,2022,JULIO,18,SAN MARTIN DE CAMARGO,PRIVADA EMILIANO ZAPATA,,-100.8020393,20.5638963
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,18,RENACIMIENTO,CALLE RAFAÉL SANZIO,,-100.833173,20.5194739
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,19,SAN ISIDRO DE LA CONCEPCION,CALLE DEPORTIVA,,-100.7856506,20.6271867
LESIONES DOLOSAS,CELAYA,2022,JULIO,18,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,JULIO,17,SEGUNDA FRACCION DE CRESPO,LIBRAMIENTO SUR,,-100.8832517,20.5160834
ROBOS DIVERSOS,CELAYA,2022,JULIO,2,SEGUNDA FRACCION DE CRESPO,CARRETERA QUERÉTARO-IRAPUATO,SIN VIOLENCIA,-100.8832517,20.5160834
ABUSO DE CONFIANZA,CELAYA,2022,JULIO,2,LOS LAURELES,AVENIDA EL SAUZ,,-100.8297499,20.5358436
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,29,DE LOS SANTOS,SAN IGNACIO DE LOYOLA,,-100.7923991,20.5504833
OTROS DELITOS,CELAYA,2022,JUNIO,6,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,JUNIO,1,DE LA RESURRECCION,CALLE JOSÉ MARÍA RODRÍGUEZ,,-100.7620196,20.4238157
LESIONES DOLOSAS,CELAYA,2022,JUNIO,11,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,6,IMPRESIONISTAS,CALLE MANUEL DOBLADO,,-100.8235032,20.5232447
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,6,LOS PINOS,NO CATALOGADO,,-100.8430302,20.5414044
ROBO A CASA HABITACIÓN,CELAYA,2022,JULIO,11,DEL BOSQUE,CALLE GRANJENO,SIN VIOLENCIA,-100.7967952,20.5057551
OTROS DELITOS,CELAYA,2022,JULIO,8,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,8,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,JULIO,8,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2022,JUNIO,1,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA,-100.8130637,20.5196199
VIOLACION,CELAYA,2022,JUNIO,2,CENTRAL DE ABASTOS,CALLE PASEO DE CELAYA,,-100.7956295,20.5154415
CONTRA LA SALUD,CELAYA,2022,JUNIO,2,LAS FLORES,CALLE HELIOTROPO,,-100.815822,20.5027258
HOMICIDIO CULPOSO,CELAYA,2022,JUNIO,4,SIENA II,LIBRAMIENTO SUR,,-100.8112885,20.5279612
OTROS DELITOS,CELAYA,2022,JUNIO,7,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2022,JUNIO,7,LA AURORA,CALLE GALEANA,,-100.8273076,20.527098
OTROS DELITOS,CELAYA,2022,JUNIO,30,ALAMOS,CALLE FAISÁN,,-100.852435,20.5298969
ROBO A CASA HABITACIÓN,CELAYA,2022,JUNIO,30,PLANCARTE,NO CATALOGADO,SIN VIOLENCIA,-100.7978896,20.5883505
LESIONES DOLOSAS,CELAYA,2022,JULIO,12,JARDINES DE CELAYA 3 RA SECC,CALLE MEZQUITE,,-100.7930574,20.5252375
DAÑOS,CELAYA,2022,JULIO,11,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO DE VEHÍCULO,CELAYA,2022,MAYO,2,ZONA CENTRO,NO CATALOGADO,SIN VIOLENCIA,-100.8155201,20.5203446
DAÑOS,CELAYA,2022,MAYO,3,SEGUNDA FRACCION DE CRESPO,LATERAL CELAYA - VILLAGRAN,,-100.8821901,20.5175685
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,3,LOS PINOS II,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,,-100.8319831,20.5540478
OTROS DELITOS,CELAYA,2022,MAYO,3,CAMARGO,CALLE JUÁREZ,,-100.8018181,20.563693
ROBOS DIVERSOS,CELAYA,2022,JULIO,19,VALLE HERMOSO,AVENIDA TECNOLÓGICO,SIN VIOLENCIA,-100.8208148,20.5424794
ROBOS DIVERSOS,CELAYA,2022,JULIO,19,LOS NARANJOS,AVENIDA PASEO DE LOS NARANJOS,SIN VIOLENCIA,-100.8465964,20.5526963
AMENAZAS,CELAYA,2022,JULIO,2,LA AURORA,CALLE TENOCHTITLAN,,-100.8061926,20.5254526
DAÑOS,CELAYA,2022,JULIO,18,VALLE HERMOSO,AVENIDA TECNOLÓGICO,,-100.8208148,20.5424794
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,JULIO,18,DEL BOSQUE,CALLE ANANÁS,,-100.7956723,20.5056394
LESIONES DOLOSAS,CELAYA,2022,JULIO,4,LOS VEINTE,CALLE 20 DE NOVIEMBRE,,-100.8059321,20.5310732
OTROS DELITOS,CELAYA,2022,JULIO,5,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A CASA HABITACIÓN,CELAYA,2022,JULIO,4,DEL BOSQUE,CALLE PERAL,CON VIOLENCIA,-100.7960356,20.5065362
ROBO DE VEHÍCULO,CELAYA,2022,JULIO,5,SAN ISIDRO DE LA CONCEPCION,CARRETERA CELAYA-SAN MIGUEL DE ALLENDE,CON VIOLENCIA,-100.745235,20.9144491
DESPOJO,CELAYA,2022,JUNIO,6,LOS PIRULES,CALLE MARIO MORENO,,-100.783687,20.5495795
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,3,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,12,EMILIANO ZAPATA,CALLE AURELIO BONILLA,,-100.7927461,20.5450626
ROBO DE VEHÍCULO,CELAYA,2022,JUNIO,10,VILLAS DE LA HACIENDA,NO CATALOGADO,SIN VIOLENCIA,-100.8331539,20.5523172
ROBO A NEGOCIO,CELAYA,2022,JUNIO,2,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,JUNIO,7,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2022,JUNIO,29,DE TIERRAS NEGRAS,CALLE FRANCISCO ZARCO,,-100.8251298,20.5276729
ROBO DE VEHÍCULO,CELAYA,2022,JUNIO,30,LA MERCED,CALLE LAS MARGARITAS,CON VIOLENCIA,-100.8410967,20.5168285
AMENAZAS,CELAYA,2022,JUNIO,30,LA CALESA,AVENIDA VALLE DE LOS NARANJOS,,-100.8471068,20.5561331
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,JULIO,7,VALLE DE GIRASOLES,GRAN NORTE,,-100.8409138,20.527571
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,JULIO,7,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2022,JULIO,8,PORTONES DE HIERRO,NOCHEBUENA,SIN VIOLENCIA,-100.8112885,20.5279612
LESIONES DOLOSAS,CELAYA,2022,JULIO,7,INDUSTRIAL,CIRCUITO MINEROS,,-100.8048913,20.5493546
LESIONES DOLOSAS,CELAYA,2022,JULIO,8,JARDINES DEL SUR,CALLE ROBLE ROJO,,-100.7943993,20.5125763
AMENAZAS,CELAYA,2022,JULIO,8,JARDINES DEL SUR,CALLE ROBLE ROJO,,-100.7943993,20.5125763
ROBOS DIVERSOS,CELAYA,2022,JULIO,8,ZONA DE ORO,CALLE ALBINO GARCÍA,SIN VIOLENCIA,-100.8354272,20.5261868
HOMICIDIO DOLOSO,CELAYA,2022,JULIO,3,TIERRA Y LIBERTAD,CALLE JOSÉ NATIVIDAD MACÍAS,,-100.8042749,20.5416147
HOMICIDIO DOLOSO,CELAYA,2022,JULIO,3,EMILIANO ZAPATA,CALLE CARLOS M. PERALTA,,-100.8003511,20.5449734
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,5,ALAMOS,AVENIDA CISNES,,-100.8504373,20.5297151
ROBOS DIVERSOS,CELAYA,2022,JULIO,2,ZONA CENTRO,CALLE RÍO BRAVO,SIN VIOLENCIA,-100.8077663,20.5242398
ROBOS DIVERSOS,CELAYA,2022,JULIO,2,SAN MIGUEL,CALLE DIEGO RIVERA,SIN VIOLENCIA,-100.8206027,20.5191282
ROBOS DIVERSOS,CELAYA,2022,JULIO,2,INDUSTRIAL,CALLE NORTE 3,CON VIOLENCIA,-100.8085526,20.5533981
ROBOS DIVERSOS,CELAYA,2022,JULIO,2,ZONA DE ORO DEL BAJIO,CALLE ESTAÑO,SIN VIOLENCIA,-100.8315022,20.5404814
LESIONES DOLOSAS,CELAYA,2022,JULIO,2,MICHINELAS,CALLE 5 DE MAYO,,-100.8109789,20.4779442
DAÑOS,CELAYA,2022,JULIO,2,RANCHO SECO,AVENIDA LÁZARO CÁRDENAS DEL RÍO,,-100.8096141,20.4911975
ROBO A CASA HABITACIÓN,CELAYA,2022,JULIO,4,SANTA MARIA DEL REFUGIO,PRIVADA 5 DE MAYO,SIN VIOLENCIA,-100.8001821,20.4399994
OTROS DELITOS,CELAYA,2022,JULIO,4,OBRERO MUNDIAL,CALLE JUANA M. JIMÉNEZ,,-100.7980138,20.5225569
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,4,PLANCARTE,NO CATALOGADO,,-100.7978896,20.5883505
ROBO A CASA HABITACIÓN,CELAYA,2022,JULIO,1,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2022,JULIO,1,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
AMENAZAS,CELAYA,2022,JUNIO,29,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2022,JUNIO,3,RESIDENCIAL PRADERA,CALLE PADRERA DE LOS ALAMOS,,-100.8413996,20.5516486
CONTRA LA SALUD,CELAYA,2022,JUNIO,1,ZONA CENTRO,CALLE DEMOCRACIA,,-100.8126401,20.5205429
FRAUDE,CELAYA,2022,JUNIO,30,LOS LAURELES,CALLE ALUMINIO,,-100.8315614,20.5390722
LESIONES DOLOSAS,CELAYA,2022,JUNIO,2,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2022,JUNIO,2,LAS FLORES,CALLE AZUCENA,,-100.8161644,20.5041964
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,1,EMILIANO ZAPATA,CALLE HERIBERTO JARA,,-100.7994102,20.5414821
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,1,JIMENEZ,CALLE MORELOS,,-100.7526322,20.5764026
ABUSO DE CONFIANZA,CELAYA,2022,JUNIO,10,LOS OLIVOS SEGUNDA SECCION,CIRCUITO ALICANTE,,-100.7729442,20.5501639
AMENAZAS,CELAYA,2022,JUNIO,2,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO DE VEHÍCULO,CELAYA,2022,JUNIO,11,PORTA MAGGIORE CLUB RESIDENCIAL,CARRETERA SAN MIGUEL DE ALLENDE-CELAYA,CON VIOLENCIA,-100.8252868,20.5737094
OTROS DELITOS,CELAYA,2022,JUNIO,29,LOS OLIVOS SEGUNDA SECCION,AUTOPISTA CELAYA-QUERÉTARO,,-100.7740599,20.55292
AMENAZAS,CELAYA,2022,JUNIO,29,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2022,JULIO,7,DE DON GU,HACIENDA DE JUNICA,CON VIOLENCIA,-100.8486743,20.5572208
ROBOS DIVERSOS,CELAYA,2022,JULIO,20,ZONA DE ORO,CALLE ALBINO GARCÍA,SIN VIOLENCIA,-100.8354272,20.5261868
OTROS DELITOS SEXUALES,CELAYA,2022,JULIO,19,PRIMERA FRACCION DE CRESPO,NO CATALOGADO,,-100.8550243,20.4972815
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,JULIO,5,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,JULIO,5,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
CONTRA LA SALUD,CELAYA,2022,JULIO,4,SANTOS DEGOLLADO (EL BECERRO),CALLE PLAN DE AYALA,,-100.8528931,20.5436592
ROBOS DIVERSOS,CELAYA,2022,JULIO,5,SAN RAFAEL,AMPLIACIÓN PIÑONES,CON VIOLENCIA,-100.834915,20.5030153
ABUSO DE CONFIANZA,CELAYA,2022,JULIO,5,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,5,DE TIERRAS NEGRAS,CALLE MARIANO ABASOLO,,-100.8237509,20.5273496
OTROS DELITOS,CELAYA,2022,JULIO,4,OBRERO MUNDIAL,CALLE JUANA M. JIMÉNEZ,,-100.7980138,20.5225569
ROBOS DIVERSOS,CELAYA,2022,JULIO,4,ZONA CENTRO,NO CATALOGADO,SIN VIOLENCIA,-100.8155201,20.5203446
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,4,LA ESMERALDA,BOULEVARD CONSTITUYENTES,,-100.8183197,20.5105257
DAÑOS,CELAYA,2022,JULIO,4,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,4,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2022,JULIO,5,LA CRUZ,CARRETERA QUERÉTARO-IRAPUATO,SIN VIOLENCIA,-101.3544964,20.6786652
LESIONES DOLOSAS,CELAYA,2022,JULIO,4,ESTRADA,PRIVADA NUEVO LEÓN,,-100.8087755,20.5291119
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,4,LA CRUZ,CALLE JARDÍN PRINCIPAL,,-100.7480556,20.5737823
LESIONES DOLOSAS,CELAYA,2022,JULIO,4,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,JULIO,4,SAN JUANICO,CALLE TURMALINA,,-100.837966,20.540696
DAÑOS,CELAYA,2022,JULIO,4,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A CASA HABITACIÓN,CELAYA,2022,JULIO,12,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2022,JUNIO,29,YUSTIS,NO CATALOGADO,,-100.8634917,20.582014
ROBO DE VEHÍCULO,CELAYA,2022,MAYO,6,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
CONTRA LA SALUD,CELAYA,2022,JUNIO,3,VILLAS DE LA HACIENDA,AVENIDA MÉXICO,,-100.833794,20.5513157
ROBOS DIVERSOS,CELAYA,2022,JUNIO,1,ZONA CENTRO,PRIVADA VENUSTIANO CARRANZA,SIN VIOLENCIA,-100.8104216,20.5219536
ROBOS DIVERSOS,CELAYA,2022,JUNIO,1,REVOLUCION,CALLE FRANCISCO VILLA,CON VIOLENCIA,-100.8012121,20.5619617
OTROS DELITOS SEXUALES,CELAYA,2022,JUNIO,6,PUESTA DEL SOL,CALLE ATARDECER,,-100.8112885,20.5279612
AMENAZAS,CELAYA,2022,JUNIO,12,LAZARO CARDENAS,CALLE LÁZARO CÁRDENAS,,-100.8246893,20.5572602
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
FRAUDE,CELAYA,2022,JUNIO,13,PRESA BLANCA,CALLE JOSÉ MARÍA MORELOS,,-100.7915645,20.6403142
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,10,SAN ELIAS,CALLE LAS FLORES,,-100.8428483,20.6303574
ROBOS DIVERSOS,CELAYA,2022,JULIO,7,VALLE HERMOSO,CALLE DALIA,SIN VIOLENCIA,-100.8227356,20.5410326
OTROS DELITOS,CELAYA,2022,JULIO,8,VILLAS DE SAN GABRIEL,CALLE SITIO DE QUERÉTARO,,-100.8069644,20.5013789
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,20,TENERIA DEL SANTUARIO,CALLE NIÑOS HÉROES,,-100.7985042,20.5994618
CONTRA LA SALUD,CELAYA,2022,JULIO,20,MONTE BLANCO,CALLE EJIDO DE GALVANES,,-100.828775,20.5045148
HOMICIDIO CULPOSO,CELAYA,2022,JULIO,20,RANCHO SECO,NO CATALOGADO,,-100.8084675,20.4899119
OTROS DELITOS,CELAYA,2022,JULIO,19,VALLE DE GIRASOLES,CALLE MADRE SELVA,,-100.838914,20.5299972
LESIONES DOLOSAS,CELAYA,2022,JULIO,19,SANTIAGO DE LA CRUZ,NO CATALOGADO,,-100.8329277,20.5008471
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,19,PRIMERA FRACCION DE CRESPO,NO CATALOGADO,,-100.8550243,20.4972815
OTROS DELITOS,CELAYA,2022,JULIO,19,ESTRADA,CALLE ALDAMA,,-100.8663279,20.5326144
ROBOS DIVERSOS,CELAYA,2022,JULIO,20,PRADERAS DE LA HACIENDA,CALLE HACIENDA DE LA ERRE,CON VIOLENCIA,-100.8106982,20.5727248
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,20,PLANCARTE,CALLE SAN IGNACIO,,-100.7931583,20.5848351
LESIONES DOLOSAS,CELAYA,2022,JULIO,5,TENERIA DEL SANTUARIO,NO CATALOGADO,,-100.7966796,20.5978492
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,JULIO,4,PUERTAS DEL SOL,CIRCULO OLIVARES,,-100.820508,20.530015
EXTORSION,CELAYA,2022,JULIO,4,ALAMOS,CALLE PATO,,-100.850414,20.5302272
ROBOS DIVERSOS,CELAYA,2022,JULIO,5,CENTRAL DE ABASTOS,CALLE PLAN DE AYUTLA,SIN VIOLENCIA,-100.805501,20.5166552
ROBO A NEGOCIO,CELAYA,2022,JULIO,1,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,JULIO,4,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2022,JULIO,5,LA MISION,CALLE MISIÓN DE SAN PEDRO,SIN VIOLENCIA,-100.8338779,20.5480266
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,12,SANTA CECILIA,PROLONGACIÓN AMADO NERVO,,-100.7447592,20.56824
ROBOS DIVERSOS,CELAYA,2022,JULIO,5,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2022,JULIO,5,ZONA CENTRO,NO CATALOGADO,CON VIOLENCIA,-100.8155201,20.5203446
ROBOS DIVERSOS,CELAYA,2022,JULIO,1,RINCON DE TAMAYO,PRIVADA JOSÉ MEDINA GUERRERO,SIN VIOLENCIA,-100.7623174,20.4199202
ROBOS DIVERSOS,CELAYA,2022,JULIO,1,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2022,JULIO,11,GIRASOLES,CALLE IGNACIO CENTENO,CON VIOLENCIA,-100.8375061,20.5235632
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,11,RINCONADA SAN MIGUEL,CALLE GUANAJUATO,,-100.7880873,20.5529831
HOMICIDIO DOLOSO,CELAYA,2022,JULIO,9,VILLAS REALES,CALLE DE LA VÍA,,-100.7911229,20.533919
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,10,CAMPO AZUL,CALLE MANZANILLA,,-100.8315283,20.4917565
AMENAZAS,CELAYA,2022,JULIO,10,CONSTIYUYENTES,2A. PROLONGACIÓN IGNACION ALLENDE,,-100.8136583,20.5206815
ROBOS DIVERSOS,CELAYA,2022,JULIO,10,VALLE DE LA PRIMAVERA,CALLE CANARIO,CON VIOLENCIA,-100.8210503,20.4989063
AMENAZAS,CELAYA,2022,JULIO,10,ZONA DE ORO,CALLE ALBINO GARCÍA,,-100.8354272,20.5261868
ROBOS DIVERSOS,CELAYA,2022,JULIO,10,EL DORADO,CALLE PLAZA ANTONIO PLAZA,SIN VIOLENCIA,-100.8081383,20.5120376
CONTRA LA SALUD,CELAYA,2022,JULIO,18,GASCA,CALLE LA CRUZ,,-100.8595139,20.6048421
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,16,LOS OLIVOS,AVENIDA PASEO DE LOS OLIVOS,,-100.7721702,20.5461474
OTROS DELITOS,CELAYA,2022,JULIO,16,LAS MARGARITAS,NO CATALOGADO,,-100.7893011,20.5179228
LESIONES DOLOSAS,CELAYA,2022,JUNIO,2,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2022,JUNIO,11,ZONA CENTRO,CALLE DEMOCRACIA,,-100.8126401,20.5205429
HOMICIDIO DOLOSO,CELAYA,2022,JUNIO,3,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,7,LAS FLORES,CALLE HELIOTROPO,,-100.815822,20.5027258
OTROS DELITOS,CELAYA,2022,JUNIO,3,NO CATALOGADO,GARZA,,-100.8212707,20.519439
FRAUDE,CELAYA,2022,JUNIO,10,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2022,JUNIO,1,LOS OLIVOS,AVENIDA MÉXICO - JAPÓN,,-100.7731903,20.5474345
LESIONES DOLOSAS,CELAYA,2022,JUNIO,1,LOS OLIVOS,AVENIDA MÉXICO - JAPÓN,,-100.7731903,20.5474345
OTROS DELITOS,CELAYA,2022,JUNIO,30,LOS LAURELES,AVENIDA EL SAUZ,,-100.8297499,20.5358436
ABUSO DE CONFIANZA,CELAYA,2022,JUNIO,30,LAS DELICIAS,CALLE TORRES LANDA,,-100.7762523,20.5171325
DAÑOS,CELAYA,2022,JUNIO,30,LA ESCONDIDA,CALLE MÉDICOS,,-100.8090359,20.5439657
DESPOJO,CELAYA,2022,JUNIO,30,RINCONADA SAN MIGUEL,CALLE GUANAJUATO,,-100.7880873,20.5529831
ROBO A CASA HABITACIÓN,CELAYA,2022,JULIO,16,LOS MANCERA,CALLE FRANCISCO VILLA,SIN VIOLENCIA,-100.8180912,20.4700759
OTROS DELITOS SEXUALES,CELAYA,2022,JULIO,16,TENERIA DEL SANTUARIO,CALLE VENUSTIANO CARRANZA,,-100.7981683,20.5981246
ROBOS DIVERSOS,CELAYA,2022,JULIO,15,EL VERGEL,CALLE MONTES DE OCA,SIN VIOLENCIA,-100.8052721,20.5147654
ROBOS DIVERSOS,CELAYA,2022,JULIO,16,SANTA MARIA,CALLE ACÁMBARO,SIN VIOLENCIA,-100.8146768,20.499128
CONTRA LA SALUD,CELAYA,2022,JULIO,17,LIBERACION,MARGARITA BASURTO,,-100.798928,20.5266607
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,16,ZONA CENTRO,CALLE ÁLVARO OBREGÓN,,-100.8134294,20.5246961
OTROS DELITOS,CELAYA,2022,JULIO,15,CANTARRANAS,CALLE HACIENDA DE LOURDES,,-100.8112885,20.5279612
ROBOS DIVERSOS,CELAYA,2022,JULIO,1,LA AURORA,CALLE JARDÍN PRINCIPAL,SIN VIOLENCIA,-100.8091728,20.5141265
LESIONES DOLOSAS,CELAYA,2022,JULIO,14,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO DE VEHÍCULO,CELAYA,2022,JULIO,12,LAZARO CARDENAS,AUTOPISTA DE PEAJE CELAYA-SALAMANCA,CON VIOLENCIA,-100.8277709,20.5586213
OTROS DELITOS,CELAYA,2022,JULIO,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2022,JULIO,13,ZONA DE ORO DEL BAJIO,CALLE ALUMINIO,,-100.8315614,20.5390722
DESPOJO,CELAYA,2022,JULIO,12,CONSTIYUYENTES,CAMINO A JOFRE,,-100.8174196,20.5101797
ROBOS DIVERSOS,CELAYA,2022,JULIO,13,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ABUSO DE CONFIANZA,CELAYA,2022,JULIO,13,VILLAS DE LA ESPERANZA,CALLE DE LA ESPERANZA,,-100.7849537,20.5527255
ROBOS DIVERSOS,CELAYA,2022,JULIO,12,HACIENDA NATURA,CALLE PARQUE DEL CIMATARIO,CON VIOLENCIA,-100.8602898,20.5542304
DAÑOS,CELAYA,2022,JULIO,10,ZONA CENTRO,CALLE ÁLVARO OBREGÓN,,-100.8134294,20.5246961
VIOLENCIA FAMILIAR,CELAYA,2022,JULIO,10,LA CANTERA,CIRCUITO VILLA CATANIA,,-100.8536634,20.5318993
HOMICIDIO DOLOSO,CELAYA,2022,JULIO,8,VILLA DE LOS REYES,CALLE FRANCISCO I. MADERO,,-100.8529611,20.5452645
DAÑOS,CELAYA,2022,JULIO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
HOMICIDIO DOLOSO,CELAYA,2022,JULIO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2022,JULIO,17,SAN FELIPE,CALLE CENTENO,,-100.8055771,20.5029137
ROBO A NEGOCIO,CELAYA,2022,JULIO,17,ZONA CENTRO,CALLE JOSÉ MARÍA MORELOS,SIN VIOLENCIA,-100.8112885,20.5279612
ROBOS DIVERSOS,CELAYA,2022,JULIO,15,LAS FLORES,CALLE AZUCENA,SIN VIOLENCIA,-100.8161644,20.5041964
ROBO A TRANSEUNTE,CELAYA,2022,JULIO,6,LA AURORA,CALLE GALEANA,CON VIOLENCIA,-100.8273076,20.527098
OTROS DELITOS,CELAYA,2022,JUNIO,13,PATRIA NUEVA,CALLE 18 DE MARZO,,-100.8797841,20.5289872
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,JUNIO,1,HACIENDA DEL BOSQUE,CIRCUITO JOSÉ MARÍA VELASCO,,-100.8577185,20.5546651
