delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion,longitud,latitud
LESIONES DOLOSAS,CELAYA,2023,MAYO,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2023,MAYO,30,SANTALUCIA TRES CELAYA GUANAJUATO,SAN CARLOS ORIENTE,,-100.8014904,20.5081406
DAÑOS,CELAYA,2023,MAYO,30,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
CONTRA LA SALUD,CELAYA,2023,MAYO,30,ALAMOS ALAMOS GUANAJUATO,QUETZALLI,,-100.850414,20.5302272
LESIONES DOLOSAS,CELAYA,2023,MAYO,30,SANTA MARIA CELAYA GUANAJUATO,CAMINO A JOFRE,,-100.819466,20.4989463
AMENAZAS,CELAYA,2023,MAYO,30,OJO SECO GUANAJUATO,NO CATALOGADO,,-100.7969444,20.3855555
ROBOS DIVERSOS,CELAYA,2023,MAYO,4,LAGOS CELAYA GUANAJUATO,LAGO PATOS,SIN VIOLENCIA,-100.8328893,20.5092515
LESIONES DOLOSAS,CELAYA,2023,MAYO,5,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,GARAMBULLO,,-100.7950218,20.50671
ROBOS DIVERSOS,CELAYA,2023,MAYO,5,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
HOMICIDIO DOLOSO,CELAYA,2023,MAYO,4,LA CAPILLA CELAYA GUANAJUATO,CIRCUITO SAN JORGE,,-100.8366525,20.5535139
OTROS DELITOS,CELAYA,2023,MAYO,5,LAS ARBOLEDAS CELAYA GUANAJUATO,MONTE EVEREST,,-100.8359479,20.5134033
FRAUDE,CELAYA,2023,MAYO,5,LAS INSURGENTES CELAYA GUANAJUATO,ANA V. BARA,,-100.7968209,20.5226923
OTROS DELITOS,CELAYA,2023,MAYO,4,VIÑAS DE LA HERRADURA CELAYA GUANAJUATO,TOMATE,,-100.7799036,20.5504273
DAÑOS,CELAYA,2023,MAYO,4,SANTA MARIA CELAYA GUANAJUATO,LEÓN,,-100.8155201,20.4997616
ROBO A NEGOCIO,CELAYA,2023,MAYO,4,VILLA DE BENAVENTE CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,SIN VIOLENCIA,-100.7940399,20.5364133
AMENAZAS,CELAYA,2023,MAYO,4,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2023,MAYO,4,LOS NARANJOS CELAYA GUANAJUATO,PASEO DE LOS NARANJOS,SIN VIOLENCIA,-100.8424742,20.5503702
AMENAZAS,CELAYA,2023,MAYO,4,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
EXTORSION,CELAYA,2023,MAYO,4,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2023,MAYO,4,LA MONCADA GUANAJUATO,CELAYA - YURIRIA,CON VIOLENCIA,-100.9387226,20.2310357
CONTRA LA SALUD,CELAYA,2023,MAYO,22,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2023,MAYO,30,CONSULTORIO 4 ALAMOS CELAYA GUANAJUATO,CALLE RUISEÑOR,,-100.8485886,20.5281578
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,24,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,COCOYOL,,-100.8572115,20.5563343
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,28,ROQUE GUANAJUATO,NO CATALOGADO,,-100.8385324,20.5812572
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,28,ROQUE GUANAJUATO,NO CATALOGADO,,-100.8385324,20.5812572
CONTRA LA SALUD,CELAYA,2023,MAYO,29,EL VERGEL CELAYA GUANAJUATO,DOCTOR JOSÉ LUIS MORA,,-100.8062367,20.5181854
ROBOS DIVERSOS,CELAYA,2023,MAYO,29,ZONA DE ORO DEL BAJIO CELAYA GUANAJUATO,PLATA,SIN VIOLENCIA,-100.83152,20.5426231
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,26,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,MARIANO ABASOLO,,-100.8237051,20.5266086
DAÑOS,CELAYA,2023,MAYO,26,BRISAS DEL CARMEN CELAYA GUANAJUATO,FARALLÓN,,-100.7849357,20.5425915
HOMICIDIO DOLOSO,CELAYA,2023,MAYO,26,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2023,MAYO,25,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,NORTE 7,,-100.8134964,20.5545725
OTROS DELITOS,CELAYA,2023,MAYO,26,EJIDAL CELAYA GUANAJUATO,EJIDO LA CANO,,-100.8229192,20.506202
ROBOS DIVERSOS,CELAYA,2023,MAYO,31,GIRASOLES CELAYA GUANAJUATO,LICENCIADO JOSÉ VASCONCELOS,SIN VIOLENCIA,-100.840437,20.5230256
LESIONES DOLOSAS,CELAYA,2023,MAYO,2,FRACCIONAMIENTO DE DON GU CELAYA GUANAJUATO,HACIENDA DE LOURDES,,-100.8486743,20.5572208
AMENAZAS,CELAYA,2023,MAYO,3,LOS CAPULINES GUANAJUATO,NO CATALOGADO,,-100.6766397,20.6440358
OTROS DELITOS,CELAYA,2023,MAYO,4,COLONIA CENTRO CELAYA GUANAJUATO,CORREGIDORA,,-100.8143905,20.5221879
DAÑOS,CELAYA,2023,MAYO,4,ALAMOS CELAYA GUANAJUATO,PERICOS,,-100.8503417,20.5323178
LESIONES DOLOSAS,CELAYA,2023,MAYO,3,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2023,MAYO,25,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA BALEARES,CON VIOLENCIA,-100.7718166,20.5518247
OTROS DELITOS,CELAYA,2023,MAYO,31,ALAMEDA CELAYA GUANAJUATO,VILLAHERMOSA,,-100.8100646,20.5301905
HOMICIDIO DOLOSO,CELAYA,2023,MAYO,31,ZONA INDUSTRIAL CELAYA GUANAJUATO,JUAN B. CASTELAZO,,-100.8468195,20.5245381
AMENAZAS,CELAYA,2023,MAYO,30,EJIDAL CELAYA GUANAJUATO,EJIDO DE JOFRE,,-100.8260788,20.5042436
ROBOS DIVERSOS,CELAYA,2023,MAYO,25,ALAMEDA CELAYA GUANAJUATO,GUILLERMO PRIETO,SIN VIOLENCIA,-100.8066357,20.5302507
DAÑOS,CELAYA,2023,MAYO,10,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2023,MAYO,9,SAN ANTONIO CELAYA GUANAJUATO,GUANAJUATO,CON VIOLENCIA,-100.8148442,20.5303022
OTROS DELITOS,CELAYA,2023,MAYO,9,SAN JOSÉ EL NUEVO GUANAJUATO,LAS FLORES,,-100.770625,20.4428721
EXTORSION,CELAYA,2023,MAYO,9,GUANAJUATO,CALLE PALMA,,-100.8523773,20.5493714
LESIONES DOLOSAS,CELAYA,2023,MAYO,10,SAN ANTONIO DE GALLARDO SAN JUAN DE LA VEGA GUANAJUATO,MANZANOS,,-100.7711073,20.6298693
ROBOS DIVERSOS,CELAYA,2023,MAYO,10,EMILIANO ZAPATA CELAYA GUANAJUATO,GENOVEVO DE LA O.,CON VIOLENCIA,-100.798008,20.5440064
DAÑOS,CELAYA,2023,MAYO,9,SANTA ISABEL CELAYA GUANAJUATO,AVENIDA SANTA CLARA,,-100.8206773,20.5048346
ROBOS DIVERSOS,CELAYA,2023,MAYO,9,CELAYA GUANAJUATO,CALLE SI NOS DEJAN,SIN VIOLENCIA,-100.8050275,20.5080987
OTROS DELITOS,CELAYA,2023,MAYO,9,SAN MIGUEL CELAYA GUANAJUATO,RÍO LERMA,,-100.8205012,20.518308
AMENAZAS,CELAYA,2023,MAYO,9,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,CALLE MIGUEL HIDALGO,,-100.7601956,20.6294886
AMENAZAS,CELAYA,2023,MAYO,9,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,JOSÉ MA MORELOS,,-100.8513173,20.4972744
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,9,ALAMEDA CELAYA GUANAJUATO,GUADALUPE,,-100.811613,20.5271229
DAÑOS,CELAYA,2023,MAYO,2,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,,-100.8111185,20.5515707
AMENAZAS,CELAYA,2023,MAYO,2,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,18,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2023,MAYO,18,SANTA BARBARA CELAYA GUANAJUATO,BONANZA,,-100.8102636,20.5095735
OTROS DELITOS,CELAYA,2023,MAYO,31,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO VALLE CENTRAL,,-100.7703548,20.5463274
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,30,VALLE DEL REAL CELAYA GUANAJUATO,GUACAMAYA,,-100.8440646,20.531344
FRAUDE,CELAYA,2023,MAYO,30,INDUSTRIAL CELAYA GUANAJUATO,MANUEL OROZCO Y BERRA,,-100.8071338,20.5470126
LESIONES DOLOSAS,CELAYA,2023,MAYO,29,BARRIO DE LA RESURRECCION RINCÓN DE TAMAYO GUANAJUATO,PRIVADA JOSÉ MARÍA RODRÍGUEZ,,-100.7620196,20.4238157
OTROS DELITOS,CELAYA,2023,MAYO,26,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2023,MAYO,27,GUANAJUATO,AVENIDA REAL DE LOS PINOS,,-100.8634146,20.5519858
OTROS DELITOS,CELAYA,2023,MAYO,27,VILLAS DEL BAJIO III CELAYA GUANAJUATO,VILLA DE DOMINGUEZ,,-100.8674696,20.5642056
LESIONES DOLOSAS,CELAYA,2023,MAYO,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
FRAUDE,CELAYA,2023,MAYO,26,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,DE LA CONCORDIA,,-100.7849395,20.5531288
OTROS DELITOS SEXUALES,CELAYA,2023,MAYO,31,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2023,MAYO,3,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,4,VILLAS DEL BAJIO II CELAYA GUANAJUATO,VILLA DE CARRANZA,,-100.86472,20.5624617
LESIONES DOLOSAS,CELAYA,2023,MAYO,3,CIUDADELA CELAYA GUANAJUATO,PLAN DE CUERNAVACA,,-100.8251909,20.5562001
ROBO DE VEHÍCULO,CELAYA,2023,MAYO,2,SAN JUAN CELAYA GUANAJUATO,LICENCIADO MARIANO AZUELA,CON VIOLENCIA,-100.819626,20.5127456
OTROS DELITOS,CELAYA,2023,MAYO,3,COLONIA CENTRO CELAYA GUANAJUATO,JAVIER NAVARRO,,-100.8187514,20.5232205
ROBO A CASA HABITACIÓN,CELAYA,2023,MAYO,22,ZONA DE ORO CELAYA GUANAJUATO,JUAN BAUTISTA MORALES,SIN VIOLENCIA,-100.8331808,20.5256443
LESIONES DOLOSAS,CELAYA,2023,MAYO,24,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,PINGÜICA,,-100.7920452,20.508319
FRAUDE,CELAYA,2023,MAYO,25,JACARANDAS CELAYA GUANAJUATO,LOS AGUSTINOS,,-100.8193712,20.5081061
ROBOS DIVERSOS,CELAYA,2023,MAYO,24,NAT THA HI CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,SIN VIOLENCIA,-100.7969321,20.536649
DAÑOS,CELAYA,2023,MAYO,3,LOCAL 2 VILLA DE BENAVENTE CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,,-100.7940399,20.5364133
OTROS DELITOS,CELAYA,2023,MAYO,3,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2023,MAYO,4,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,3,SAN ANTONIO CELAYA GUANAJUATO,MIGUEL HIDALGO,,-100.8277089,20.5436688
ROBOS DIVERSOS,CELAYA,2023,MAYO,3,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA,-100.8111185,20.5515707
ROBOS DIVERSOS,CELAYA,2023,MAYO,3,EJIDAL CELAYA GUANAJUATO,EJIDO DE CANOAS,SIN VIOLENCIA,-100.8327536,20.5042565
DAÑOS,CELAYA,2023,MAYO,12,CELAYA GUANAJUATO,EJE NOR-PONIENTE MANUEL J. CLOUTHIER,,-100.8468279,20.533016
ROBO A CASA HABITACIÓN,CELAYA,2023,MAYO,4,SAN FRANCISCO CELAYA GUANAJUATO,SAN JERONIMO,SIN VIOLENCIA,-100.8051064,20.503098
LESIONES DOLOSAS,CELAYA,2023,MAYO,3,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2023,MAYO,4,CELAYA GUANAJUATO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2023,MAYO,3,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2023,MAYO,29,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2023,MAYO,27,VILLAS DE LA HACIENDA CELAYA GUANAJUATO,EJE NOR-PONIENTE MANUEL J. CLOUTHIER,,-100.8468279,20.533016
LESIONES DOLOSAS,CELAYA,2023,MAYO,17,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,31,FRACCIONAMIENTO VILLAS DE ELGUERA GUANAJUATO,EMILIANO ZAPATA,,-100.8845513,20.5720347
AMENAZAS,CELAYA,2023,MAYO,23,LA HERRADURA CELAYA GUANAJUATO,NABO,,-100.7800165,20.5519719
AMENAZAS,CELAYA,2023,MAYO,23,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2023,MAYO,23,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2023,MAYO,23,VILLAS DEL ROMERAL CELAYA GUANAJUATO,AVENIDA LÁZARO CÁRDENAS,CON VIOLENCIA,-100.8119431,20.4963084
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,29,SAN JUANICO CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,,-100.8352366,20.5374858
OTROS DELITOS,CELAYA,2023,MAYO,29,VIÑAS DE LA HERRADURA CELAYA GUANAJUATO,AGRÍCOLA NORTE ORIENTE,,-100.7795066,20.5511459
DAÑOS,CELAYA,2023,MAYO,30,GUANAJUATO,AVENIDA AEROPUERTO,,-100.8943456,20.5289246
ROBOS DIVERSOS,CELAYA,2023,MAYO,26,PARQUE VERDE CELAYA GUANAJUATO,AGUA AZUL SUR,CON VIOLENCIA,-100.792315,20.5386201
OTROS DELITOS,CELAYA,2023,MAYO,26,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2023,MAYO,22,ARBOLEDAS DEL PEDREGAL CELAYA GUANAJUATO,CERRADA DE CUMBRES,,-100.8103727,20.5079195
LESIONES DOLOSAS,CELAYA,2023,MAYO,22,TIERRA BLANCA CELAYA GUANAJUATO,CAMINO A JOFRE,,-100.8179807,20.5072728
CONTRA LA SALUD,CELAYA,2023,MAYO,17,CAMPO AZUL GUANAJUATO,AVENIDA HIERBABUENA,,-100.832087,20.4924952
OTROS DELITOS,CELAYA,2023,MAYO,17,CAMPO AZUL GUANAJUATO,CALLE CIRUELA,,-100.8321456,20.49213
OTROS DELITOS,CELAYA,2023,MAYO,18,CELAYA GUANAJUATO,CELAYA - YURIRIA,,-100.8086155,20.5505373
ROBOS DIVERSOS,CELAYA,2023,MAYO,18,COLONIA CENTRO CELAYA GUANAJUATO,DEMOCRACIA,CON VIOLENCIA,-100.8126401,20.5205429
OTROS DELITOS,CELAYA,2023,MAYO,12,CELAYA GUANAJUATO,LIMA,,-100.7993434,20.5610559
DAÑOS,CELAYA,2023,MAYO,13,RESURRECCIÓN CELAYA GUANAJUATO,IGNACIO ALLENDE,,-100.8143177,20.5143893
LESIONES DOLOSAS,CELAYA,2023,MAYO,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2023,MAYO,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2023,MAYO,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,12,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,,-100.8227234,20.5523856
ROBOS DIVERSOS,CELAYA,2023,MAYO,14,EMILIANO ZAPATA CELAYA GUANAJUATO,LICENCIADO JUSTO BENÍTEZ,CON VIOLENCIA,-100.7979474,20.5445775
ROBOS DIVERSOS,CELAYA,2023,MAYO,23,HACIENDA NATURA GUANAJUATO,PARQUE DE LOS REMEDIOS,SIN VIOLENCIA,-100.8601955,20.5555166
OTROS DELITOS,CELAYA,2023,MAYO,31,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
FRAUDE,CELAYA,2023,MAYO,3,LA FAVORITA CELAYA GUANAJUATO,NO CATALOGADO,,-100.8007103,20.5352407
OTROS DELITOS,CELAYA,2023,MAYO,4,LOS PINOS II CELAYA GUANAJUATO,ANDADOR EL NARANJO,,-100.8445474,20.5423575
OTROS DELITOS SEXUALES,CELAYA,2023,MAYO,3,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
FRAUDE,CELAYA,2023,MAYO,12,SANTA MARIA CELAYA GUANAJUATO,SILAO,,-100.8156357,20.4980252
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,12,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2023,MAYO,12,SANTA MARÍA DEL REFUGIO GUANAJUATO,ADOLFO LÓPEZ MATEOS,,-100.8001821,20.4399994
DAÑOS,CELAYA,2023,MAYO,12,LA LUZ TEXAS SANTA MARÍA DEL REFUGIO GUANAJUATO,CARRETERA CELAYA - SALVATIERRA,,-100.7976993,20.4424187
OTROS DELITOS,CELAYA,2023,MAYO,13,SANTOS DEGOLLADO CELAYA GUANAJUATO,BOULEVARD FRIDA KAHLO,,-100.8561889,20.554254
ROBOS DIVERSOS,CELAYA,2023,MAYO,13,ALAMEDA CELAYA GUANAJUATO,OAXACA,SIN VIOLENCIA,-100.8103468,20.5292724
OTROS DELITOS,CELAYA,2023,MAYO,13,SAN JUAN DE LA VEGA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,,-100.7755363,20.7152879
DAÑOS,CELAYA,2023,MAYO,12,COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.8114329,20.5193506
OTROS DELITOS,CELAYA,2023,MAYO,14,GIRASOLES CELAYA GUANAJUATO,CEIBA,,-100.8323657,20.5376933
OTROS DELITOS,CELAYA,2023,MAYO,14,MOCTEZUMA CELAYA GUANAJUATO,DURANGO,,-100.7880991,20.5457639
ROBOS DIVERSOS,CELAYA,2023,MAYO,12,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,MANUEL DOBLADO,SIN VIOLENCIA,-100.8204947,20.5232315
OTROS DELITOS,CELAYA,2023,MAYO,12,GIRASOLES CELAYA GUANAJUATO,SUR,,-100.837996,20.528538
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,12,EJIDAL CELAYA GUANAJUATO,EJIDO DE SAN NICOLÁS DE PARRA,,-100.826528,20.5072489
OTROS DELITOS,CELAYA,2023,MAYO,30,SANTOS DEGOLLADO CELAYA GUANAJUATO,SOR JUANA INÉS DE LA CRUZ,,-100.846785,20.5477187
OTROS DELITOS,CELAYA,2023,MAYO,29,ARBOLEDAS DEL PEDREGAL CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,,-100.811221,20.5100469
LESIONES DOLOSAS,CELAYA,2023,MAYO,29,CELAYA GUANAJUATO,AVENIDA ARAUCARIAS,,-100.8401951,20.5491227
OTROS DELITOS,CELAYA,2023,MAYO,29,FRACCIONAMIENTO VILLAS DE ELGUERA GUANAJUATO,VILLA DE LOS ÁRBOLES,,-100.8777957,20.5656231
VIOLACION,CELAYA,2023,MAYO,29,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2023,MAYO,29,SAN MIGUEL OCTOPAN GUANAJUATO,FRANCISCO VILLA,,-100.7758065,20.5094659
ROBO DE VEHÍCULO,CELAYA,2023,MAYO,18,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,LEANDRO VALLE,SIN VIOLENCIA,-100.8204719,20.5264955
OTROS DELITOS,CELAYA,2023,MAYO,26,ARBOLEDAS DEL PEDREGAL CELAYA GUANAJUATO,SOR JUANA INÉS DE LA CRUZ,,-100.8097617,20.5083953
AMENAZAS,CELAYA,2023,MAYO,26,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A CASA HABITACIÓN,CELAYA,2023,MAYO,22,RESIDENCIAL DEL VALLE CELAYA GUANAJUATO,SANTOS DEGOLLADO,SIN VIOLENCIA,-100.8223665,20.5300944
ROBOS DIVERSOS,CELAYA,2023,MAYO,18,SAN ISIDRO CRESPO GUANAJUATO,FERROCARRÍL,SIN VIOLENCIA,-100.8821901,20.5175685
ROBOS DIVERSOS,CELAYA,2023,MAYO,30,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
AMENAZAS,CELAYA,2023,MAYO,29,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,26,TECNOLOGICO CELAYA GUANAJUATO,ABOGADOS,,-100.806795,20.54398
ROBOS DIVERSOS,CELAYA,2023,MAYO,28,CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2023,MAYO,26,GOBERNADORES CELAYA GUANAJUATO,VILLASEÑOR,CON VIOLENCIA,-100.7807374,20.5459737
FRAUDE,CELAYA,2023,MAYO,25,EL DORADO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.8130637,20.5196199
OTROS DELITOS,CELAYA,2023,MAYO,26,LA PALMITA GUANAJUATO,NO CATALOGADO,,-100.8112885,20.5279612
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,14,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CALLE ANÍS,,-100.7999578,20.5056936
DAÑOS,CELAYA,2023,MAYO,15,10 DE ABRIL CELAYA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,,-100.8216727,20.5640359
LESIONES DOLOSAS,CELAYA,2023,MAYO,15,LUIS DONALDO COLOSIO GUANAJUATO,LUIS DONALDO COLOSIO,,-100.845493,20.5474323
OTROS DELITOS,CELAYA,2023,MAYO,15,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2023,MAYO,15,LOS PINOS II CELAYA GUANAJUATO,CALLE NARANJOS,,-100.8440638,20.5451406
OTROS DELITOS,CELAYA,2023,MAYO,15,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,26,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2023,MAYO,23,COLONIA CENTRO CELAYA GUANAJUATO,JAVIER NAVARRO,SIN VIOLENCIA,-100.8187514,20.5232205
OTROS DELITOS,CELAYA,2023,MAYO,22,VILLAS DEL BAJIO I CELAYA GUANAJUATO,VILLA DE OBREGÓN,,-100.864797,20.558624
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,23,SAN ANTONIO CELAYA GUANAJUATO,MIGUEL HIDALGO,,-100.8277089,20.5436688
ROBO DE VEHÍCULO,CELAYA,2023,MAYO,13,SAN JUAN CELAYA GUANAJUATO,MARÍA MACEDONIA NIÑO,CON VIOLENCIA,-100.8171104,20.5138531
HOMICIDIO DOLOSO,CELAYA,2023,MAYO,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2023,MAYO,12,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,VILLAS DE LOS REYES 2,,-100.8435686,20.5350865
LESIONES DOLOSAS,CELAYA,2023,MAYO,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,12,SANTOS DEGOLLADO CELAYA GUANAJUATO,JORGE NEGRETE,,-100.846118,20.5473943
FRAUDE,CELAYA,2023,MAYO,12,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2023,MAYO,12,LOS LAURELES CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,CON VIOLENCIA,-100.8322013,20.5362293
OTROS DELITOS,CELAYA,2023,MAYO,12,CIUDADELA CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,,-100.8225311,20.5546439
DESPOJO,CELAYA,2023,MAYO,12,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,CALLE DE LOS AZTECAS,,-100.7640756,20.6226408
OTROS DELITOS,CELAYA,2023,MAYO,13,JUAN MARTÍN GUANAJUATO,CALLE INSURGENTES,,-100.742112,20.4763325
AMENAZAS,CELAYA,2023,MAYO,13,SANTOS DEGOLLADO CELAYA GUANAJUATO,BOULEVARD FRIDA KAHLO,,-100.8561889,20.554254
ROBO A NEGOCIO,CELAYA,2023,MAYO,12,ALAMEDA CELAYA GUANAJUATO,FUNDACIÓN,CON VIOLENCIA,-100.8026112,20.5292299
LESIONES DOLOSAS,CELAYA,2023,MAYO,14,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,ALBINO GARCÍA,,-100.8213796,20.5248609
CONTRA LA SALUD,CELAYA,2023,MAYO,29,DEPORTIVA CORTAZAR GUANAJUATO,AVENIDA IRRIGACIÓN,,-100.8161484,20.5361663
CONTRA LA SALUD,CELAYA,2023,MAYO,29,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,ALVARO OBREGÓN,,-100.8554985,20.4962404
LESIONES DOLOSAS,CELAYA,2023,MAYO,17,VALLE DEL REAL CELAYA GUANAJUATO,GUACAMAYA,,-100.8440646,20.531344
VIOLENCIA FAMILIAR,CELAYA,2023,MAYO,17,BAJIO DE LAS AMERICAS CELAYA GUANAJUATO,MARIANO ABASOLO,,-100.8240978,20.5324951
OTROS DELITOS,CELAYA,2023,MAYO,22,LOS NARANJOS CELAYA GUANAJUATO,DEL PINAL,,-100.8482516,20.5512302
DESPOJO,CELAYA,2023,MAYO,23,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,CIRCUITO LICENCIADOS,,-100.8080469,20.5408748
